date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,998230000.0,900127000.0,812363000.0,683679000.0,578164000.0,420919000.0,348748000.0,242535000.0,157266000.0,123178000.0,98052000.0,77924000.0,91842000.0,81469000.0
,costOfRevenue,305929000.0,278811000.0,263400000.0,219037000.0,180590000.0,161309000.0,150067000.0,98970000.0,56119000.0,42831000.0,31444000.0,24624000.0,34604000.0,34541000.0
,grossProfit,692301000.0,621316000.0,548963000.0,464642000.0,397574000.0,259610000.0,198681000.0,143565000.0,101147000.0,80347000.0,66608000.0,53300000.0,57238000.0,46928000.0
,grossProfitRatio,0.69352854552558,0.690253708643336,0.67576071288328,0.679620114117883,0.687649179125646,0.61676949721918,0.569697890740592,0.59193518461253,0.643158724708456,0.652283687022033,0.679313017582507,0.683999794671731,0.623222490799416,0.576022781671556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,559199000.0,536118000.0,457172000.0,385402000.0,357019000.0,211983000.0,158778000.0,122250000.0,85590000.0,62161000.0,58634000.0,44489000.0,43952000.0,35385000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2906000.0,-2849000.0,-487000.0,-1963000.0,-483000.0,-71000.0,1742000.0,182000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,672860000.0,637389000.0,534798000.0,448222000.0,421018000.0,239945000.0,177429000.0,137579000.0,97990000.0,68537000.0,64337000.0,48988000.0,47490000.0,38299000.0
,costAndExpenses,978789000.0,916200000.0,798198000.0,667259000.0,601608000.0,401254000.0,327496000.0,236549000.0,154109000.0,111368000.0,95781000.0,73612000.0,82094000.0,72840000.0
,interestExpense,27312000.0,28022000.0,21778000.0,12644000.0,13384000.0,7951000.0,626000.0,0.0,3000.0,786000.0,564000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,113661000.0,101271000.0,77626000.0,62820000.0,63999000.0,27962000.0,18651000.0,15329000.0,12400000.0,6376000.0,5703000.0,4499000.0,3538000.0,2914000.0
,EBITDA,133102000.0,85198000.0,91791000.0,79240000.0,40555000.0,47627000.0,39903000.0,21315000.0,15557000.0,18186000.0,7974000.0,8811000.0,13286000.0,11543000.0
,EBITDARatio,0.133338008274646,0.0946510881242314,0.112992590750687,0.115902345984007,0.0701444572820169,0.113150035992673,0.114417860460849,0.0878842228956645,0.0989215723678354,0.147640000649467,0.0813241953249296,0.113071710897798,0.144661483852704,0.141685794596718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,19441000.0,-16073000.0,14165000.0,16420000.0,-23444000.0,19665000.0,21252000.0,5986000.0,3157000.0,11810000.0,2271000.0,4312000.0,9748000.0,8629000.0
,operatingIncomeRatio,0.0194754715847049,-0.0178563691567968,0.0174367862642686,0.0240171191450959,-0.0405490483668994,0.0467192025068956,0.0609379838737426,0.0246809738800585,0.0200742690727811,0.0958775105944243,0.0231611797821564,0.0553359683794466,0.106138803597483,0.105917588285115
,totalOtherIncomeExpensesNet,2906000.0,-2849000.0,-487000.0,-1963000.0,-483000.0,-744000.0,1742000.0,-292000.0,-115000.0,-521000.0,-949000.0,-3589000.0,-701000.0,0.0
,incomeBeforeTax,-8045000.0,-48095000.0,-9162000.0,-1689000.0,-40490000.0,8988000.0,22507000.0,5712000.0,3068000.0,10580000.0,907000.0,944000.0,9863000.0,9788000.0
,incomeBeforeTaxRatio,-0.008059264898871,-0.0534313491318447,-0.0112782093719187,-0.00247045762704427,-0.0700320324337039,0.0213532769962867,0.0645365708190441,0.0235512400272126,0.0195083489120344,0.0858919612268425,0.00925019377473178,0.0121143678455931,0.107390954029747,0.120143858400128
,incomeTaxExpense,-5401000.0,-30893000.0,-13172000.0,1591000.0,15077000.0,4552000.0,8528000.0,2052000.0,2603000.0,2975000.0,1533000.0,1816000.0,4608000.0,-14150000.0
,netIncome,-3110000.0,-16782000.0,5755000.0,-3280000.0,-55567000.0,4436000.0,14174000.0,3660000.0,465000.0,7605000.0,-626000.0,-872000.0,5255000.0,23938000.0
,netIncomeRatio,-0.00311551446059525,-0.0186440357860613,0.00708427144023054,-0.00479757313008005,-0.096109408403152,0.0105388447658576,0.0406425269822336,0.0150906054796215,0.00295677387356453,0.061739921089805,-0.00638436747848081,-0.011190390637031,0.0572178306221554,0.293829554799985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.06,-0.33,0.13,-0.08,-1.3,0.12153143969853,0.41,0.11,0.0144577540075029,0.24,-0.05,-0.03,0.103304,0.491145
,EPSDiluted,-0.06,-0.33,0.12,-0.08,-1.3,0.115560337514337,0.38,0.1,0.0139279266040801,0.23,-0.05,-0.03,0.103304,0.491145
