date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,4527000.0,1798000.0,38168000.0,5756000.0,-843000.0,-6591000.0,-3037000.0,-4132925.0,-1595094.0,-617446.0
,depreciationAndAmortization,60367000.0,59159000.0,52352000.0,41594000.0,30178000.0,21624000.0,14729000.0,7775219.0,3956204.0,3132438.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2332000.0,1742000.0,1416000.0,1671000.0,2436000.0,1907000.0,1091000.0,0.0,0.0,0.0
,changeInWorkingCapital,-70804000.0,200538000.0,-139293000.0,57581000.0,-50318000.0,-20262000.0,30641447.0,9591465.0,487781.0,-1126556.0
,accountsReceivables,-182000.0,-1061000.0,-1602000.0,-1647000.0,-4331000.0,-4506000.0,-1986000.0,-74915.0,-242705.0,15913.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4194000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,24559000.0,95363000.0,-105175000.0,34118000.0,-23463000.0,26855000.0,47117000.0,16475553.0,6884088.0,6396307.0
,otherNonCashItems,-2080000.0,-3935000.0,-3264000.0,-4105000.0,1469000.0,41000.0,-2758000.0,653296.0,-265974.0,-242557.0
,netCashProvidedByOperatingActivites,59923000.0,49499000.0,42187000.0,36553000.0,19147000.0,14163000.0,7787000.0,1459782.0,3891017.0,1146871.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-20012000.0,-77996000.0,-193261000.0,-240495000.0,-214702000.0,-172254000.0,-93721000.0,-75208745.0,-17532143.0,-2379478.0
,acquisitionsNet,0.0,-108000000.0,-255000000.0,-249000000.0,-249000000.0,-167000000.0,-90000000.0,-71000000.0,-14000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71313835.0,0.0,-6041750.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-7791000.0,104074000.0,250952000.0,244711000.0,246926000.0,163783000.0,89141000.0,142417080.0,14422332.0,-702514.0
,netCashUsedForInvestingActivites,-27803000.0,-81922000.0,-197309000.0,-244784000.0,-216776000.0,-175471000.0,-94580000.0,-75105500.0,-17109811.0,-9123742.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-61330000.0,-216336000.0,-241820000.0,-272772000.0,-20199000.0,-1082000.0,-177337000.0,-1117508.0,-15606216.0,0.0
,commonStockIssued,0.0,198874000.0,42902000.0,136941000.0,86785000.0,0.0,122142000.0,0.0,0.0,0.0
,commonStockRepurchased,-100365000.0,0.0,0.0,0.0,0.0,0.0,-6056000.0,0.0,0.0,0.0
,dividendsPaid,-41178000.0,-48163000.0,-42158000.0,-36256000.0,-20841000.0,-14404000.0,-6131000.0,-1499417.0,-13770577.0,-219481.0
,otherFinancingActivites,129181000.0,152426000.0,394329000.0,378916000.0,157449000.0,150070000.0,181909000.0,80283791.0,44234799.0,7652833.0
,netCashUsedProvidedByFinancingActivities,-73692000.0,86801000.0,153253000.0,206829000.0,203194000.0,134584000.0,114527000.0,77666866.0,14858006.0,7433352.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-41572000.0,54378000.0,-1869000.0,-1402000.0,5565000.0,-26724000.0,27734000.0,4021148.0,1639212.0,-543519.0
,cashAtEndOfPeriod,45951000.0,87523000.0,33145000.0,12301000.0,13703000.0,8138000.0,34862000.0,7127764.0,3106616.0,1467404.0
,cashAtBeginningOfPeriod,87523000.0,33145000.0,35014000.0,13703000.0,8138000.0,34862000.0,7128000.0,3106616.0,1467404.0,2010923.0
,operatingCashFlow,59923000.0,49499000.0,42187000.0,36553000.0,19147000.0,14163000.0,7787000.0,1459782.0,3891017.0,1146871.0
,capitalExpenditure,0.0,-77996000.0,-193261000.0,-240495000.0,-214702000.0,-172254000.0,-93721000.0,-75208745.0,-17532143.0,-2379478.0
,freeCashFlow,59923000.0,49499000.0,42187000.0,36553000.0,19147000.0,14163000.0,7787000.0,1459782.0,3891017.0,1146871.0
