date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2014-01-04_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,80882000.0,-17656000.0,-48053000.0,62994000.0,16085000.0,-11576000.0,-13872000.0,-40600000.0,-23000000.0,-38567000.0,-53200000.0,-61500000.0,-31700000.0,-27900000.0,15800000.0,44603000.0,25906000.0,56153000.0,27840000.0,29275000.0,7239000.0
,depreciationAndAmortization,28901000.0,30232000.0,25826000.0,9032000.0,9342000.0,9741000.0,9473000.0,9100000.0,8600000.0,10562000.0,13400000.0,17000000.0,20500000.0,20900000.0,20700000.0,22399000.0,12455000.0,19476000.0,21757000.0,26747000.0,30393000.0
,deferredIncomeTax,0.0,-3952000.0,-12154000.0,-53409000.0,0.0,0.0,0.0,0.0,0.0,-25000.0,-600000.0,24200000.0,-2900000.0,-9500000.0,-3700000.0,-368000.0,-4469000.0,4598000.0,-3181000.0,0.0,0.0
,stockBasedCompensation,5992000.0,2592000.0,8474000.0,2480000.0,2339000.0,1827000.0,3840000.0,3222000.0,1974000.0,1974000.0,1856000.0,1773000.0,1482000.0,71000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,32466000.0,3831000.0,177286000.0,34330000.0,-80382000.0,-25801000.0,2752000.0,22500000.0,38986000.0,-2786000.0,-11600000.0,-72700000.0,-128300000.0,-71400000.0,-9783000.0,38008000.0,49303000.0,8755000.0,433917000.0,0.0,0.0
,accountsReceivables,-100771000.0,15562000.0,60007000.0,-8214000.0,12687000.0,5992000.0,5760000.0,7168000.0,-18593000.0,0.0,6697000.0,-1039000.0,-22043000.0,-516000.0,-167000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,3698000.0,-3955000.0,4887000.0,3775000.0,35374000.0,15886000.0,-18966000.0,-44482000.0,2673000.0,2673000.0,0.0,0.0,0.0,0.0,0.0,36889000.0,-13080000.0,3391000.0,-10741000.0,0.0,0.0
,accountsPayables,32815000.0,-15493000.0,24982000.0,-12112000.0,-5352000.0,20796000.0,7026000.0,9050000.0,5973000.0,5973000.0,21000.0,-79000.0,97000.0,-1015000.0,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,439382000.0,406916000.0,403085000.0,225799000.0,191469000.0,271851000.0,297652000.0,294900000.0,272400000.0,233414000.0,236200000.0,247800000.0,320500000.0,448800000.0,520200000.0,529983000.0,491975000.0,442672000.0,433917000.0,0.0,0.0
,otherNonCashItems,0.0,-7873000.0,27677000.0,-2766000.0,-6690000.0,4285000.0,-797000.0,-4400000.0,-7500000.0,696000.0,11800000.0,100000.0,-17600000.0,14500000.0,7100000.0,6001000.0,2884000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,55019000.0,-9565000.0,41556000.0,-2503000.0,41397000.0,39927000.0,-12301000.0,-39900000.0,-74300000.0,-49643000.0,-29900000.0,-19900000.0,181300000.0,79800000.0,63200000.0,124788000.0,137246000.0,59575000.0,46690000.0,54395000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3689000.0,-4791000.0,-2724000.0,-797000.0,-631000.0,-1561000.0,-3016000.0,-2826000.0,-6533000.0,-7222000.0,-4100000.0,-1800000.0,-4900000.0,-13100000.0,-9600000.0,-12744000.0,-9759000.0,-5404000.0,-3596000.0,0.0,0.0
,acquisitionsNet,0.0,6009000.0,-348060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,108051000.0,27635000.0,37476000.0,760000.0,7368000.0,19195000.0,18355000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342000.0,811000.0,2564000.0,0.0
,netCashUsedForInvestingActivites,9160000.0,21149000.0,-242733000.0,26838000.0,36845000.0,-801000.0,4352000.0,5500000.0,16400000.0,11133000.0,-3400000.0,12600000.0,1000000.0,-9100000.0,-18200000.0,-28499000.0,-832992000.0,-4062000.0,-2785000.0,2564000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-8662000.0,-9853000.0,-900000.0,-3429000.0,-564158000.0,-3743000.0,-201000.0,-1683000.0,-2721000.0,-522486000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9026000.0,215513000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-211000.0,-3020000.0,-226000.0,-178000.0,-459000.0,-1055000.0,35500000.0,-500000.0,0.0,-600000.0,-2000000.0,400000.0,500000.0,1900000.0,0.0,-95000000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15600000.0,-15400000.0,-15103000.0,-5226000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,215259000.0,-20483000.0,7305000.0,-34032000.0,12160000.0,64888000.0,37020000.0,-2721000.0,0.0,0.0,0.0,0.0,0.0,-570000.0,-21236000.0,-62728000.0,-28488000.0,-57043000.0,0.0
