date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY,1989-02-28_FY,1988-02-29_FY,1987-02-28_FY,1986-02-28_FY
,revenue,2343901000.0,2016916000.0,1991233000.0,2451665000.0,2752247000.0,2148480000.0,2063380000.0,1851253000.0,1485353000.0,1134907000.0,1371842000.0,1596290000.0,3308111000.0,4798921000.0,6148235000.0,5348417000.0,4160403000.0,3201857000.0,2551106000.0,1741963000.0,1137807000.0,948300000.0,941900000.0,784100000.0,807500000.0,777700000.0,386600000.0,587000000.0,429300000.0,318500000.0,275400000.0,410400000.0,370500000.0,301400000.0,287000000.0,229900000.0
,costOfRevenue,1971689000.0,1718315000.0,1665869000.0,2100499000.0,2393345000.0,1825667000.0,1703005000.0,1528298000.0,1270517000.0,1111697000.0,1347262000.0,2163376000.0,3866983000.0,4615704000.0,4741410000.0,3935130000.0,3149336000.0,2393419000.0,1955838000.0,1392144000.0,873775000.0,746500000.0,765700000.0,649500000.0,646300000.0,604200000.0,296500000.0,452400000.0,354700000.0,269300000.0,251700000.0,295900000.0,0.0,0.0,0.0,0.0
,grossProfit,372212000.0,298601000.0,325364000.0,351166000.0,358902000.0,322813000.0,360375000.0,322955000.0,214836000.0,23210000.0,24580000.0,-567086000.0,-558872000.0,183217000.0,1406825000.0,1413287000.0,1011067000.0,808438000.0,595268000.0,349819000.0,264032000.0,201800000.0,176200000.0,134600000.0,161200000.0,173500000.0,90100000.0,134600000.0,74600000.0,49200000.0,23700000.0,114500000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.15880022236434,0.148048307415877,0.1633982562563,0.143235719398858,0.130403266857953,0.150251805927912,0.174652754218806,0.17445211432473,0.144636325506462,0.0204510149289766,0.0179175152823722,-0.355252491715165,-0.168939917675072,0.0381787906073053,0.228817701340303,0.264243980976053,0.243021409224058,0.252490351692783,0.233337227069357,0.20081884632452,0.23205341503436,0.212801855952758,0.187068690943837,0.17166177783446,0.199628482972136,0.223093737945223,0.23305742369374,0.229301533219761,0.173771255532262,0.15447409733124,0.0860566448801743,0.278996101364522,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,241814000.0,233148000.0,228834000.0,255687000.0,253079000.0,250909000.0,254912000.0,220166000.0,190319000.0,211394000.0,238231000.0,321586000.0,505318000.0,630039000.0,794464000.0,586278000.0,405325000.0,324882000.0,246877000.0,184404000.0,168322000.0,114500000.0,96200000.0,77600000.0,98900000.0,117100000.0,80200000.0,102500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1096000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
