date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,2330000000.0,1899773000.0,2075108000.0,1915977000.0,1295342000.0,813524000.0,780869000.0,669420000.0,643508000.0,822517000.0,853114000.0,411406000.0,646994000.0,780487000.0,782801000.0,509294000.0,555080000.0,337291000.0,314773000.0,286808000.0,326955000.0,187100000.0,139800000.0
,costOfRevenue,1280500000.0,1069342000.0,1095632000.0,1024526000.0,729723000.0,450652000.0,443103000.0,402846000.0,374029000.0,447529000.0,474476000.0,273316000.0,387051000.0,449000000.0,444679000.0,308860000.0,335709000.0,219182000.0,208978000.0,201225000.0,170043000.0,101000000.0,77600000.0
,grossProfit,1049500000.0,830431000.0,979476000.0,891451000.0,565619000.0,362872000.0,337766000.0,266574000.0,269479000.0,374988000.0,378638000.0,138090000.0,259943000.0,331487000.0,338122000.0,200434000.0,219371000.0,118109000.0,105795000.0,85583000.0,156912000.0,86100000.0,62200000.0
,grossProfitRatio,0.450429184549356,0.437121171845268,0.47201205913138,0.4652722866715,0.43665611089581,0.446049532650543,0.432551426679763,0.39821636640674,0.418765578671905,0.455903039086122,0.443830484554233,0.335653831008784,0.401770340992343,0.424718156740599,0.431938640855083,0.393552643463304,0.395206096418534,0.350169438259544,0.336099347783959,0.298398231569552,0.479919254943341,0.46018172100481,0.444921316165951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,173100000.0,164061000.0,135720000.0,132555000.0,110579000.0,68305000.0,62888000.0,63570000.0,60118000.0,61033000.0,62689000.0,53543000.0,78540000.0,72170000.0,69702000.0,55916000.0,56973000.0,47650000.0,45999000.0,37964000.0,23011000.0,13200000.0,12100000.0
,GeneralAndAdministrativeExpenses,353100000.0,330346000.0,298118000.0,290548000.0,229171000.0,129087000.0,131828000.0,142014000.0,127185000.0,128015000.0,119841000.0,106330000.0,130800000.0,135249000.0,127703000.0,93021000.0,87284000.0,69891000.0,77830000.0,70185000.0,50888000.0,39000000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3100000.0,-3333000.0,-1942000.0,-5896000.0,-1239000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
