date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,74634000.0,35985000.0,39312000.0,23547000.0,22582000.0,48292000.0,11272000.0,15024000.0,1099000.0,-11523000.0,2497000.0,-76772000.0,-134277000.0,20069000.0,39382000.0,33826000.0,26298000.0,19681000.0,17065000.0,15349000.0,21393000.0,18200000.0,-600000.0
,depreciationAndAmortization,12772000.0,11597000.0,10673000.0,9364000.0,7964000.0,7858000.0,7281000.0,6777000.0,6479000.0,6615000.0,7357000.0,10969000.0,11090000.0,9350000.0,8607000.0,6118000.0,5273000.0,4440000.0,3614000.0,3984000.0,3043000.0,2600000.0,1700000.0
,deferredIncomeTax,3157000.0,4384000.0,5361000.0,12306000.0,11639000.0,-27710000.0,0.0,0.0,0.0,0.0,0.0,1513000.0,-6303000.0,-1367000.0,1338000.0,363000.0,180000.0,1001000.0,1570000.0,1092000.0,243000.0,1300000.0,600000.0
,stockBasedCompensation,7497000.0,6524000.0,6237000.0,6237000.0,4241000.0,3018000.0,2586000.0,2735000.0,3465000.0,3248000.0,529000.0,5565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,205546000.0,-23586000.0,40207000.0,-20163000.0,-2436000.0,35542000.0,9687000.0,14694000.0,4027000.0,-6801000.0,7340000.0,-37279000.0,-35931000.0,19292000.0,-12334000.0,75418000.0,21010000.0,11577000.0,7979000.0,6594000.0,12453000.0,-700000.0,14800000.0
,accountsReceivables,2584000.0,-5071000.0,-11279000.0,266000.0,-5436000.0,-5927000.0,6005000.0,319000.0,-4657000.0,6429000.0,12723000.0,-6566000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,179466000.0,-84330000.0,26773000.0,-57107000.0,-32417000.0,-29724000.0,-16110000.0,-8853000.0,8313000.0,-28660000.0,17210000.0,262695000.0,9410000.0,-15192000.0,-25334000.0,-31143000.0,-110369000.0,8309000.0,3531000.0,-32879000.0,30132000.0,-37200000.0,9400000.0
,accountsPayables,2887000.0,8701000.0,-3325000.0,16835000.0,-4278000.0,5687000.0,612000.0,-2645000.0,-185000.0,1640000.0,-8845000.0,11366000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,7411000.0,155690000.0,179276000.0,139069000.0,159232000.0,161668000.0,126126000.0,116439000.0,101745000.0,97718000.0,104519000.0,97179000.0,134458000.0,170389000.0,151097000.0,163431000.0,88013000.0,67003000.0,55426000.0,47447000.0,40853000.0,28400000.0,29100000.0
,otherNonCashItems,703000.0,475000.0,-180000.0,0.0,0.0,0.0,-235000.0,154000.0,0.0,-11523000.0,19000.0,0.0,130769000.0,6917000.0,5935000.0,735000.0,80000.0,275000.0,80000.0,144000.0,0.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,304675000.0,-12426000.0,70414000.0,4745000.0,22863000.0,2528000.0,10809000.0,7811000.0,8674000.0,-14680000.0,40216000.0,209103000.0,-8786000.0,19995000.0,9402000.0,-19228000.0,20988000.0,27143000.0,4162000.0,9633000.0,15804000.0,15100000.0,16600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-12807000.0,-17061000.0,-13804000.0,-14367000.0,-12913000.0,-9746000.0,-9194000.0,-9822000.0,-5732000.0,-6585000.0,-4159000.0,-2101000.0,-7969000.0,-9507000.0,-10164000.0,-17795000.0,-10174000.0,-8988000.0,-7516000.0,-8940000.0,-7003000.0,-14400000.0,-10900000.0
,acquisitionsNet,0.0,-41000000.0,-11000000.0,-19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,-81000000.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4007000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,461000.0,823000.0,0.0,0.0,0.0,-5264000.0,1743000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-30109000.0,-56334000.0,-23315000.0,-32098000.0,-29747000.0,-3751000.0,-12846000.0,-12604000.0,-7642000.0,-8692000.0,-1993000.0,-1861000.0,-7857000.0,-9432000.0,-95435000.0,-17874000.0,-20171000.0,-19446000.0,-22251000.0,-14439000.0,-10919000.0,-14400000.0,-10800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000.0,-48440000.0,-230000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,4629000.0,2412000.0,7683000.0,3158000.0,2701000.0,3715000.0,4166000.0,3109000.0,1380000.0,1245000.0,1229000.0,20380000.0,0.0,3218000.0,3864000.0,49489000.0,3655000.0,1044000.0,352000.0,361000.0,648000.0,200000.0,38300000.0
,commonStockRepurchased,-631000.0,-27708000.0,-695000.0,-42738000.0,-5531000.0,-10482000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1035000.0,-7212000.0,-6945000.0,0.0,-678000.0,-134000.0,0.0,-501000.0,0.0,0.0,-200000.0
