date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-140365000.0,73300000.0,100960000.0,84698000.0,102336000.0,57884000.0,56888000.0,53000000.0,63200000.0,74300000.0,79300000.0,83700000.0,82370000.0,-59600000.0,87400000.0,60000000.0,40600000.0,22957000.0,5500000.0,46600000.0,42700000.0,35000000.0,20700000.0,8700000.0,30441000.0
,depreciationAndAmortization,66405000.0,74788000.0,68884000.0,68159000.0,65734000.0,62685000.0,60494000.0,64900000.0,77400000.0,74600000.0,71600000.0,71400000.0,72128000.0,65300000.0,58000000.0,52900000.0,49000000.0,40088000.0,42900000.0,27600000.0,20900000.0,13800000.0,8600000.0,6400000.0,4017000.0
,deferredIncomeTax,-32660000.0,5364000.0,-5568000.0,34894000.0,-9379000.0,12166000.0,5627000.0,-3600000.0,2000000.0,2300000.0,24200000.0,17300000.0,32152000.0,-56800000.0,-29900000.0,-37100000.0,1600000.0,-4996000.0,200000.0,500000.0,1900000.0,2700000.0,12000000.0,4200000.0,-21263000.0
,stockBasedCompensation,14316000.0,16219000.0,27415000.0,30797000.0,28040000.0,21119000.0,17783000.0,21210000.0,14253000.0,9286000.0,8045000.0,8450000.0,7391000.0,6040000.0,3452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-26289000.0,-249123000.0,-191984000.0,14014000.0,-24320000.0,-28526000.0,-23188000.0,4300000.0,-3600000.0,10000000.0,35900000.0,-1195000.0,112195000.0,-81600000.0,52000000.0,52700000.0,63025000.0,34975000.0,2000000.0,36300000.0,13600000.0,-8100000.0,15300000.0,-6400000.0,-5708000.0
,accountsReceivables,-3616000.0,-3148000.0,9127000.0,-5386000.0,-7561000.0,2318000.0,-6268000.0,0.0,0.0,0.0,0.0,3009000.0,12468000.0,-9923000.0,-6123000.0,-5065000.0,-6552000.0,0.0,-1700000.0,-2800000.0,-4000000.0,-2400000.0,-800000.0,0.0,0.0
,inventory,-61080000.0,-23537000.0,19380000.0,-36434000.0,-16072000.0,26121000.0,21022000.0,-58941000.0,-28828000.0,-2760000.0,-2476000.0,8438000.0,-19855000.0,-40924000.0,-26168000.0,-51401000.0,39504000.0,-19880000.0,-16300000.0,9000000.0,-12100000.0,-20700000.0,-15000000.0,-5900000.0,-1812000.0
,accountsPayables,71720000.0,17502000.0,-56893000.0,28930000.0,18989000.0,-4040000.0,6049000.0,73609000.0,63277000.0,-617000.0,-13134000.0,-18911000.0,47294000.0,-565000.0,-1642000.0,1155000.0,30840000.0,0.0,-8600000.0,6100000.0,-8100000.0,-6900000.0,-3800000.0,0.0,0.0
,otherWorkingCapital,-171416000.0,-145127000.0,103996000.0,295980000.0,281966000.0,306286000.0,334812000.0,358000000.0,353700000.0,357300000.0,347300000.0,311400000.0,312595000.0,200400000.0,282000000.0,230000000.0,177300000.0,114275000.0,79300000.0,77300000.0,41000000.0,27400000.0,35500000.0,20200000.0,-342000.0
,otherNonCashItems,0.0,171493000.0,34210000.0,36156000.0,19941000.0,13548000.0,2208000.0,45500000.0,5700000.0,-2500000.0,-4700000.0,-2800000.0,-16228000.0,123100000.0,44600000.0,19000000.0,1700000.0,0.0,1900000.0,900000.0,1200000.0,400000.0,800000.0,-100000.0,359000.0
,netCashProvidedByOperatingActivites,-35717000.0,177902000.0,139914000.0,214383000.0,199292000.0,182650000.0,161410000.0,173500000.0,205000000.0,156100000.0,174500000.0,155200000.0,218378000.0,-1200000.0,138900000.0,113800000.0,209200000.0,68354000.0,58300000.0,86800000.0,61800000.0,38400000.0,35000000.0,11300000.0,7846000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-57502000.0,-71114000.0,-58657000.0,-34684000.0,-42145000.0,-72212000.0,-72606000.0,-90182000.0,-79764000.0,-83945000.0,-62217000.0,-51693000.0,-199766000.0,-155069000.0,-89229000.0,-61512000.0,-31788000.0,-68000000.0,-49100000.0,-55200000.0,-62000000.0,-19800000.0,-17200000.0,-8492000.0
,acquisitionsNet,0.0,-77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240000.0,-107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-131393000.0,-253543000.0,-118579000.0,-157809000.0,-120893000.0,-81000000.0,-65830000.0,-89020000.0,-91757000.0,-90623000.0,0.0,0.0,-1040025000.0,-1869519000.0,-52515000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,91500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,54545000.0,267794000.0,152091000.0,148241000.0,132414000.0,5000.0,18736000.0,73982000.0,93862000.0,90250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-30374000.0,-134350000.0,-56863000.0,-25145000.0,-44252000.0,-30624000.0,-61707000.0,-119700000.0,-105200000.0,-77700000.0,-84300000.0,-64300000.0,-49393000.0,-124600000.0,-229200000.0,-89000000.0,-142900000.0,-31788000.0,-69200000.0,-49100000.0,-55200000.0,-62000000.0,-19800000.0,-17200000.0,-8492000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
