Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,57000000.0,80000000.0,58000000.0,112000000.0,34000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,110000000.0,86000000.0,87000000.0,86000000.0,79000000.0
Inventories,63000000.0,56000000.0,58000000.0,53000000.0,40000000.0
Total current assets,263000000.0,259000000.0,255000000.0,143000000.0,98000000.0
Property Plant & Equipment Net,233000000.0,224000000.0,217000000.0,101000000.0,66000000.0
Goodwill and Intangible Assets,22000000,21000000,21000000,20000000,20000000
Long-term investments,,,,,
Tax assets,8000000.0,12000000.0,15000000.0,17000000.0,11000000.0
Total non-current assets,175000000.0,174000000.0,191000000.0,169000000.0,41000000.0
Total assets,516000000.0,501000000.0,485000000.0,424000000.0,273000000.0
Payables,54000000.0,51000000.0,50000000.0,45000000.0,39000000.0
Short-term debt,12000000.0,23000000.0,22000000.0,13000000.0,19000000.0
Total current liabilities,130000000.0,144000000.0,137000000.0,116000000.0,101000000.0
Long-term debt,126000000.0,127000000.0,138000000.0,117000000.0,8000000.0
Total debt,126000000.0,127000000.0,138000000.0,117000000.0,8000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,175000000.0,174000000.0,191000000.0,169000000.0,41000000.0
Total liabilities,305000000.0,318000000.0,328000000.0,285000000.0,141000000.0
Other comprehensive income,27000000.0,29000000.0,32000000.0,32000000.0,33000000.0
Retained earnings (deficit),163000000.0,134000000.0,104000000.0,86000000.0,78000000.0
Total shareholders equity,211000000.0,184000000.0,157000000.0,139000000.0,132000000.0
Investments,,,,,
Net Debt,81000000,70000000,102000000,18000000,-7000000
Other Assets,23000000,23000000,29000000,35000000,23000000
Other Liabilities,70000000,69000000,69000000,66000000,33000000
