date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,1516000000.0,1675000000.0,1733517000.0,1638677000.0,1735216000.0,870335000.0,327070000.0,244160000.0,61504000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1475000000.0,1644000000.0,1687579000.0,1325438000.0,1358117000.0,547220000.0,240569000.0,208028000.0,121183000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,12822000.0,10127000.0,0.0,0.0
,otherExpenses,3000000.0,-2000000.0,8237000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,731000000.0,665000000.0,605223000.0,516387000.0,538805000.0,197308000.0,105375000.0,116163000.0,69883000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,489000000.0,547000000.0,513300000.0,40166000.0,26615000.0,9620000.0,4063000.0,2117000.0,1767000.0
,EBITDA,0.0,576000000.0,567478000.0,326050000.0,372869000.0,286203000.0,24950000.0,25301000.0,-79096000.0
,EBITDARatio,0.0,0.343880597014925,0.327356466651322,0.198971487364502,0.214883334409088,0.328842342316464,0.076283364417403,0.103624672346003,-1.28603017689906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,29000000.0,54178000.0,285884000.0,346254000.0,276583000.0,20887000.0,23184000.0,-80863000.0
,operatingIncomeRatio,0.029023746701847,0.0173134328358209,0.0312532268215426,0.174460250555784,0.199545186305336,0.317789127175168,0.0638609471978476,0.094954128440367,-1.31476001560874
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,44000000.0,29000000.0,54175000.0,285884000.0,346254000.0,276583000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.029023746701847,0.0173134328358209,0.0312514962356873,0.174460250555784,0.199545186305336,0.317789127175168,0.0,0.0,0.0
,incomeTaxExpense,13000000.0,13000000.0,11012000.0,64860000.0,129200000.0,71296000.0,0.0,0.0,0.0
,netIncome,30000000.0,19000000.0,38779000.0,220718000.0,217054000.0,205287000.0,20887000.0,-9914000.0,-80877000.0
,netIncomeRatio,0.0197889182058048,0.0113432835820896,0.0223701296266492,0.134692804012017,0.125087597163696,0.235871244980381,0.0638609471978476,-0.0406045216251638,-1.31498764308012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.31,0.190447551746605,0.37602,2.47,2.43,2.41,0.0,0.0,0.0
,EPSDiluted,0.3,0.188782353817875,0.26,2.45,2.4,2.4,0.0,0.0,0.0
,weightedAverageShsOut,97696000.0,99765000.0,103138250.0,89521000.0,89415000.0,85328000.0,86666667.0,89293000.0,89293000.0
,weightedAverageShsOutDil,98803000.0,100645000.0,103505750.0,90020000.0,90268000.0,85524000.0,86666667.0,89942000.0,89942000.0
