Date,2018-12-29,2017-12-30,2016-12-31,2015-12-26,2014-12-27,2013-12-28,2012-12-29,2011-12-31,2010-12-25,2009-12-26
Depreciation & Amortization,3857000.0,3910000.0,5244000.0,5218000.0,4383000.0,3844000.0,3398000.0,8772000.0,4330000.0,5965000.0
Stock-based compensation,604000.0,522000.0,398000.0,719000.0,716000.0,557000.0,574000.0,548000.0,177000.0,641000.0
Operating Cash Flow,6506000.0,13363000.0,12169000.0,15463000.0,19296000.0,9007000.0,6114000.0,2258000.0,8852000.0,18313000.0
Capital Expenditure,-2818000.0,-2740000.0,-85000.0,-5067000.0,-2637000.0,-2168000.0,-2049000.0,1053000.0,-1765000.0,-1625000.0
Acquisitions and disposals,-7169000.0,-1450000.0,-9659000.0,-10678000.0,-10630000.0,-6485000.0,-1250000.0,0.0,0.0,0.0
Investment purchases and sales,33705000.0,0.0,-57000.0,1450000.0,250000.0,-500000.0,194000.0,623000.0,-500000.0,895000.0
Investing Cash flow,24872000.0,-4190000.0,-9801000.0,-14295000.0,-6714000.0,-9339000.0,-3463000.0,1676000.0,-2265000.0,-730000.0
Issuance (repayment) of debt,-23121000.0,-2318000.0,2302000.0,1992000.0,-7063000.0,3339000.0,623000.0,1455000.0,-7331000.0,-18880000.0
Issuance (buybacks) of shares,44000.0,159000.0,547000.0,937000.0,1386000.0,636000.0,441000.0,126000.0,58000.0,0.0
Dividend payments,-7215000.0,-6607000.0,-6282000.0,-6072000.0,-5294000.0,-4622000.0,-5076000.0,-3212000.0,-1285000.0,0.0
Financing Cash Flow,-30126000.0,-8614000.0,-3337000.0,-2418000.0,-10889000.0,-351000.0,-3815000.0,-1485000.0,-8456000.0,-18847000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,-807000.0,485000.0,-113000.0,-164000.0,366000.0,686000.0
Net cash flow / Change in cash,1252000.0,559000.0,-969000.0,-1250000.0,886000.0,-198000.0,-1277000.0,2285000.0,-1503000.0,-578000.0
Free Cash Flow,3688000.0,10623000.0,12084000.0,10396000.0,16659000.0,6839000.0,4065000.0,3311000.0,7087000.0,16688000.0
Net Cash/Marketcap,0.0171,-0.1172,-0.1299,-0.1161,-0.0794,-0.1591,-0.2692,-0.2898,-0.2267,-0.8216
