date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,267594000.0,195992000.0,151862000.0,316613000.0,146691000.0,135057000.0,75334000.0,54799447.0,42325226.0,56086436.0,13624115.0,13671305.0,8764139.0,3799521.0,981746.0,127209.0,0.0,25705.0,87769.0,24685.0
,costOfRevenue,43367000.0,45546000.0,10136000.0,31152000.0,33206000.0,29245000.0,22732000.0,6245761.0,1094400.0,257834.0,985283.0,311891.0,332324.0,240429.0,436990.0,51968.0,0.0,27003.0,49674.0,15857.0
,grossProfit,224227000.0,150446000.0,141726000.0,285461000.0,113485000.0,105812000.0,52602000.0,48553686.0,41230826.0,55828602.0,12638832.0,13359414.0,8431815.0,3559092.0,544756.0,75241.0,0.0,-1298.0,38095.0,8828.0
,grossProfitRatio,0.837937322959409,0.767612963794441,0.933255192213984,0.901608588402877,0.77363301088683,0.783461797611379,0.698250457960549,0.886025108976009,0.974143079590408,0.995402917026142,0.927680953955541,0.977186450013367,0.962081386431685,0.936721234071347,0.554884868387546,0.591475445919707,0.0,-0.0504960124489399,0.434037074593535,0.357626088717845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,34236000.0,140804000.0,150252000.0,150643000.0,150842000.0,93236000.0,79696000.0,96639575.0,70044073.0,57563470.0,51773504.0,56614266.0,44232936.0,20554105.0,9214759.0,10220079.0,6517254.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,45736000.0,77252000.0,60804000.0,53816000.0,45853000.0,40028000.0,35942000.0,32347748.0,24812199.0,18104073.0,15122960.0,15203408.0,14633581.0,11155194.0,6912853.0,3416579.0,2570595.0,77793.0,0.0,47413.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1121.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,79972000.0,218056000.0,211056000.0,204459000.0,196695000.0,133264000.0,115638000.0,128987323.0,94856272.0,75667543.0,66896464.0,71817674.0,58866517.0,31709299.0,16127612.0,13636658.0,9087849.0,77793.0,77482.0,0.0
,costAndExpenses,123339000.0,263602000.0,221192000.0,235611000.0,229901000.0,162509000.0,138370000.0,135233084.0,95950672.0,75925377.0,67881747.0,72129565.0,59198841.0,31949728.0,16564602.0,13688626.0,9087849.0,104796.0,127156.0,64391.0
,interestExpense,20378000.0,11627000.0,18041000.0,21984000.0,19977000.0,5201000.0,5581000.0,3274143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3284000.0,4068000.0,2388000.0,2161000.0,2410000.0,1677000.0,1762000.0,1226927.0,1079424.0,1095823.0,1507925.0,1443738.0,1047878.0,576491.0,243999.0,206348.0,123350.0,0.0,0.0,0.0
,EBITDA,147539000.0,-63542000.0,-66942000.0,83163000.0,-80800000.0,-25775000.0,-61274000.0,-79206710.0,-52546022.0,-18743118.0,-52749707.0,-57014522.0,-49386824.0,-27573716.0,-15338857.0,-13355069.0,-8964499.0,-79091.0,-14311.0,-39760.0
,EBITDARatio,0.551353916754486,-0.324207110494306,-0.440808102092689,0.262664514723021,-0.550817705244357,-0.190845346779508,-0.813364483500146,-1.44539250551196,-1.24148237271078,-0.334182724678744,-3.87178961716045,-4.17037890676859,-5.63510277507009,-7.25715583622251,-15.6240585650464,-104.985252615774,0.0,-3.07687220385139,-0.163053014162176,-1.61069475389913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,144255000.0,-67610000.0,-69330000.0,81002000.0,-83210000.0,-27452000.0,-63036000.0,-80433637.0,-53625446.0,-19838941.0,-54257632.0,-58458260.0,-50434702.0,-28150207.0,-15582856.0,-13561417.0,-9087849.0,-79091.0,-39387.0,-39706.0
,operatingIncomeRatio,0.539081593757708,-0.344963059716723,-0.456532904874162,0.255839147476572,-0.567246797690383,-0.203262326277053,-0.836753657047283,-1.46778191028096,-1.26698546157793,-0.353720835461893,-3.98247020081671,-4.27598243181613,-5.75466705856673,-7.40888311974062,-15.8725943370281,-106.607370547681,0.0,-3.07687220385139,-0.448757533981246,-1.60850719060158
,totalOtherIncomeExpensesNet,5425000.0,6986000.0,7578000.0,2592000.0,1326000.0,422000.0,242000.0,229229.0,14416.0,5560.0,966967.0,0.0,0.0,0.0,0.0,286044.0,-3527.0,0.0,-25076.0,54.0
,incomeBeforeTax,129302000.0,-72251000.0,-79793000.0,61610000.0,-101861000.0,-32231000.0,-68375000.0,-83478551.0,-53552002.0,0.0,-53241650.0,-58360523.0,-48717199.0,0.0,0.0,-13275373.0,0.0,0.0,-64463.0,-39652.0
,incomeBeforeTaxRatio,0.483202164473045,-0.368642597657047,-0.525430983392817,0.194590872768964,-0.694391612300686,-0.238647385918538,-0.907624711285741,-1.52334659508517,-1.2652502316231,0.0,-3.90789787079748,-4.26883337033297,-5.55869766556646,0.0,0.0,-104.358756062857,0.0,0.0,-0.734462053800317,-1.60631962730403
,incomeTaxExpense,217000.0,-11000.0,537000.0,-1361000.0,1162000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63000.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
,netIncome,129085000.0,-72240000.0,-80330000.0,62971000.0,-103023000.0,-32231000.0,-68375000.0,-83478551.0,-53552002.0,-19769851.0,-53241650.0,-58360523.0,-48654199.0,-23896183.0,-14751986.0,-13275373.0,-9091376.0,-79091.0,-65263.0,-39652.0
,netIncomeRatio,0.482391234482089,-0.368586472917262,-0.528967088540912,0.198889496009324,-0.702313025338978,-0.238647385918538,-0.907624711285741,-1.52334659508517,-1.2652502316231,-0.352488986820271,-3.90789787079748,-4.26883337033297,-5.55150928117411,-6.28926198855066,-15.0262756354495,-104.358756062857,0.0,-3.07687220385139,-0.743576889334503,-1.60631962730403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
