date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,181555000.0,1474925000.0,1348530000.0,1321967000.0,1288721000.0,1235778000.0,1159605000.0,1134572000.0,1068454000.0,1028472000.0,977592000.0,916075000.0,996232000.0,986973000.0,831389000.0,568707000.0,541972000.0,509976000.0,502851000.0,477256000.0,472920000.0,438000000.0,419500000.0,264100000.0,250500000.0,218200000.0,198400000.0
,costOfRevenue,27991000.0,126264000.0,114733000.0,110811000.0,106608000.0,104827000.0,95208000.0,91772000.0,95048000.0,522908000.0,498021000.0,487668000.0,90626000.0,511679000.0,420466000.0,301249000.0,298783000.0,269611000.0,269517000.0,264258000.0,255438000.0,235300000.0,226900000.0,134800000.0,121400000.0,103700000.0,94000000.0
,grossProfit,153564000.0,1348661000.0,1233797000.0,1211156000.0,1182113000.0,1130951000.0,1064397000.0,1042800000.0,973406000.0,505564000.0,479571000.0,428407000.0,905606000.0,475294000.0,410923000.0,267458000.0,243189000.0,240365000.0,233334000.0,212998000.0,217482000.0,202700000.0,192600000.0,129300000.0,129100000.0,114500000.0,104400000.0
,grossProfitRatio,0.845826333617912,0.914392935233995,0.914919949871341,0.916177181427373,0.917276121053354,0.915173275458861,0.917896180164797,0.91911311049453,0.911041560984376,0.49156807380269,0.490563547983208,0.46765494091641,0.909031229673409,0.481567378236284,0.494260809320306,0.470291380271388,0.448711372543231,0.471326101620468,0.464022145725076,0.446297165462561,0.459870591220502,0.462785388127854,0.45911799761621,0.489587277546384,0.515369261477046,0.524747937671861,0.526209677419355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71955000.0,54567000.0,50900000.0,47900000.0,31500000.0,29000000.0,24800000.0,21300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,447000.0,1504000.0,1333000.0,970000.0,0.0,0.0,126000.0,154000.0,68000.0,0.0,0.0,0.0,409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,613449000.0,1034908000.0,933212000.0,905094000.0,852587000.0,814747000.0,777229000.0,747243000.0,717053000.0,264231000.0,260797000.0,238120000.0,676270000.0,320723000.0,191427000.0,130136000.0,125359000.0,115216000.0,112142000.0,114441000.0,94139000.0,86000000.0,80000000.0,53000000.0,48100000.0,41500000.0,36300000.0
,costAndExpenses,641440000.0,1161172000.0,1047945000.0,1015905000.0,959195000.0,919574000.0,872437000.0,839015000.0,812101000.0,787139000.0,758818000.0,725788000.0,766896000.0,832402000.0,611893000.0,431385000.0,424142000.0,384827000.0,381659000.0,378699000.0,349577000.0,321300000.0,306900000.0,187800000.0,169500000.0,145200000.0,130300000.0
,interestExpense,150669000.0,100364000.0,85687000.0,85603000.0,83863000.0,86849000.0,96286000.0,103071000.0,110619000.0,157185000.0,150285000.0,124706000.0,129561000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,157549000.0,170456000.0,155529000.0,153222000.0,131876000.0,125631000.0,124286000.0,122487000.0,127339000.0,123805000.0,126796000.0,132745000.0,125838000.0,130623000.0,90703000.0,55765000.0,50690000.0,44693000.0,41682000.0,42486000.0,39572000.0,35100000.0,32100000.0,21500000.0,19100000.0,16700000.0,15000000.0
,EBITDA,-302336000.0,484209000.0,456114000.0,459284000.0,461402000.0,441835000.0,411454000.0,418044000.0,383692000.0,365138000.0,345570000.0,323032000.0,355174000.0,285194000.0,310199000.0,193087000.0,168520000.0,169842000.0,162874000.0,141043000.0,162915000.0,151800000.0,144700000.0,97800000.0,100100000.0,89700000.0,83100000.0
,EBITDARatio,-1.6652584616232,0.328293981049884,0.338230517674801,0.347424708786225,0.358030946962143,0.357535900461086,0.354822547332928,0.368459648219769,0.359109517115384,0.355029597305517,0.353491026931481,0.352626149605655,0.356517357402693,0.288958259243161,0.373109338709076,0.339519295524761,0.310938572472379,0.333039201844793,0.323901115837495,0.295529024255326,0.344487439736108,0.346575342465753,0.344934445768772,0.370314274895873,0.399600798403194,0.41109074243813,0.418850806451613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
