date,,2021-12-31_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,revenue,219330.0,946.466,370411.0,339947.0,92205.0
,costOfRevenue,0.0,0.0,0.0,8328.0,16117.0
,grossProfit,0.0,946.466,370411.0,331619.0,76088.0
,grossProfitRatio,0.0,1.0,1.0,0.975502063556966,0.825204706903096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,2247170.0,2146508.0
,GeneralAndAdministrativeExpenses,0.0,873750.0,900105.0,4796788.0,6603091.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,1145519.0,830755.0
,otherExpenses,1181916.0,0.0,0.0,681596.0,1097046.0
,operatingExpenses,3085470.0,873750.0,900105.0,8871073.0,10677400.0
,costAndExpenses,3085470.0,873.75,900105.0,8879401.0,10693517.0
,interestExpense,61997.0,0.0,0.0,60657.0,102.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,701816.0,1097046.0
,EBITDA,-2677853.0,72.716,-529694.0,-7832941.0,-12500095.0
,EBITDARatio,-12.20924178179,0.0768289616320079,-1.43001692714309,-23.0416535518772,-135.568515807169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2866140.0,72.716,-529694.0,-8539454.0,-10601312.0
,operatingIncomeRatio,-13.0677061961428,0.0768289616320079,-1.43001692714309,-25.1199569344633,-114.975456862426
,totalOtherIncomeExpensesNet,126290.0,0.0,0.0,-55960.0,-2995931.0
,incomeBeforeTax,-2739850.0,0.0,-529694.0,-8595414.0,-13597243.0
,incomeBeforeTaxRatio,-12.4919071718415,0.0,-1.43001692714309,-25.2845708301588,-147.467523453175
,incomeTaxExpense,0.0,0.0,-830149.0,0.0,96507.0
,netIncome,-2739850.0,0.0,300455.0,-8595414.0,-13693750.0
,netIncomeRatio,-12.4919071718415,0.0,0.811139517994876,-25.2845708301588,-148.514180358983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.145,4e-06,0.006,-0.65,-1.05
,EPSDiluted,-0.145,4e-06,0.006,-0.65,-1.05
,weightedAverageShsOut,18935057.0,16191529.0,43563291.0,13471444.0,13315382.0
,weightedAverageShsOutDil,18935057.0,16191529.0,43563291.0,13471444.0,13315382.0
