date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1343630000.0,-694565000.0,-185512000.0,-767304000.0,-2407194000.0,-1463281000.0,-447857850.0,-79632079.0,-107189923.0,-91949864.0
,depreciationAndAmortization,223385000.0,242889000.0,220161000.0,215796000.0,211573000.0,85851000.0,11852770.0,9246061.0,10721378.0,6742807.0
,deferredIncomeTax,-8797000.0,-2727000.0,-2362000.0,-2314000.0,-2322000.0,-1057000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,20464000.0,8867000.0,9998000.0,15166000.0,13310000.0,10056000.0,6313490.0,0.0,0.0,0.0
,changeInWorkingCapital,-1045818000.0,47013000.0,190534000.0,-12105000.0,-156932000.0,695134000.0,122940430.0,188294768.0,110034784.0,128005416.0
,accountsReceivables,208175000.0,-7906000.0,-8812000.0,-9881000.0,-11063000.0,-11497000.0,-1127131.0,4574361.0,-4573176.0,-1277211.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-492659000.0,-5208000.0,80495000.0,-25708000.0,11345000.0,49477000.0,13601903.0,161608152.0,74989927.0,38069659.0
,otherWorkingCapital,-950351000.0,10701000.0,189838000.0,333216000.0,428758000.0,269956000.0,216008788.0,152193156.0,85484300.0,117629924.0
,otherNonCashItems,-5451000.0,321746000.0,59127000.0,151290000.0,130569000.0,171624000.0,41963460.0,-1286468.0,0.0,0.0
,netCashProvidedByOperatingActivites,-1313115000.0,-120461000.0,268089000.0,-418649000.0,-2239444000.0,-514735000.0,-271101200.0,116736250.0,14663258.0,36269662.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-28330000.0,0.0,-119442000.0,-160497000.0,-117894000.0,-155478000.0,-50622276.0,-4842892.0,-21440852.0,-15405834.0
,acquisitionsNet,0.0,-4772000.0,-387000.0,-17000.0,-2377000.0,-9285000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1460051000.0,-293212000.0,-270240000.0,-382400000.0,-734165000.0,-175938000.0,-88253070.0,-451800000.0,-224000000.0,0.0
,salesMaturitiesOfInvestments,2350177000.0,0.0,0.0,0.0,0.0,0.0,0.0,154800000.0,194000000.0,0.0
,otherInvestingActivites,241003000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2375000.0,4655000.0,-5280000.0
,netCashUsedForInvestingActivites,1159063000.0,-578134000.0,153992000.0,648306000.0,-2514247000.0,-1915168000.0,-227923296.0,-304217892.0,-46785852.0,-20685834.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-918532000.0,0.0,0.0,0.0,0.0,-2316000.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-308000.0,-13438000.0,-134485000.0,-98805000.0,3264610000.0,2442860000.0,1540396660.0,0.0,0.0,-32809002.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-24019000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-209546000.0,485110000.0,-145212000.0,-784766000.0,3627058000.0,3005838000.0,1540396658.0,306360473.0,0.0,257446689.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5187000.0,4974000.0,-21754000.0,-46026000.0,110652000.0,67560000.0,-3052623.0,1286468.0,-740678.0,6529319.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-358411000.0,-208511000.0,255115000.0,-633886000.0,-1230417000.0,643495000.0,1038319540.0,120165299.0,-32863272.0,279559836.0
,cashAtEndOfPeriod,264104000.0,351845000.0,739216000.0,451350000.0,870800000.0,2101217380.0,1457719540.0,419402835.0,299237536.0,332100808.0
,cashAtBeginningOfPeriod,622515000.0,560356000.0,484101000.0,1085236000.0,2101217000.0,1457722380.0,419400000.0,299237536.0,332100808.0,52540972.0
,operatingCashFlow,-1313115000.0,-120461000.0,268089000.0,-418649000.0,-2239444000.0,-514735000.0,-271101200.0,116736250.0,14663258.0,36269662.0
,capitalExpenditure,-28330000.0,-17593000.0,-17372000.0,-24668000.0,-16980000.0,-24002000.0,-8158830.0,-4842892.0,-21440852.0,-15405834.0
,freeCashFlow,-1341445000.0,-242940000.0,148647000.0,-579146000.0,-2357338000.0,-670213000.0,-321723480.0,111893358.0,-6777594.0,20863828.0
