date,,2020-09-26_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-09-24_FY,2015-09-26_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-09-24_FY,2010-09-25_FY,2009-09-26_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-09-24_FY,2004-09-25_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-09-25_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY
,revenue,1122000.0,3367300000.0,3217900000.0,3058800000.0,2832700000.0,2705000000.0,2530700000.0,2492300000.0,2002600000.0,1789300000.0,1679600000.0,1637100000.0,1674500000.0,738400000.0,462680000.0,287700000.0,228700000.0,204000000.0,190200000.0,180200000.0,93746000.0,84700000.0,115600000.0,106700000.0,91600000.0,43400000.0
,costOfRevenue,-1105000.0,1617700000.0,1521200000.0,1437800000.0,1269400000.0,1272300000.0,1258600000.0,1329200000.0,1008200000.0,866200000.0,942900000.0,779600000.0,782000000.0,393000000.0,269148000.0,175800000.0,144400000.0,130500000.0,118400000.0,119400000.0,59184000.0,51900000.0,55900000.0,47500000.0,41300000.0,21500000.0
,grossProfit,2227000.0,1749600000.0,1696700000.0,1621000000.0,1563300000.0,1432700000.0,1272100000.0,1163100000.0,994400000.0,923200000.0,736600000.0,857500000.0,892500000.0,345300000.0,193532000.0,111900000.0,84300000.0,73600000.0,71800000.0,60800000.0,34562000.0,32700000.0,59700000.0,59200000.0,50300000.0,21900000.0
,grossProfitRatio,1.98484848484848,0.519585424524099,0.527269337145343,0.529946384202955,0.55187630176157,0.529648798521257,0.502667246216462,0.466677366288168,0.49655447917707,0.515955960431454,0.438556799237914,0.523792071345672,0.532994923857868,0.467632719393283,0.41828477565488,0.388946819603754,0.368605159597726,0.36078431372549,0.377497371188223,0.337402885682575,0.368677063554712,0.386068476977568,0.51643598615917,0.554826616682287,0.549126637554585,0.504608294930876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,222000.0,232200000.0,218700000.0,232800000.0,232100000.0,214900000.0,203200000.0,197600000.0,135500000.0,116700000.0,104300000.0,102500000.0,88200000.0,44400000.0,28294000.0,18500000.0,16500000.0,18400000.0,20400000.0,23300000.0,17178000.0,12700000.0,9800000.0,8500000.0,7300000.0,4300000.0
,GeneralAndAdministrativeExpenses,-128000.0,332300000.0,366100000.0,343300000.0,267300000.0,261000000.0,259800000.0,227663000.0,220486000.0,159570000.0,148326000.0,140723000.0,140676000.0,62755000.0,0.0,26501000.0,23539000.0,22222000.0,47200000.0,54700000.0,40323000.0,29500000.0,39000000.0,28300000.0,25600000.0,12300000.0
,SellingAndMarketingExpenses,484000.0,564900000.0,544600000.0,498600000.0,415100000.0,363000000.0,331700000.0,342137000.0,322314000.0,286730000.0,247374000.0,238977000.0,261524000.0,84845000.0,0.0,34199000.0,31761000.0,29978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,165300000.0,805200000.0,12900000.0,100200000.0,0.0,0.0,80000000.0,81000000.0,20000000.0,0.0,0.0,-1215000.0,-2078000.0,0.0,-155000.0,-199000.0,-445000.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000.0,0.0
