date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,538468000.0,588598000.0,578196000.0,526611000.0,506487000.0,508171000.0,525404000.0,498190000.0,501731000.0,525319000.0,563517000.0,588594000.0,522681000.0,475596000.0,466456000.0,469097000.0,378592000.0,350599000.0,323158000.0,269135000.0,227372000.0,216500000.0,186000000.0,167200000.0,36824000.0,31159000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,131909000.0,147345000.0,142274000.0,136044000.0,134438000.0,131073000.0,127593000.0,126582000.0,125750000.0,135051000.0,159559000.0,141098000.0,129084000.0,130385000.0,124359000.0,113620000.0,83631000.0,72860000.0,65907000.0,58962000.0,47900000.0,42900000.0,39700000.0,33400000.0,28882000.0,25701000.0
,SellingAndMarketingExpenses,4284000.0,7748000.0,7695000.0,7854000.0,7814000.0,7585000.0,7742000.0,7034000.0,7017000.0,5807000.0,7716000.0,9149000.0,13189000.0,11973000.0,12052000.0,10596000.0,10082000.0,7011000.0,6010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,366000000.0,387000000.0,358000000.0,344000000.0,352000000.0,345000000.0,341000000.0,369000000.0,417000000.0,427000000.0,468000000.0,508000000.0,553000000.0,632000000.0,612000000.0,464000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,39119000.0,58629000.0,52668000.0,38931000.0,43129000.0,44317000.0,46543000.0,54632000.0,74499000.0,94298000.0,114036000.0,139796000.0,231731000.0,333340000.0,319588000.0,206830000.0,108602000.0,94725000.0,116415000.0,200808000.0,251756000.0,185200000.0,181900000.0,145400000.0,107372000.0,112361000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,28318000.0,28270000.0,25873000.0,25306000.0,24866000.0,25653000.0,26402000.0,30650000.0,31407000.0,40228000.0,40679000.0,41165000.0,41895000.0,44143000.0,40573000.0,59536000.0,53558000.0,53574000.0,37568000.0,31446000.0,24280000.0,26100000.0,24600000.0,16900000.0,7024000.0,5478000.0
,EBITDA,279195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.518498778014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
