date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-125024000.0,-124201000.0,-83304000.0,-79260000.0,-73374000.0,-78149257.64765,-45041101.220877,-37034991.300505,-19462004.390721,-22422396.474629
,depreciationAndAmortization,10648000.0,6669000.0,12415000.0,7543000.0,6089000.0,4856449.391031,1871443.163578,738766.604988,724733.514958,764694.446245
,deferredIncomeTax,-16419000.0,0.0,231000.0,209000.0,1145000.0,-523691.863643,0.0,0.0,0.0,0.0
,stockBasedCompensation,21831000.0,17533000.0,10708000.0,10280000.0,6214000.0,8338617.628408,11508341.84542,2793504.377365,2336868.833814,1218326.744864
,changeInWorkingCapital,-120999000.0,135969000.0,73054000.0,22328000.0,-81157305.993484,147521904.22297,31102496.277405,29657606.60666,-3969819.705995,-1836562.763269
,accountsReceivables,-6967000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,480000.0,-256926.07089,807432.268106,-1194454.41741,0.0,0.0
,accountsPayables,-2701000.0,1652000.0,1065000.0,-1670000.0,344000.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,231577000.0,352576000.0,216607000.0,143553000.0,121225000.0,202382305.993484,54860401.770514,23757905.493109,-5899701.113551,-1929881.407556
,otherNonCashItems,-33642000.0,0.0,-330000.0,2215000.0,649000.0,1547022.937485,8592343.985602,1902841.834903,80672.891264,473073.682846
,netCashProvidedByOperatingActivites,-134828000.0,-98684000.0,-76037000.0,-64270000.0,-72189000.0,18776375.921107,-30917116.591274,-5711287.249026,-14913904.832438,-21651221.566976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-7271000.0,-5651000.0,-2384000.0,-4461000.0,-15288000.0,-6200118.076662,-19175300.355076,-1844845.204231,-518422.514349,-259218.456354
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-567000.0,-613000.0,0.0,0.0,23474.826701,0.0,0.0
,netCashUsedForInvestingActivites,-9484000.0,-6647000.0,-4245000.0,-5583000.0,-17785000.0,-9314936.697789,-24868670.655188,-8245187.660526,-1100325.336578,-209966.949647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-148000.0,-183674.808125,-189697.942507,-197464.718716,0.0,0.0
,commonStockIssued,0.0,242718000.0,138361000.0,85290000.0,2593000.0,151249644.67671,76726737.681794,19738186.638681,12926177.691962,139977.966431
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,-582000.0,0.0,-669101.086743,-812296.317914,19738186.638681,0.0,0.0
,netCashUsedProvidedByFinancingActivities,7444000.0,248821000.0,157961000.0,90074000.0,2445000.0,150396868.781842,84460576.876307,46455301.168218,14907292.300368,139977.966431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3822000.0,-106000.0,-2187000.0,7306000.0,-1601000.0,4479260.052916,7086920.570067,16570.465906,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-133046000.0,143384000.0,75491000.0,27527000.0,-89130000.0,164337568.058076,35761710.199913,32515396.724571,-1106937.868649,-21721210.550191
,cashAtEndOfPeriod,247680000.0,380726000.0,237342000.0,161851000.0,132496000.0,222522030.043951,64714966.681259,32878566.10235,347819.186923,1425701.509948
,cashAtBeginningOfPeriod,380726000.0,237342000.0,161851000.0,134324000.0,221626000.0,58184461.985875,28953256.481346,363169.377779,1454757.055572,23146912.060139
,operatingCashFlow,-134828000.0,-98684000.0,-76037000.0,-64270000.0,-72189000.0,18776375.921107,-30917116.591274,-5711287.249026,-14913904.832438,-21651221.566976
,capitalExpenditure,-9484000.0,-6647000.0,-4245000.0,-5583000.0,-17172000.0,-9414427.218857,-23269614.28085,-8268662.487227,-1249768.561378,-400492.515067
,freeCashFlow,-144312000.0,-105331000.0,-80282000.0,-69853000.0,-89361000.0,9361948.70225,-54186730.872124,-13979949.736253,-16163673.393816,-22051714.082043
