date,,2021-09-30_FY,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,0.0,18413044.0,11416106.0,33490222.0,36325280.0
,depreciationAndAmortization,-41294899000.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,132008934529.0,-131949433531.0,110180871.0,-76675832.0,-29611811.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-159586471.0,-132168521000.0,-219087469.0,-329268340.0,-252592508.0
,otherNonCashItems,-41142405529.0,131926079593.0,-243016921.0,-165092946.0,-83426428.0
,netCashProvidedByOperatingActivites,49571630000.0,-4940894.0,-121419944.0,-208278556.0,-76712959.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-661111944000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,404761000.0,-221709000.0,-439120020.0,-166540790.0,-288804200.0
,commonStockIssued,0.0,0.0,0.0,89031800.0,80986450.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-44200163.0,-44200163.0,-42976944.0,-34296034.0
,otherFinancingActivites,-56717446000.0,265000000.0,595001607.0,384052824.0,309210000.0
,netCashUsedProvidedByFinancingActivities,-56312685000.0,-909163.0,111681424.0,263566890.0,67096216.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-945346000.0,24257.0,852065.0,-1974907.0,-383474.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7686401000.0,-5825800.0,-8886455.0,53313427.0,-10000217.0
,cashAtEndOfPeriod,49825527000.0,57511928.0,63337728.0,72224183.0,18910756.0
,cashAtBeginningOfPeriod,57511928000.0,63337728.0,72224183.0,18910756.0,28910973.0
,operatingCashFlow,49571630000.0,-4940894.0,-121419944.0,-208278556.0,-76712959.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,49571630000.0,-4940894.0,-121419944.0,-208278556.0,-76712959.0
