date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-31_FY,1998-12-31_FY
,revenue,2923933000.0,2621226000.0,2266096000.0,1857601000.0,1681432000.0,1363302000.0,1297700000.0,1165500000.0,1129500000.0,1142647000.0,1133400000.0,1202600000.0,1343500000.0,1230600000.0,1058400000.0,1122228000.0,766900000.0,613700000.0,554600000.0,465600000.0,306600000.0,219276000.0,193301000.0
,costOfRevenue,1850392000.0,1662915000.0,1426029000.0,1156683000.0,1034766000.0,831475000.0,821700000.0,764900000.0,732700000.0,740405000.0,748700000.0,773200000.0,832800000.0,752400000.0,651800000.0,693493000.0,468400000.0,380100000.0,345600000.0,298400000.0,186700000.0,120905000.0,122547000.0
,grossProfit,1073541000.0,958311000.0,840067000.0,700918000.0,646666000.0,531827000.0,476000000.0,400600000.0,396800000.0,402242000.0,384800000.0,429400000.0,510700000.0,478200000.0,406600000.0,428735000.0,298600000.0,233700000.0,209000000.0,167300000.0,119900000.0,98371000.0,70754000.0
,grossProfitRatio,0.367156497772008,0.365596480425572,0.370711126095276,0.377324301612671,0.384592418842986,0.390102119706419,0.366802804962626,0.343715143715144,0.351305887560868,0.352026478868802,0.33950944062114,0.357059703974721,0.380126535169334,0.388590931253047,0.38416477702192,0.382039122174817,0.389359760073021,0.380804953560372,0.376848178867652,0.359321305841924,0.391063274624918,0.448617267735639,0.366030180909566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,528935000.0,486198000.0,419722000.0,364761000.0,367548000.0,282576000.0,263500000.0,223900000.0,206900000.0,198648000.0,226800000.0,234000000.0,230200000.0,217500000.0,180800000.0,189544000.0,121400000.0,89500000.0,81600000.0,68300000.0,51200000.0,39765000.0,34142000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,11897000.0,3008000.0,10721000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,1222000.0,500000.0,0.0,0.0,0.0
,operatingExpenses,528935000.0,607160000.0,508684000.0,412636000.0,409247000.0,325378000.0,298300000.0,249200000.0,231100000.0,220444000.0,683200000.0,262400000.0,960500000.0,251000000.0,218400000.0,247716000.0,138200000.0,95100000.0,86800000.0,76900000.0,54800000.0,55408000.0,35429000.0
,costAndExpenses,2379327000.0,2270075000.0,1934713000.0,1569319000.0,1444013000.0,1156853000.0,1120000000.0,1014100000.0,963800000.0,960849000.0,1431900000.0,1035600000.0,1793300000.0,1003400000.0,870200000.0,941209000.0,606600000.0,475200000.0,432400000.0,375300000.0,241500000.0,176313000.0,157976000.0
,interestExpense,86433000.0,60882000.0,63772000.0,29777000.0,27709000.0,15072000.0,11950000.0,20969000.0,33342000.0,42586000.0,35279000.0,21682000.0,14009000.0,18004000.0,19426000.0,0.0,11806000.0,8480000.0,11205000.0,22797000.0,-39400000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,234924000.0,198095000.0,161779000.0,131159000.0,41699000.0,94881000.0,96400000.0,96600000.0,81300000.0,21796000.0,93600000.0,93600000.0,91200000.0,86400000.0,82600000.0,58172000.0,46300000.0,29600000.0,24000000.0,27200000.0,16800000.0,15643000.0,1287000.0
,EBITDA,667653000.0,549246000.0,493162000.0,419441000.0,279118000.0,301330000.0,274100000.0,248000000.0,247100000.0,203594000.0,-204900000.0,260500000.0,-358600000.0,313600000.0,270800000.0,239191000.0,206600000.0,168200000.0,146300000.0,117500000.0,81900000.0,58606000.0,36612000.0
,EBITDARatio,0.228340731473669,0.209537826955783,0.217626261199879,0.225797143735388,0.166000171282573,0.221029529774034,0.211219850504739,0.212784212784213,0.218769366976538,0.178177512390091,-0.18078348332451,0.216614002993514,-0.266914774841831,0.254835039817975,0.255857898715042,0.21313939769815,0.269396270700222,0.274075281081962,0.263793725207357,0.252362542955326,0.267123287671233,0.267270471916671,0.189404089994361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,432729000.0,351151000.0,331383000.0,288282000.0,237419000.0,206449000.0,177700000.0,151400000.0,165800000.0,181798000.0,-298500000.0,166900000.0,-449800000.0,227200000.0,188200000.0,181019000.0,160300000.0,138600000.0,122300000.0,90300000.0,65100000.0,42963000.0,35325000.0
,operatingIncomeRatio,0.147995525205263,0.133964412072824,0.146235199214861,0.155190484931909,0.141200476736496,0.151433064720803,0.136934576558527,0.12990132990133,0.146790615316512,0.159102504973102,-0.263366860772896,0.138782637618493,-0.334797171566803,0.184625385990574,0.177815570672714,0.161303228933871,0.209023340722389,0.225843245885612,0.220519293184277,0.193943298969072,0.212328767123288,0.195931155256389,0.182746079947853
,totalOtherIncomeExpensesNet,99984000.0,12414000.0,13258000.0,37760000.0,11897000.0,7925000.0,10700000.0,7200000.0,-3300000.0,-7903000.0,-1500000.0,2100000.0,-5900000.0,-1400000.0,1000000.0,-174000.0,700000.0,800000.0,1200000.0,500000.0,400000.0,1997000.0,-58000.0
