date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-29369000.0,-24871000.0,-30784000.0,-71865000.0,-102994000.0,-50528240.0,-49700875.0,-23251435.0,-15635658.0,-15810004.0
,depreciationAndAmortization,477000.0,562000.0,645000.0,490000.0,246000.0,207897.0,239390.0,706779.0,787522.0,801580.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3284000.0,3232000.0,4367000.0,6387000.0,5903000.0,3426730.0,2383399.0,927996.0,176308.0,180584.0
,changeInWorkingCapital,74099000.0,-16218000.0,-4681000.0,-41061000.0,-70615916.0,60342670.0,61428963.0,36108670.0,-12079857.0,1541393.0
,accountsReceivables,1049000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,102480000.0,28381000.0,44599000.0,49280000.0,90341000.0,160956916.0,100614246.0,39185283.0,3076613.0,15156470.0
,otherNonCashItems,361000.0,331000.0,786000.0,1050000.0,534000.0,179747.0,33442.0,121160.0,48848.0,10680.0
,netCashProvidedByOperatingActivites,-21394000.0,-23667000.0,-25375000.0,-71255000.0,-91554000.0,-40074960.0,-39777930.0,-24239230.0,-14805153.0,-13281590.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-27000.0,0.0,-169000.0,-3495000.0,-605000.0,-361247.0,-440381.0,-140036.0,-21344.0,-97783.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-53806000.0,-47813000.0,-62743000.0,-77421000.0,-56563087.0,-70717422.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,3500000.0,79389000.0,68982000.0,99018000.0,115824000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,-15000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,3473000.0,25583000.0,21000000.0,32780000.0,37798000.0,-56939334.0,-71157803.0,-140036.0,-21344.0,-97783.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5055000.0,-12679000.0,-12678000.0,-8000.0,-4000.0,-2563.0,-1019.0,-4946667.0,-797863.0,-903067.0
,commonStockIssued,101010000.0,10312000.0,33195000.0,20712000.0,32077000.0,90310634.0,107290323.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-935000.0,-130000.0,83000.0,10282000.0,256000.0,17274230.0,1886790.0,60552472.0,5302910.0,17486782.0
,netCashUsedProvidedByFinancingActivities,95020000.0,-2497000.0,20600000.0,30986000.0,32329000.0,107582301.0,109176094.0,55605805.0,4505047.0,16583715.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,77099000.0,-581000.0,16225000.0,-7489000.0,-21427000.0,10568007.0,-1759639.0,31226539.0,-10321450.0,3204342.0
,cashAtEndOfPeriod,110713000.0,33614000.0,34195000.0,17970000.0,25459000.0,46773566.0,36205559.0,37965198.0,6738659.0,17060109.0
,cashAtBeginningOfPeriod,33614000.0,34195000.0,17970000.0,25459000.0,46886000.0,36205559.0,37965198.0,6738659.0,17060109.0,13855767.0
,operatingCashFlow,-21394000.0,-23667000.0,-25375000.0,-71255000.0,-91554000.0,-40074960.0,-39777930.0,-24239230.0,-14805153.0,-13281590.0
,capitalExpenditure,-27000.0,0.0,-169000.0,-3495000.0,-605000.0,-376247.0,-440381.0,-140036.0,-21344.0,-97783.0
,freeCashFlow,-21421000.0,-23667000.0,-25544000.0,-74750000.0,-92159000.0,-40451207.0,-40218311.0,-24379266.0,-14826497.0,-13379373.0
