Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,58845185.1852,35062058.1304,11904.7619,6172.8127,5847676.42,243734962.406,21374.2455,14470.6458,8846.5396
Stock-based compensation,1248148.1481,1242733.6999,348958.3333,1640103.3984,271960413.0809,1166185150.3759,466297.7867,476599.8043,0.0
Operating Cash Flow,100668888.8889,33504320.5027,-13323660.7143,-3068365.8713,-7623652323.58,-30657458646.6165,-13869759.5573,-13377737.7691,-8316287.8636
Capital Expenditure,-56342222.2222,-30110761.9796,-142583333.3333,-173387989.8771,-96615717728.0551,-8560932330.8271,-176145.8753,-10032475.5382,-2853629.8897
Acquisitions and disposals,-3105925.9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,55865395.517,-45538447504.3029,21687758458.6466,-29778484.9095,-7868976.5166,-43501.5045
Investing Cash flow,-59017037.037,32346425.7659,-152952380.9524,-184922026.7534,-141759450086.0585,13460875000.0,-29805976.8612,-17604628.18,-2774172.5176
Issuance (repayment) of debt,-19530370.3704,-1665357.4234,166369047.619,143296404.1938,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,1238805.9701,359375.0,68453946.4931,144400796041.3081,27600508458.6466,46948523.1388,7737251.4677,34730876.6299
Dividend payments,-6222222.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-50471851.8519,-38250589.1595,164511160.7143,191750123.6443,142873149741.8244,27600508458.6466,43930414.4869,7737251.4677,34730876.6299
Effect of forex changes on cash,-380740.7407,903377.8476,99702.381,73879.9711,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-9200740.7407,28503534.9568,-1665178.5714,3833610.9906,-6509952667.8141,10403924812.0301,254678.0684,-23245114.4814,23640416.2487
Free Cash Flow,44326666.6667,3393558.5232,-155906994.0476,-176456355.7484,-104239370051.6351,-39218390977.4436,-14045905.4326,-23410213.3072,-11169917.7533
Net Cash/Marketcap,-1.2475,-0.7929,-0.7929,-0.7929,-0.7929,-0.7929,-0.7929,-0.7929,-0.7929
