date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,23871277.0,26511640.0,27154219.0,10175000.0,7596000.0,7766000.0,9022000.0,8770000.0,8589000.0,11231000.0,10396000.0,8659000.0,11900000.0,12157000.0,12631000.0,10856000.0,8713000.0,7369000.0,8775000.0,10329857.0,17882730.0,15354018.0,18700000.0,18900000.0
,costOfRevenue,16356741.0,20452292.0,21774658.0,6325000.0,4890000.0,5053000.0,5735000.0,5601000.0,5128000.0,6715000.0,6724000.0,5648000.0,8377000.0,9050000.0,9349000.0,7737000.0,6860000.0,5374000.0,6310000.0,11939985.0,12747454.0,10776479.0,14400000.0,13800000.0
,grossProfit,7514536.0,6059348.0,5379561.0,3850000.0,2706000.0,2713000.0,3287000.0,3169000.0,3461000.0,4516000.0,3672000.0,3011000.0,3523000.0,3107000.0,3282000.0,3119000.0,1853000.0,1995000.0,2465000.0,-1610128.0,5135276.0,4577539.0,4300000.0,5100000.0
,grossProfitRatio,0.314794051445174,0.228554250133149,0.198111424232087,0.378378378378378,0.356240126382306,0.349343291269637,0.364331633784083,0.361345496009122,0.402957270927931,0.402101326685068,0.353212774143902,0.347730684836586,0.296050420168067,0.255572920950893,0.259836909191671,0.287306558585114,0.21267072190979,0.27072872845705,0.280911680911681,-0.155871276824064,0.287163984469933,0.298132970796309,0.229946524064171,0.26984126984127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,1861103.0,1430538.0,1120000.0,709000.0,894000.0,816000.0,768000.0,704000.0,749000.0,561000.0,556000.0,622000.0,728000.0,663000.0,584000.0,624000.0,558000.0,749000.0,1065872.0,1166015.0,952690.0,1400000.0,900000.0
,GeneralAndAdministrativeExpenses,12526855.0,19670995.0,19842378.0,6992000.0,2300000.0,1627000.0,1755000.0,1656000.0,1784000.0,1601000.0,1486000.0,1411000.0,1471000.0,2326000.0,2503000.0,2421000.0,2474000.0,2502000.0,2242000.0,3123874.0,3243825.0,2803493.0,3100000.0,1600000.0
,SellingAndMarketingExpenses,1177321.0,1631809.0,3010790.0,1721000.0,916000.0,1195000.0,1258000.0,1062000.0,1067000.0,1009000.0,1130000.0,1146000.0,1039000.0,0.0,0.0,0.0,0.0,0.0,0.0,863898.0,0.0,0.0,0.0,0.0
,otherExpenses,-27380198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,13548009.0,27163907.0,24283706.0,9833000.0,3925000.0,3716000.0,3829000.0,3486000.0,3555000.0,3359000.0,3177000.0,3113000.0,3132000.0,3054000.0,3166000.0,3005000.0,3098000.0,3060000.0,2991000.0,5053644.0,4885827.0,4256874.0,4900000.0,2700000.0
,costAndExpenses,29904750.0,47616199.0,46058364.0,16158000.0,8815000.0,8769000.0,9564000.0,9087000.0,8683000.0,10074000.0,9901000.0,8761000.0,11509000.0,12104000.0,12515000.0,10742000.0,9958000.0,8434000.0,9301000.0,16993629.0,17633281.0,15033353.0,19300000.0,16500000.0
