date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,1241165000.0,1152193000.0,1046859000.0,995791000.0,959861000.0,894638000.0,818046000.0,758926000.0,729363000.0,708685000.0,646596000.0
,costOfRevenue,0.0,863813000.0,760461000.0,742928000.0,721074000.0,656635000.0,628895000.0,598144000.0,485196000.0,249604000.0,245402000.0
,grossProfit,1241165000.0,288380000.0,286398000.0,252863000.0,238787000.0,238003000.0,189151000.0,160782000.0,244167000.0,459081000.0,401194000.0
,grossProfitRatio,1.0,0.250287929192418,0.273578390213009,0.253931798941746,0.248772478515118,0.266032741734646,0.231222938563357,0.211854647225158,0.334767461469803,0.647792742897056,0.620470896819653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,49885000.0,51533000.0,46983000.0,48566000.0,49761000.0,59690000.0,47800000.0,42238000.0,135104000.0,45915000.0,42710000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15929000.0,0.0,0.0
,otherExpenses,1061454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1111339000.0,72131000.0,65756000.0,64034000.0,63433000.0,76077000.0,61846000.0,56115000.0,160886000.0,411847000.0,350704000.0
,costAndExpenses,1111339000.0,935944000.0,826217000.0,806962000.0,784507000.0,732712000.0,690741000.0,654259000.0,646082000.0,661451000.0,596106000.0
,interestExpense,202706000.0,170917000.0,134168000.0,128711000.0,123031000.0,121875000.0,130454000.0,126083000.0,139069000.0,156823000.0,150796000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,608616000.0,6666000.0,6673000.0,6408000.0,6023000.0,6679000.0,5775000.0,6741000.0,4105000.0,359942000.0,307994000.0
,EBITDA,857719000.0,222915000.0,227315000.0,195237000.0,181377000.0,168605000.0,133080000.0,111408000.0,87386000.0,407176000.0,358484000.0
,EBITDARatio,0.691059609318664,0.193470191191927,0.217140035095462,0.19606222590885,0.188961735084559,0.188461701828002,0.162680338269486,0.14679692091192,0.119811397068401,0.574551457982037,0.554417286837531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,249103000.0,216249000.0,220642000.0,188829000.0,175354000.0,161926000.0,127305000.0,104667000.0,83281000.0,47234000.0,50490000.0
,operatingIncomeRatio,0.200700954345313,0.187684702128897,0.210765728718003,0.189627140634932,0.182686868202792,0.180996112394063,0.155620833058288,0.137914631993106,0.114183198215429,0.0666502042515363,0.0780858526808084
,totalOtherIncomeExpensesNet,6274000.0,142681000.0,-7176000.0,26922000.0,51502000.0,59994000.0,-7547000.0,11838000.0,-17807000.0,-7694000.0,-11007000.0
,incomeBeforeTax,71515000.0,203417000.0,86033000.0,89011000.0,105755000.0,101596000.0,1162000.0,-4959000.0,-73318000.0,-117283000.0,0.0
,incomeBeforeTaxRatio,0.0576192528793513,0.176547679078071,0.0821820321552377,0.0893872308546673,0.110177411104316,0.113561015740445,0.00142045801825325,-0.00653423390422782,-0.100523333374465,-0.165493837177307,0.0
,incomeTaxExpense,0.0,3838000.0,688000.0,-240000.0,-3774000.0,-3886000.0,-15098000.0,-7299000.0,-30282000.0,-5647000.0,0.0
,netIncome,71515000.0,184965000.0,203106000.0,121558000.0,292718000.0,340383000.0,154334000.0,44812000.0,212177000.0,20023000.0,-102899000.0
