date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1506875000.0,1478525000.0,1337973000.0,1229162000.0,1185097000.0,1132232000.0,1050134000.0,949303000.0,937133000.0,840775000.0,764734000.0,674399000.0,697426000.0,727120000.0,331279000.0,177218000.0,139488000.0,145803000.0,143496000.0,111733000.0
,costOfRevenue,972406000.0,953187000.0,857508000.0,771725000.0,745137000.0,694436000.0,654946000.0,591516000.0,583195000.0,520522000.0,476187000.0,411334000.0,460002000.0,532153000.0,217747000.0,106078000.0,83638000.0,0.0,87345000.0,62258000.0
,grossProfit,534469000.0,525338000.0,480465000.0,457437000.0,439960000.0,437796000.0,395188000.0,357787000.0,353938000.0,320253000.0,288547000.0,263065000.0,237424000.0,194967000.0,113532000.0,71140000.0,55850000.0,0.0,56151000.0,49475000.0
,grossProfitRatio,0.354687017834923,0.355312219948936,0.359099174647022,0.372153548515167,0.371243872864415,0.38666633693448,0.376321498018348,0.376894416219058,0.377681716469274,0.380902143855372,0.377316818658514,0.390073235577158,0.340428948734346,0.268135933546045,0.342708110082438,0.401426491665632,0.400392865336086,0.0,0.391307074761666,0.442796667054496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,411612000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241062000.0,218533000.0,203428000.0,170360000.0,118128000.0,87056000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,395763000.0,360987000.0,346440000.0,328048000.0,329159000.0,302020000.0,272387000.0,263878000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-544000.0,-501000.0,-735000.0,121000.0,1184000.0,-1559000.0,-958000.0,-12000.0,-325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,445360000.0,423945000.0,388193000.0,375019000.0,357167000.0,362565000.0,325826000.0,293102000.0,288318000.0,261369000.0,241634000.0,223981000.0,184450000.0,124444000.0,90592000.0,65580000.0,49252000.0,0.0,50820000.0,46264000.0
,costAndExpenses,1417766000.0,1377132000.0,1245701000.0,1146744000.0,1102304000.0,1057001000.0,980772000.0,884618000.0,871513000.0,781891000.0,717821000.0,635315000.0,644452000.0,656597000.0,308339000.0,171658000.0,132890000.0,0.0,138165000.0,108522000.0
,interestExpense,13892000.0,10719000.0,8710000.0,8553000.0,9470000.0,10072000.0,4254000.0,2447000.0,3384000.0,2248000.0,3403000.0,5107000.0,4082000.0,1944000.0,3509000.0,2981000.0,1266000.0,0.0,3003000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33748000.0,28182000.0,27206000.0,28579000.0,29119000.0,33406000.0,23806000.0,20715000.0,24440000.0,20307000.0,23101000.0,20553000.0,14090000.0,6316000.0,3536000.0,5541000.0,3155000.0,0.0,3664000.0,0.0
,EBITDA,122857000.0,129575000.0,119478000.0,110997000.0,111912000.0,108637000.0,93168000.0,85400000.0,90060000.0,79191000.0,70014000.0,59637000.0,67064000.0,76839000.0,26476000.0,11101000.0,9753000.0,145803000.0,8995000.0,3211000.0
,EBITDARatio,0.0815309829946081,0.0876380176189107,0.089297766098419,0.0903029869130351,0.0944327763887682,0.0959494167273138,0.0887201061959712,0.089960739616329,0.0961016205810701,0.0941881002646368,0.0915534028825709,0.0884298464262254,0.0961593057901484,0.105675816921554,0.0799205503518183,0.062640363845659,0.0699199931176875,1.0,0.0626846741372582,0.028738152560121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,89109000.0,101393000.0,92272000.0,82418000.0,82793000.0,75231000.0,69362000.0,64685000.0,65620000.0,58884000.0,46913000.0,39084000.0,52974000.0,70523000.0,22940000.0,5560000.0,6598000.0,145803000.0,5331000.0,3211000.0
,operatingIncomeRatio,0.0591349647449191,0.0685771292335267,0.0689640224429043,0.067052186774404,0.0698617919039538,0.066444862890291,0.0660506183020453,0.0681394665349209,0.0700220779761251,0.0700353840206952,0.0613455136034229,0.0579538225887049,0.0759564455583818,0.0969894927934866,0.0692467678301371,0.031373788215644,0.0473015599908236,1.0,0.0371508613480515,0.028738152560121
,totalOtherIncomeExpensesNet,-544000.0,-501000.0,-735000.0,121000.0,1184000.0,-1559000.0,-958000.0,-12000.0,-325000.0,124000.0,172000.0,1005000.0,581000.0,519000.0,646000.0,1308000.0,-33000.0,0.0,63000.0,0.0
,incomeBeforeTax,74673000.0,90173000.0,82827000.0,73986000.0,74507000.0,63600000.0,64150000.0,62226000.0,61911000.0,56760000.0,43682000.0,34982000.0,49473000.0,69098000.0,20077000.0,3887000.0,5299000.0,0.0,2391000.0,-477000.0
,incomeBeforeTaxRatio,0.0495548734964745,0.0609884851456688,0.0619048366446857,0.060192228526427,0.0628699591678993,0.0561722332525489,0.0610874421740464,0.0655491450042821,0.0660642619564139,0.0675091433498855,0.0571205151072137,0.0518713699160289,0.0709365581438031,0.09502970623831,0.0606045055678144,0.0219334379126274,0.037988930947465,0.0,0.0166624853654457,-0.00426910581475482
,incomeTaxExpense,19714000.0,21235000.0,21427000.0,11110000.0,27923000.0,24231000.0,24120000.0,22896000.0,23836000.0,21895000.0,16511000.0,12626000.0,20750000.0,28542000.0,8210000.0,1865000.0,2466000.0,0.0,1099000.0,-716000.0
,netIncome,54959000.0,68938000.0,61400000.0,62876000.0,46584000.0,39369000.0,40030000.0,39330000.0,38075000.0,34865000.0,27171000.0,22356000.0,28723000.0,40556000.0,11867000.0,2022000.0,3017000.0,2372000.0,789000.0,-848000.0
,netIncomeRatio,0.0364721692243882,0.0466261984071964,0.0458903131827025,0.0511535501422921,0.0393081747738793,0.0347711423100566,0.0381189448203753,0.0414303968279885,0.04062923832583,0.0414676934970712,0.0355300012814913,0.0331495153462564,0.0411842976889304,0.055776213004731,0.0358217695658342,0.0114096762179914,0.0216291007111723,0.0162685267106987,0.00549841110553604,-0.00758952144845301
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.92086522108844,3.66,3.27,3.35,2.45,2.04,2.04,1.99,1.94,1.77,1.4,1.45,1.96,2.87,1.15,0.22,0.33,0.26,0.1,-0.12
,EPSDiluted,2.92086522108844,3.59,3.18,3.27,2.4,2.0,2.0,1.95,1.91,1.75,1.38,1.4,1.88,2.72,1.1,0.21,0.32,0.26,0.09,-0.12
,weightedAverageShsOut,18816000.0,18816000.0,18797000.0,18766000.0,18989000.0,19335000.0,19608000.0,19755000.0,19663000.0,19684000.0,19375000.0,15433000.0,14641000.0,14152000.0,10321000.0,9185000.0,9080000.0,9123077.0,8266000.0,6980000.0
,weightedAverageShsOutDil,18816000.0,19224000.0,19335000.0,19244000.0,19416000.0,19663000.0,19997000.0,20186000.0,19957000.0,19928000.0,19626000.0,15914000.0,15270000.0,14896000.0,10796000.0,9737000.0,9398000.0,9123077.0,8385000.0,6980000.0
