date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-03-15_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,63200000.0,57700000.0,45500000.0,33500000.0,54200000.0,51500000.0,42700000.0,41600000.0,33900000.0,26200000.0,17000000.0,17700000.0,47300000.0,17900000.0,24100000.0,20600000.0,14300000.0,54100000.0,-268000000.0,17500000.0
,depreciationAndAmortization,66600000.0,60900000.0,59500000.0,54400000.0,42900000.0,37900000.0,32000000.0,27200000.0,25300000.0,22400000.0,4000000.0,19700000.0,18700000.0,17400000.0,20600000.0,18000000.0,13500000.0,11700000.0,9900000.0,9700000.0
,deferredIncomeTax,-20500000.0,-4700000.0,-100000.0,2000000.0,8400000.0,8900000.0,-3000000.0,5000000.0,900000.0,-2000000.0,5000000.0,5200000.0,14500000.0,-4900000.0,-4500000.0,3200000.0,-2700000.0,14500000.0,-16400000.0,0.0
,stockBasedCompensation,10200000.0,9600000.0,8200000.0,5000000.0,6100000.0,8700000.0,6100000.0,4600000.0,5800000.0,5500000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-22000000.0,6400000.0,-123900000.0,81500000.0,271700000.0,12100000.0,6400000.0,0.0,27900000.0,40300000.0,500000.0,13500000.0,38500000.0,2500000.0,-3100000.0,33300000.0,-24500000.0,-71400000.0,301700000.0,0.0
,accountsReceivables,33100000.0,-5200000.0,29000000.0,-32700000.0,-59200000.0,-28100000.0,-13800000.0,-9600000.0,7100000.0,-20000000.0,2000000.0,2500000.0,-13800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-119800000.0,-5000000.0,-34400000.0,-70500000.0,-180400000.0,1500000.0,-50600000.0,-35400000.0,5300000.0,-78000000.0,16000000.0,-18800000.0,-36700000.0,-31900000.0,-7100000.0,-3300000.0,-19500000.0,-500000.0,21600000.0,0.0
,accountsPayables,-1200000.0,-8600000.0,31000000.0,50200000.0,-11000000.0,4000000.0,20600000.0,16000000.0,600000.0,30000000.0,-6000000.0,-6400000.0,-4400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,591400000.0,613400000.0,607000000.0,730900000.0,649400000.0,377700000.0,365600000.0,359200000.0,359200000.0,331300000.0,291000000.0,290500000.0,277000000.0,238500000.0,236000000.0,239100000.0,205800000.0,230300000.0,301700000.0,0.0
,otherNonCashItems,800000.0,800000.0,800000.0,800000.0,500000.0,300000.0,300000.0,400000.0,400000.0,46400000.0,0.0,17900000.0,8900000.0,17000000.0,21400000.0,2500000.0,0.0,-68700000.0,292700000.0,0.0
,netCashProvidedByOperatingActivites,147800000.0,89700000.0,211200000.0,93600000.0,-98000000.0,77200000.0,66500000.0,59100000.0,71200000.0,11300000.0,74000000.0,74900000.0,33100000.0,55600000.0,66600000.0,37500000.0,35200000.0,7100000.0,53400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-27200000.0,-22800000.0,-20100000.0,-48200000.0,-54300000.0,-30300000.0,-53900000.0,-18000000.0,-28600000.0,-24100000.0,-13000000.0,-13900000.0,-21100000.0,-20600000.0,-22800000.0,-12800000.0,-6600000.0,-12100000.0,-8400000.0,0.0
,acquisitionsNet,0.0,-3000000.0,-3000000.0,-169000000.0,-88000000.0,-9000000.0,-1000000.0,-4000000.0,-34000000.0,-51000000.0,-51000000.0,-36000000.0,0.0,-26000000.0,0.0,-56000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,1100000.0,0.0,0.0,0.0,-6800000.0,4500000.0,-900000.0,-2000000.0,2000000.0,-100000.0,0.0,200000.0,700000.0,-2200000.0,-600000.0,1500000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-29600000.0,-31000000.0,-24400000.0,-221600000.0,-157200000.0,-43200000.0,-61100000.0,-24000000.0,-60600000.0,-75100000.0,-50000000.0,-50500000.0,-20600000.0,-49100000.0,-23300000.0,-66600000.0,-6600000.0,-12100000.0,-8400000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1897000000.0,-1693400000.0,-1941100000.0,-1558500000.0,-1352100000.0,-11600000.0,-1700000.0,-28000000.0,0.0,0.0,0.0,-32100000.0,-10700000.0,0.0,0.0,0.0,0.0,-1261500000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,2500000.0,2200000.0,3200000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-10400000.0,-22000000.0,-15500000.0,-4400000.0,-8900000.0,-9200000.0,-8000000.0,-7200000.0,-5200000.0,-19000000.0,0.0,0.0,-2200000.0,-11000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-22300000.0,-20700000.0,-18900000.0,-17200000.0,-15500000.0,-12800000.0,-10700000.0,-7100000.0,-10300000.0,-1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-2500000.0,-2200000.0,-1700000.0,-5500000.0,-4500000.0,-1100000.0,1100000.0,-1800000.0,-900000.0,-700000.0,0.0,-1500000.0,-100000.0,-2600000.0,6700000.0,-2900000.0,-2600000.0,40100000.0,-44900000.0,0.0
