date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY
,revenue,97489000.0,90604000.0,91831000.0,77534000.0,91769000.0
,costOfRevenue,77020000.0,72456000.0,69922000.0,60204000.0,69608000.0
,grossProfit,20469000.0,18148000.0,21909000.0,17330000.0,22161000.0
,grossProfitRatio,0.20996214957585,0.200300207496358,0.238579564635036,0.223514845100214,0.241486776580327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,16868000.0,17641000.0,15410000.0,14624000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,17471000.0,17496000.0,17878000.0,15646000.0,14858000.0
,costAndExpenses,94491000.0,89952000.0,87800000.0,75850000.0,84466000.0
,interestExpense,11000.0,12000.0,12000.0,12000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1945000.0,11000.0,237000.0,236000.0,234000.0
,EBITDA,5223000.0,2335000.0,104000.0,-12606000.0,7293000.0
,EBITDARatio,0.0535752751592487,0.0257714891174783,0.00113251516372467,-0.162586736141564,0.0794712811515871
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2998000.0,652000.0,4031000.0,1684000.0,7303000.0
,operatingIncomeRatio,0.0335114730892716,0.00719615028034082,0.0438958521632129,0.0217195037016019,0.079580250411359
,totalOtherIncomeExpensesNet,-269000.0,-1660000.0,4176000.0,14538000.0,254000.0
,incomeBeforeTax,3267000.0,2312000.0,-145000.0,-12854000.0,7049000.0
,incomeBeforeTaxRatio,0.0335114730892716,0.025517637190411,-0.00157898748788535,-0.165785332886218,0.0768124312131548
,incomeTaxExpense,893000.0,440000.0,163000.0,-3010000.0,2026000.0
,netIncome,2374000.0,1872000.0,-308000.0,-9844000.0,5023000.0
,netIncomeRatio,0.0243514652935203,0.0206613394552117,-0.00335398721564613,-0.126963654654732,0.0547352591833844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.24,0.18955042527339,-0.03,-1.01,0.516982297241663
,EPSDiluted,0.24,0.189492863650167,-0.03,-1.01,0.516344572368421
,weightedAverageShsOut,9959000.0,9876000.0,9823000.0,9764000.0,9716000.0
,weightedAverageShsOutDil,9959000.0,9879000.0,9823000.0,9764000.0,9728000.0
