date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,386164000.0,366391000.0,324094000.0,350255000.0,219414000.0,189871000.0,181412000.0,162725000.0,173806000.0,178276000.0,257778000.0,494589000.0,167682000.0,593634000.0
,depreciationAndAmortization,17697000.0,18300000.0,12417000.0,13551000.0,14595000.0,10998000.0,12266000.0,10803000.0,10095000.0,10731000.0,10063000.0,10342000.0,12938000.0,12415000.0
,deferredIncomeTax,266000.0,-841000.0,2590000.0,-53788000.0,44316000.0,38292000.0,25757000.0,18333000.0,13332000.0,7426000.0,32030000.0,55923000.0,-20959000.0,-6159000.0
,stockBasedCompensation,19027000.0,17533000.0,17251000.0,15267000.0,13442000.0,14940000.0,17982000.0,13788000.0,18944000.0,11588000.0,33301000.0,0.0,0.0,0.0
,changeInWorkingCapital,-36499000.0,-135136000.0,-109434000.0,-144362000.0,-172632000.0,-155442000.0,-143241000.0,-130868000.0,-236387000.0,72760000.0,-78002000.0,31622000.0,19801000.0,29920000.0
,accountsReceivables,-132533000.0,-24790000.0,53552000.0,-9207000.0,-92949000.0,-61382000.0,-101091000.0,-81311000.0,-150638000.0,3464000.0,-7129000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,103899000.0,-10221399000.0,-9528051000.0,-9651971000.0,-9130183000.0,-8575741000.0,-8705421000.0,-8584811000.0,-8575784000.0,-8139922000.0,-8026962000.0,0.0,0.0,0.0
,otherNonCashItems,0.0,-424106000.0,-432390000.0,-422749000.0,-376879000.0,-326197000.0,-289945000.0,-267523000.0,-268154000.0,-306566000.0,-339785000.0,-220334000.0,153237000.0,-341977000.0
,netCashProvidedByOperatingActivites,643417000.0,485513000.0,478067000.0,388524000.0,292167000.0,259089000.0,237644000.0,187899000.0,119978000.0,87902000.0,41057000.0,739082000.0,670083000.0,607966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-27622000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3913000.0,-9864000.0,-4894000.0,-4301000.0,-7484000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-525395000.0,-634004000.0,-635516000.0,-427089000.0,-389077000.0,-434339000.0,-437782000.0,-311913000.0,-497774000.0,-460603000.0,-1123618000.0,0.0,-2015434000.0,-1490218000.0
,salesMaturitiesOfInvestments,499488000.0,457557000.0,416232000.0,305560000.0,354823000.0,383273000.0,426621000.0,371215000.0,571017000.0,625336000.0,1872351000.0,1592687000.0,1453956000.0,1616424000.0
,otherInvestingActivites,0.0,-23839000.0,37224000.0,-16140000.0,-2164000.0,-21271000.0,39641000.0,50075000.0,2837000.0,-32368000.0,0.0,-1945648000.0,3479000.0,-107000.0
,netCashUsedForInvestingActivites,-53529000.0,-201884000.0,-232801000.0,-128281000.0,-47923000.0,-58465000.0,-15645000.0,35484000.0,66649000.0,128699000.0,739574000.0,-357855000.0,-562300000.0,118615000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-274000.0,-281000.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-231431000.0,-225037000.0,-210146000.0,-150038000.0,-150057000.0,-200084000.0,-147922000.0,-101073000.0,-268212000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-64346000.0,-57630000.0,-44140000.0,-35821000.0,-33367000.0,-32807000.0,-26512000.0,-25058000.0,-14737000.0,-7312000.0,-1502000.0,-44927000.0,-422900000.0,-319302000.0
,otherFinancingActivites,-5739000.0,-7186000.0,-6711000.0,-7602000.0,-1710000.0,-2513000.0,-1449000.0,9590000.0,-2548000.0,-200000000.0,-1288391000.0,-11500000.0,-13300000.0,-16820000.0
,netCashUsedProvidedByFinancingActivities,-301790000.0,-290134000.0,-260997000.0,-193461000.0,-185134000.0,-235268000.0,-175883000.0,-184940000.0,-211086000.0,-207312000.0,-1289893000.0,-56427000.0,-436200000.0,-336122000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2595000.0,1243000.0,-2093000.0,1204000.0,572000.0,-5059000.0,-2789000.0,-1470000.0,597000.0,751000.0,32778000.0,-1894000.0,5421000.0,-4212000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,290693000.0,-5262000.0,-17824000.0,67986000.0,59682000.0,-39703000.0,43327000.0,36973000.0,-23862000.0,10040000.0,-476484000.0,322906000.0,-322996000.0,386247000.0
