date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,6291400000.0,6364000000.0,5214300000.0,4483100000.0,4428700000.0,4016200000.0,3544600000.0,3262400000.0,0.0,2700000000.0,2630000000.0,2439000000.0,1855000000.0,996900000.0,907100000.0,743600000.0,619400000.0,557100000.0,515200000.0,498400000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528500000.0,483100000.0,137100000.0,120800000.0,118100000.0,116400000.0,0.0
,grossProfit,6291400000.0,6364000000.0,5214300000.0,4483100000.0,4428700000.0,4016200000.0,3544600000.0,3262400000.0,0.0,2700000000.0,2630000000.0,2439000000.0,1855000000.0,468400000.0,424000000.0,606500000.0,498600000.0,439000000.0,398800000.0,0.0
,grossProfitRatio,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.469856555321497,0.467423657810605,0.815626681011296,0.804972554084598,0.788009334051337,0.774068322981366,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,520000000.0,552600000.0,423200000.0,367700000.0,316200000.0,280300000.0,514800000.0,458900000.0,430500000.0,399900000.0,382000000.0,307600000.0,242600000.0,9400000.0,6900000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1521000000.0,2624700000.0,2061400000.0,1786300000.0,1478000000.0,1323700000.0,1151900000.0,1048200000.0,0.0,499000000.0,478000000.0,421000000.0,311000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
