date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,20077000.0,15983000.0,14414000.0,3893000.0,1092000.0,152000.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,15983000.0,14414000.0,3893000.0,1092000.0,152000.0,0.0,0.0
,grossProfitRatio,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,130944000.0,175431000.0,134428000.0,79309000.0,40818000.0,9057000.0,2395000.0,1920000.0
,GeneralAndAdministrativeExpenses,42510000.0,48869000.0,39509000.0,26975000.0,15994000.0,10393000.0,2999000.0,1654000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2058000.0,9738000.0,9549000.0,-331000.0,-50000.0,142000.0,261000.0,37000.0
,operatingExpenses,173454000.0,224300000.0,173937000.0,106284000.0,56812000.0,19450000.0,0.0,0.0
,costAndExpenses,173454000.0,224300000.0,173937000.0,106284000.0,56812000.0,19450000.0,5394000.0,3574000.0
,interestExpense,0.0,4941000.0,3390000.0,1584000.0,592000.0,86000.0,12000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,9983000.0,7588000.0,5581000.0,2155000.0,784000.0,594000.0,281000.0,276000.0
,EBITDA,-143394000.0,-200729000.0,-153942000.0,-100236000.0,-54936000.0,-18704000.0,-4852000.0,-3298000.0
,EBITDARatio,-7.14220252029686,-12.5589063379841,-10.6800333009574,-25.7477523760596,-50.3076923076923,-123.052631578947,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-153377000.0,-208317000.0,-159523000.0,-102391000.0,-55720000.0,-19298000.0,-5394000.0,-3574000.0
,operatingIncomeRatio,-7.63943816307217,-13.0336607645623,-11.0672263077563,-26.3013100436681,-51.025641025641,-126.960526315789,0.0,0.0
,totalOtherIncomeExpensesNet,2642000.0,9738000.0,9549000.0,-331000.0,-50000.0,56000.0,261000.0,37000.0
,incomeBeforeTax,-150751000.0,-193638000.0,-146584000.0,-101138000.0,-55178000.0,-19156000.0,-5145000.0,-3648000.0
,incomeBeforeTaxRatio,-7.50864172934203,-12.1152474504161,-10.1695573747745,-25.979450295402,-50.529304029304,-126.026315789474,0.0,0.0
,incomeTaxExpense,-841000.0,0.0,69000.0,842000.0,482000.0,44000.0,84000.0,-330000.0
,netIncome,-149910000.0,-193638000.0,-146653000.0,-101980000.0,-55660000.0,-19200000.0,-5229000.0,-3318000.0
,netIncomeRatio,-7.46675300094636,-12.1152474504161,-10.1743443874011,-26.1957359362959,-50.970695970696,-126.315789473684,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.00442649986105733,-5.71769,-5.06217,-3.84636,-2.44116,-1.82832,-0.25,-0.158503
,EPSDiluted,-0.00442649986105733,-5.71769,-5.06217,-3.84636,-2.44116,-1.82832,-0.25,-0.158503
,weightedAverageShsOut,35212290.0,33866487000.0,28970404000.0,26513382000.0,22800628000.0,10501455000.0,20933297.0,20933297.0
,weightedAverageShsOutDil,35212290.0,33866487000.0,28970404000.0,26513382000.0,22800628000.0,10501455000.0,20933297.0,20933297.0
