date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,470300000.0,271500000.0,265700000.0,245217000.0,197058000.0,182999000.0,138720000.0,106000000.0,80362000.0,58860000.0,13719000.0,9151000.0,-252586000.0,21549000.0,37304000.0,49800000.0,42671000.0,35547000.0,32316000.0,21754000.0,24313000.0,19200000.0,10800000.0,6000000.0,4000000.0,3400000.0
,depreciationAndAmortization,121300000.0,82400000.0,75400000.0,57722000.0,49369000.0,41600000.0,26363000.0,20035000.0,17314000.0,16948000.0,17586000.0,18821000.0,17732000.0,21342000.0,17468000.0,14498000.0,13143000.0,10295000.0,7813000.0,9275000.0,7605000.0,5600000.0,3500000.0,2500000.0,1800000.0,1900000.0
,deferredIncomeTax,17200000.0,40100000.0,33000000.0,-2798000.0,10138000.0,12341000.0,13355000.0,14477000.0,14172000.0,8093000.0,-2131000.0,5627000.0,-105033000.0,14450000.0,6312000.0,5286000.0,12139000.0,10235000.0,4963000.0,-97000.0,196000.0,-1700000.0,600000.0,300000.0,-900000.0,0.0
,stockBasedCompensation,23200000.0,16200000.0,13300000.0,11272000.0,11047000.0,11871000.0,7436000.0,6565000.0,3116000.0,2001000.0,2419000.0,2054000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,356500000.0,3500000.0,16099000.0,116601000.0,77160000.0,115131000.0,-36129000.0,-2867000.0,20298000.0,28932000.0,65789000.0,-2638000.0,-93923000.0,43746000.0,-6147000.0,29671000.0,-33889000.0,33758000.0,21474000.0,5917000.0,23917000.0,21400000.0,29700000.0,3700000.0,12400000.0,100000.0
,accountsReceivables,-113500000.0,24400000.0,4700000.0,-57360000.0,-105961000.0,-13047000.0,-59474000.0,-37370000.0,-33704000.0,-22503000.0,-22881000.0,11921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,228800000.0,-19700000.0,-108900000.0,-193099000.0,-168847000.0,-197079000.0,-76002000.0,-106896000.0,-230442000.0,-78202000.0,-68305000.0,119693000.0,79173000.0,-13843000.0,45360000.0,-59311000.0,-23601000.0,38466000.0,-107126000.0,64200000.0,1814000.0,-20100000.0,-17600000.0,-9000000.0,-6800000.0,1400000.0
,accountsPayables,28200000.0,-1800000.0,15100000.0,20008000.0,16449000.0,674000.0,-3105000.0,8480000.0,8001000.0,5998000.0,4960000.0,-2789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,857900000.0,501400000.0,497900000.0,481801000.0,365200000.0,288040000.0,172909000.0,209038000.0,211905000.0,191607000.0,162675000.0,96886000.0,99524000.0,193447000.0,149701000.0,155848000.0,126177000.0,160066000.0,126308000.0,104834000.0,98917000.0,75000000.0,53600000.0,23900000.0,20200000.0,7800000.0
,otherNonCashItems,0.0,169100000.0,206400000.0,0.0,-141329000.0,0.0,0.0,0.0,0.0,58860000.0,0.0,0.0,297459000.0,5150000.0,3165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1500000.0,-900000.0,100000.0
,netCashProvidedByOperatingActivites,542200000.0,499500000.0,519700000.0,148856000.0,86516000.0,74209000.0,30319000.0,32059000.0,-212476000.0,-766000.0,-21330000.0,9934000.0,85165000.0,-49211000.0,37939000.0,72618000.0,75547000.0,88313000.0,47666000.0,49259000.0,36287000.0,22400000.0,9300000.0,19800000.0,1500000.0,5900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57423000.0,-91941000.0,-73699000.0,-53289000.0,-61820000.0,-49776000.0,-38483000.0,-30686000.0,-25983000.0,-57700000.0,-40500000.0,-8800000.0,0.0,-500000.0
,acquisitionsNet,-1457000000.0,-327000000.0,-402000000.0,-448000000.0,-253000000.0,-87000000.0,-658000000.0,-85000000.0,-41000000.0,-37000000.0,-23000000.0,28000000.0,43000000.0,3000000.0,-102000000.0,-45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-11200000.0,-7200000.0,-62700000.0,-8570000.0,-30280000.0,-28110000.0,-9110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,19000000.0,14000000.0,3100000.0,15201000.0,2211000.0,270000.0,7778000.0,808000.0,3685000.0,-900000.0,85000.0,0.0,0.0,0.0,0.0,0.0,585000.0,3834000.0,-5989000.0,2645000.0,-4571000.0,9200000.0,-6200000.0,-24900000.0,-6600000.0,-200000.0
,netCashUsedForInvestingActivites,-1605800000.0,-438000000.0,-557100000.0,-538198000.0,-351693000.0,-169733000.0,-736332000.0,-130322000.0,-98997000.0,-39422000.0,-19966000.0,21090000.0,4286000.0,-80632000.0,-174777000.0,-86654000.0,-128198000.0,-108380000.0,-122279000.0,-61227000.0,-79477000.0,-40700000.0,-38200000.0,-33700000.0,-6600000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
