date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,870584000.0,943042000.0,880810000.0,796447000.0,786361000.0,753381000.0,733915000.0,657462000.0,491290000.0,390317000.0,344991000.0,309590000.0,235413000.0,147135000.0,118953000.0,87474000.0,60823000.0,59921473.0,47091000.0,40752000.0
,costOfRevenue,413675000.0,425607000.0,403582000.0,362038000.0,365276000.0,358619000.0,352659000.0,318653000.0,232278000.0,187095000.0,166310000.0,154415000.0,126358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,456909000.0,517435000.0,477228000.0,434409000.0,421085000.0,394762000.0,381256000.0,338809000.0,259012000.0,203222000.0,178681000.0,155175000.0,109055000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.524830458634664,0.548687121040208,0.541805837808381,0.545433657230174,0.535485610298578,0.523987199040061,0.519482501379588,0.515328642567936,0.527207962710415,0.52065884908933,0.517929453232113,0.501227429826545,0.463249693092565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,50387000.0,45232000.0,46392000.0,41599000.0,31660000.0,29070000.0,26332000.0,22068000.0,27213000.0,16360000.0,14505000.0,13062000.0,0.0,17660000.0,6278000.0,6714000.0,5234000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,267703000.0,275046000.0,260555000.0,234955000.0,211387000.0,208788000.0,197495000.0,184988000.0,115884000.0,86969000.0,77234000.0,76201000.0,57555000.0,102308000.0,82875000.0,60189000.0,41089000.0,39689914.0,0.0,0.0
,operatingExpenses,318090000.0,320278000.0,306947000.0,276554000.0,243047000.0,237858000.0,223827000.0,207056000.0,143097000.0,103329000.0,91739000.0,89263000.0,68829000.0,119968000.0,89153000.0,66903000.0,46323000.0,42468084.0,0.0,0.0
