Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,454494.0,20107.0,7951.0,6000.0
Stock-based compensation,495605.0,203734.0,48375.0,
Operating Cash Flow,-12672033.0,-3344437.0,-1619205.0,-1302000.0
Capital Expenditure,-1716788.0,-1960438.0,0.0,-20000.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,6246850.0,-6246850.0,0.0,
Investing Cash flow,4488074.0,-8207288.0,0.0,-4000.0
Issuance (repayment) of debt,2744921.0,-125000.0,575000.0,-138203.0
Issuance (buybacks) of shares,3043959.0,20372271.0,467945.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,5262869.0,18961429.0,1032945.0,2282000.0
Effect of forex changes on cash,0.0,0.0,0.0,
Net cash flow / Change in cash,-2921090.0,7409704.0,-586260.0,975000.0
Free Cash Flow,-14388821.0,-5304875.0,-1619205.0,
Net Cash/Marketcap,0.0076,0.2297,0.0004,0.0004
