date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,383674000.0,533227000.0,469515000.0,974948000.0,859456000.0,826999000.0,593053000.0,582444000.0,584486000.0,544063000.0,605590000.0,667720000.0,671608000.0,600890000.0,548148000.0,454080000.0,403003000.0,355714000.0,341893000.0,321627000.0
,costOfRevenue,65836000.0,112386000.0,94437000.0,638545000.0,549014000.0,510397000.0,440071000.0,439794000.0,436059000.0,419606000.0,463045000.0,501810000.0,492974000.0,434413000.0,389251000.0,309002000.0,270112000.0,232463000.0,216649000.0,203274000.0
,grossProfit,317838000.0,420841000.0,375078000.0,336403000.0,310442000.0,316602000.0,152982000.0,142650000.0,148427000.0,124457000.0,142545000.0,165910000.0,178634000.0,166477000.0,158897000.0,145078000.0,132891000.0,123251000.0,125244000.0,118353000.0
,grossProfitRatio,0.828406407523053,0.789234228574322,0.798862656145171,0.345047120461809,0.361207554546132,0.382832385528882,0.257956708759588,0.244916249459175,0.253944491399281,0.228754758180578,0.235382024141746,0.248472413586533,0.265979559504949,0.277050708116294,0.289879740508038,0.319498766737139,0.329751887703069,0.346489033324525,0.36632513681181,0.367982165676389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,27943000.0,32505000.0,20497000.0,18862000.0,19356000.0,19098000.0,804000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,142298000.0,118935000.0,118709000.0,101202000.0,95452000.0,76562000.0,75806000.0,69517000.0,73720000.0,76005000.0,83962000.0,82015000.0,63812000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,124603000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,323253000.0,326824000.0,289265000.0,254584000.0,282698000.0,251324000.0,119200000.0,93500000.0,92445000.0,86161000.0,89915000.0,93856000.0,99988000.0,93804000.0,73701000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,389089000.0,439210000.0,383702000.0,893129000.0,831712000.0,761721000.0,559271000.0,533294000.0,528504000.0,505767000.0,552960000.0,595666000.0,592962000.0,528217000.0,462952000.0,371796000.0,328982000.0,291954000.0,286127000.0,274382000.0
,interestExpense,0.0,0.0,0.0,102136000.0,99228000.0,0.0,0.0,10265000.0,15519000.0,19581000.0,16329000.0,17960000.0,30117000.0,38146000.0,42098000.0,44165000.0,33343000.0,6762000.0,4933000.0,0.0
