Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30
Depreciation & Amortization,407741.0,438401.0,456041.0,507707.0
Stock-based compensation,0.0,0.0,0.0,0.0
Operating Cash Flow,-2234995.0,1146282.0,-1201109.0,-2780259.0
Capital Expenditure,-467138.0,-155152.0,-123945.0,-289956.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-710275.0,-161856.0,-123945.0,-289956.0
Issuance (repayment) of debt,4192705.0,1735161.0,1031828.0,2295202.0
Issuance (buybacks) of shares,-380000.0,5582099.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,-986029.0,9968964.0,840501.0,2741934.0
Effect of forex changes on cash,335413.0,201436.0,-18589.0,-22383.0
Net cash flow / Change in cash,-3595886.0,11154826.0,-503142.0,-350664.0
Free Cash Flow,-2702133.0,991130.0,-1325054.0,-3070215.0
Net Cash/Marketcap,,,,
