Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,4065000000.0,4150000000.0,4208000000.0,4155000000.0,4026000000.0
Revenue Growth,,,,,
Cost of Revenue,2089000000.0,2090000000.0,2093000000.0,1938000000.0,1899000000.0
Gross Profit,1975000000.0,2061000000.0,2114000000.0,2217000000.0,2127000000.0
R&D Expenses,,,,,
SG&A Expense,,,,,
Operating Expenses,618000000.0,592000000.0,556000000.0,630000000.0,611000000.0
Operating Income,1358000000.0,1468000000.0,1558000000.0,1587000000.0,1516000000.0
Interest Expense,157000000.0,141000000.0,120000000.0,114000000.0,121000000.0
Earnings before Tax,,,,,
Income Tax Expense,261000000.0,302000000.0,327000000.0,386000000.0,339000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1118000000.0,1221000000.0,1300000000.0,1585000000.0,1334000000.0
Preferred Dividends,,,,,
Net Income Com,1118000000.0,1221000000.0,1300000000.0,1585000000.0,1334000000.0
EPS,0.67,0.73,0.78,0.95,0.80
EPS Diluted,0.67,0.73,0.78,0.95,0.80
Weighted Average Shs Out,1664000000.0,1664000000.0,1664000000.0,1664000000.0,1664000000.0
Weighted Average Shs Out (Dil),1664000000.0,1664000000.0,1664000000.0,1664000000.0,1664000000.0
Dividend per Share,,,,,
Gross Margin,0.48585485854859,0.4966265060241,0.50237642585551,0.53357400722022,0.52831594634873
EBITDA Margin,0.56186961869619,0.56650602409639,0.5722433460076,0.63658243080626,0.5675608544461
EBIT Margin,0.37785977859779,0.40096385542169,0.41516159695817,0.50180505415162,0.44560357675112
Profit Margin,0.2750307503075,0.29421686746988,0.30893536121673,0.38146811070999,0.33134624937904
Free Cash Flow margin,,,,,
EBITDA,2284000000.0,2351000000.0,2408000000.0,2645000000.0,2285000000.0
EBIT,1536000000,1664000000,1747000000,2085000000,1794000000
Consolidated Income,1118000000.0,1221000000.0,1300000000.0,1585000000.0,1334000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,0.2750307503075,0.29421686746988,0.30893536121673,0.38146811070999,0.33134624937904
