Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2012-12-31
Revenue,5011000.0,425000.0,68000.0,0.0,27763.0,0.0
Revenue Growth,10.7905882352941,5.25,0.0,-1,0.0,
Cost of Revenue,4878000.0,479000.0,50000.0,0.0,22400.0,0.0
Gross Profit,133000.0,-54000.0,18000.0,0.0,5363.0,0.0
R&D Expenses,686000.0,587000.0,37000.0,549000.0,0.0,0.0
SG&A Expense,10651000.0,18705000.0,9398000.0,4633000.0,789329.0,86579.0
Operating Expenses,11508000.0,21544000.0,9552000.0,5317000.0,1657491.0,238655.0
Operating Income,-11375000.0,-21598000.0,-9534000.0,-5317000.0,-1652128.0,-238655.0
Interest Expense,-189000.0,322000.0,1148000.0,702000.0,1053.0,0.0
Earnings before Tax,-11048000.0,-21900000.0,-10685000.0,-6035000.0,-1653132.0,-238655.0
Income Tax Expense,0.0,3000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-11048000.0,-21903000.0,-10685000.0,-6035000.0,-1653132.0,-238655.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-11048000.0,-21903000.0,-10685000.0,-6035000.0,-1653132.0,-238655.0
EPS,-0.15,-0.33,-0.16,-0.07,-0.02,0.0
EPS Diluted,-0.15,-0.33,-0.16,-0.07,-0.02,0.0
Weighted Average Shs Out,72732292.0,68070930.0,81300500.0,81300500.0,,
Weighted Average Shs Out (Dil),72185167.0,66537525.0,66585580.0,82611477.0,76301032.0,51706925.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0265,-0.1271,0.2647,0.0,0.1932,0.0
EBITDA Margin,-2.234,-50.727,-140.059,-59.33,,
EBIT Margin,-2.2425,-50.7718,-140.25,0.0,-59.5065,0.0
Profit Margin,-2.205,-51.536,-157.132,-59.544,,
Free Cash Flow margin,-0.916,-13.3929,-48.8088,0.0,-52.4914,0.0
EBITDA,-11194000.0,-21559000.0,-9524000.0,-5326000.0,-1647184.0,-238655.0
EBIT,-11237000.0,-21578000.0,-9537000.0,-5333000.0,-1652079.0,-238655.0
Consolidated Income,-11048000.0,-21903000.0,-10685000.0,-6035000.0,-1653132.0,-238655.0
Earnings Before Tax Margin,-2.2047,-51.5294,-157.1324,0.0,-59.5444,0.0
Net Profit Margin,-2.2047,-51.5365,-157.1324,0.0,-59.5444,0.0
