Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,146731000.0,136781000.0,125108000.0,118436000.0,73279000.0,22835000.0
Revenue Growth,0.0727,0.0933,0.0563,0.6162,2.2091,
Cost of Revenue,29959000.0,30603000.0,27434000.0,27222000.0,11564000.0,3926000.0
Gross Profit,116772000.0,106178000.0,97674000.0,91214000.0,61715000.0,18909000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,4480000.0,3734000.0,4440000.0,4349000.0,3262000.0,1967000.0
Operating Expenses,6122000.0,5026000.0,6111000.0,5411000.0,4175000.0,2882000.0
Operating Income,110650000.0,101152000.0,91563000.0,85803000.0,57540000.0,16027000.0
Interest Expense,26232000.0,19607000.0,14299000.0,10705000.0,4683000.0,658000.0
Earnings before Tax,55260000.0,51100000.0,41689000.0,47146000.0,37041000.0,19054000.0
Income Tax Expense,1582000.0,1552000.0,1037000.0,518000.0,119000.0,1070000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,53678000.0,49548000.0,40652000.0,46628000.0,36922000.0,17984000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,53678000.0,49548000.0,40652000.0,46628000.0,36922000.0,17984000.0
EPS,1.34,1.28,1.12,1.34,1.24,0.76
EPS Diluted,1.34,1.28,1.12,1.34,1.24,0.76
Weighted Average Shs Out,40227625.0,40130665.0,36331662.0,36306883.0,,
Weighted Average Shs Out (Dil),40184715.0,38633652.0,36317131.0,34782967.0,29737113.0,23819077.0
Dividend per Share,1.8,1.8,1.8,1.35,0.0,0.0
Gross Margin,0.7958,0.7763,0.7807,0.7702,0.8422,0.8281
EBITDA Margin,0.555,0.517,0.448,0.488,0.569,0.863
EBIT Margin,0.5554,0.5169,0.4475,0.4885,0.5694,0.8632
Profit Margin,0.366,0.362,0.325,0.394,0.504,0.788
Free Cash Flow margin,-0.3356,-0.3604,-0.2506,-1.0251,-3.8145,-23.6256
EBITDA,81492000.0,70707000.0,55988000.0,57851000.0,41724000.0,19712000.0
EBIT,81492000.0,70707000.0,55988000.0,57851000.0,41724000.0,19712000.0
Consolidated Income,53678000.0,49548000.0,40652000.0,46628000.0,36922000.0,17984000.0
Earnings Before Tax Margin,0.3766,0.3736,0.3332,0.3981,0.5055,0.8344
Net Profit Margin,0.3658,0.3622,0.3249,0.3937,0.5039,0.7876
