date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,201209000.0,192736000.0,128259000.0,76512000.0,53540000.0,38786000.0,28978000.0,19800000.0,12147000.0,13700000.0,8775000.0
,depreciationAndAmortization,25399000.0,24663000.0,14130000.0,12835000.0,8727000.0,7825000.0,6566000.0,5025000.0,4180000.0,3869000.0,3299000.0
,deferredIncomeTax,-1633000.0,14102000.0,1937000.0,17054000.0,-1849000.0,-3935000.0,71000.0,-2083000.0,0.0,0.0,0.0
,stockBasedCompensation,8450000.0,7808000.0,6062000.0,4688000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-42858000.0,-21514000.0,5925000.0,-8907000.0,6048000.0,-2945000.0,-1722000.0,-1881000.0,-326000.0,873000.0,-207000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1813987000.0,-12362359000.0,-8078364000.0,-7183880000.0,-5054990000.0,-4340679000.0,-3502844000.0,-1904000000.0,0.0,0.0,0.0
,otherNonCashItems,-44516000.0,-40256000.0,3307000.0,-28056000.0,-3383000.0,-8642000.0,-2113000.0,3924000.0,-7633000.0,-938000.0,-3593000.0
,netCashProvidedByOperatingActivites,154295000.0,173319000.0,158741000.0,82795000.0,80277000.0,46292000.0,40612000.0,30761000.0,17809000.0,19793000.0,11342000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-21135000.0,-31680000.0,-38110000.0,-13193000.0,-6139000.0,-13781000.0,-4854000.0,-6795000.0,-14063000.0,-2267000.0,-3177000.0
,acquisitionsNet,0.0,40000000.0,14000000.0,72000000.0,-599000000.0,129000000.0,226000000.0,4000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-5570815000.0,-5390543000.0,-3674396000.0,-2472799000.0,-1625416000.0,-546294000.0,-1430794000.0,-309853000.0,-256295000.0,-247921000.0,-188898000.0
,salesMaturitiesOfInvestments,5521706000.0,5593051000.0,3763271000.0,2360210000.0,1574861000.0,550056000.0,1502322000.0,286169000.0,247659000.0,207863000.0,190293000.0
,otherInvestingActivites,17038000.0,34475000.0,4982000.0,19353000.0,-25159000.0,908000.0,7448000.0,6935000.0,7296000.0,4609000.0,7250000.0
,netCashUsedForInvestingActivites,-1471388000.0,-673988000.0,-656707000.0,-662333000.0,-609304000.0,-369131000.0,-127323000.0,-296276000.0,-222846000.0,-176578000.0,-32739000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1597086000.0,-1848153000.0,-1985667000.0,-130079000.0,-408377000.0,-295848000.0,-53079000.0,-31904000.0,-10958000.0,-4859000.0,-29661000.0
,commonStockIssued,0.0,0.0,0.0,26816000.0,19929000.0,0.0,0.0,86571000.0,25150000.0,0.0,0.0
,commonStockRepurchased,-5819000.0,-51659000.0,0.0,0.0,-23938000.0,0.0,0.0,0.0,-208000.0,0.0,-1000.0
,dividendsPaid,-45265000.0,-43302000.0,-15908000.0,-10231000.0,-6287000.0,-5819000.0,-3850000.0,-6803000.0,-8681000.0,-6090000.0,-4244000.0
,otherFinancingActivites,0.0,-804000.0,-209000.0,-942000.0,0.0,-568000.0,-566000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,2565910000.0,935060000.0,197643000.0,505613000.0,740775000.0,292071000.0,317704000.0,256279000.0,250673000.0,127093000.0,49654000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1248817000.0,434391000.0,-300323000.0,-73925000.0,211748000.0,-30768000.0,230993000.0,-9236000.0,45636000.0,-29692000.0,28257000.0
,cashAtEndOfPeriod,1813987000.0,565170000.0,130779000.0,431102000.0,505027000.0,293279000.0,324047000.0,93054000.0,102290000.0,56654000.0,86346000.0
,cashAtBeginningOfPeriod,565170000.0,130779000.0,431102000.0,505027000.0,293279000.0,324047000.0,93054000.0,102290000.0,56654000.0,86346000.0,58089000.0
,operatingCashFlow,154295000.0,173319000.0,158741000.0,82795000.0,80277000.0,46292000.0,40612000.0,30761000.0,17809000.0,19793000.0,11342000.0
,capitalExpenditure,-21135000.0,8207000.0,3520000.0,10443000.0,1860000.0,2460000.0,3415000.0,17081000.0,-14655000.0,-2791000.0,-3295000.0
,freeCashFlow,133160000.0,141639000.0,120631000.0,68572000.0,74138000.0,32501000.0,35730000.0,23873000.0,3154000.0,17002000.0,8047000.0
