date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,250734000.0,44674000.0,54579000.0,35427000.0,6155000.0,14079000.0,25421000.0,20181000.0,340000.0,882000.0
,costOfRevenue,5396000.0,2978000.0,885000.0,1527000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,245338000.0,41696000.0,53694000.0,33900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.97847918511251,0.933339302502574,0.983784972242071,0.95689728173427,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,587956000.0,582413000.0,448589000.0,273040000.0,204775000.0,134038000.0,62574000.0,31002000.0,17210000.0,11409000.0
,GeneralAndAdministrativeExpenses,286896000.0,271362000.0,174129000.0,93550000.0,65119000.0,46209000.0,23227000.0,14126000.0,6846000.0,4615000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-6502000.0,-10088000.0,1961000.0,-1267000.0,3711000.0,723000.0,131000.0,0.0,0.0,0.0
,operatingExpenses,874852000.0,853775000.0,622718000.0,366590000.0,269894000.0,180247000.0,85801000.0,45128000.0,24056000.0,16024000.0
,costAndExpenses,880248000.0,856753000.0,623603000.0,368117000.0,269894000.0,180247000.0,85801000.0,45128000.0,24056000.0,16024000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,19356000.0,17434000.0,17158000.0,13538000.0,9648000.0,7419000.0,4228000.0,941000.0,301000.0,225000.0
,EBITDA,-610158000.0,-794645000.0,-551866000.0,-319152000.0,-254091000.0,-158749000.0,-56152000.0,-24006000.0,-23415000.0,-14917000.0
,EBITDARatio,-2.43348728134198,-17.7876393427945,-10.1113248685392,-9.0087221610636,-41.2820471161657,-11.2755877548121,-2.20888242004642,-1.18953471086666,-68.8676470588235,-16.9126984126984
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-629514000.0,-812079000.0,-569024000.0,-332690000.0,-263739000.0,-166168000.0,-60380000.0,-24947000.0,-23716000.0,-15142000.0
,operatingIncomeRatio,-2.51068462992654,-18.1778887048395,-10.4256948643251,-9.39086007847122,-42.8495532087734,-11.8025427942325,-2.37520160497227,-1.23616272731777,-69.7529411764706,-17.1678004535147
,totalOtherIncomeExpensesNet,-34000.0,-12835000.0,-1038000.0,-742000.0,-380000.0,-2146000.0,-278000.0,-403000.0,41000.0,-461000.0
,incomeBeforeTax,-618009000.0,-790153000.0,-555438000.0,-335433000.0,-264119000.0,-166723000.0,-60506000.0,-25321000.0,-23670000.0,-15598000.0
,incomeBeforeTaxRatio,-2.46479934911101,-17.687088686932,-10.1767712856593,-9.46828689982217,-42.9112916328188,-11.8419632076142,-2.38015813697337,-1.25469501015807,-69.6176470588235,-17.6848072562358
,incomeTaxExpense,686000.0,-545000.0,187000.0,210000.0,-612000.0,60000.0,-11797000.0,0.0,0.0,0.0
,netIncome,-618695000.0,-789608000.0,-555625000.0,-335643000.0,-263507000.0,-166783000.0,-48709000.0,-25321000.0,-23670000.0,-15598000.0
,netIncomeRatio,-2.46753531631131,-17.674889197296,-10.1801975118635,-9.4742145820984,-42.8118602761982,-11.8462248739257,-1.91609299398135,-1.25469501015807,-69.6176470588235,-17.6848072562358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-11.2100704825062,-14.31,-10.68,-7.71,-7.07,-4.81,-1.83,-2.02,-1.037673,-0.902692
,EPSDiluted,-11.2100704825062,-14.31,-10.68,-7.71,-7.07,-4.81,-1.83,-2.02,-1.037673,-0.902692
,weightedAverageShsOut,55191000.0,55191000.0,52032000.0,43535000.0,37284000.0,34669000.0,26546000.0,12555000.0,22810664.0,22810664.0
,weightedAverageShsOutDil,55191000.0,55191000.0,52032000.0,43535000.0,37284000.0,34669000.0,26546000.0,12555000.0,22810664.0,22810664.0
