date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,1847862000.0,2216141000.0,2091291000.0,2033200000.0,1995019000.0,1872816000.0,1361410000.0,1073354000.0,843627000.0,632018000.0,450351000.0,537378000.0
,costOfRevenue,1619110000.0,1870935000.0,1765050000.0,1688334000.0,1611339000.0,1531163000.0,1111744000.0,882913000.0,620343000.0,494045000.0,354069000.0,432139000.0
,grossProfit,228752000.0,345206000.0,326241000.0,344866000.0,383680000.0,341653000.0,249666000.0,190441000.0,223284000.0,137973000.0,96282000.0,105239000.0
,grossProfitRatio,0.123792794050638,0.155768969573687,0.155999810643282,0.169617351957505,0.192318970395771,0.182427424797738,0.183387811166364,0.1774260868269,0.264671472107934,0.218305491299298,0.213793241271808,0.195837939029882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,296925000.0,286134000.0,263522000.0,213079000.0,151158000.0,119955000.0,87178000.0,62422000.0,48255000.0,55000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,370213000.0,397468000.0,393731000.0,374979000.0,286443000.0,243662000.0,163452000.0,120718000.0,175781000.0,106704000.0,83080000.0,94543000.0
,costAndExpenses,1989323000.0,2268403000.0,2158781000.0,2063313000.0,1897782000.0,1774825000.0,1275196000.0,1003631000.0,796124000.0,600749000.0,437149000.0,526682000.0
,interestExpense,20412000.0,116912000.0,64049000.0,22827000.0,19439000.0,13363000.0,7883000.0,7981000.0,4135000.0,8154000.0,12531000.0,12352000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,59754000.0,43547000.0,37747000.0,38145000.0,32323000.0,25078000.0,16311000.0,9499000.0,4978000.0,3114000.0,2372000.0,2004000.0
,EBITDA,-264431000.0,-14952000.0,-14581000.0,-365629000.0,128996000.0,120764000.0,101674000.0,78400000.0,50913000.0,16967000.0,15374000.0,9084000.0
,EBITDARatio,-0.143101054083043,-0.00674686312829373,-0.00697224824283182,-0.179829333071021,0.0646590333224897,0.0644825759711579,0.0746828655585018,0.0730420718607281,0.0603501310413251,0.0268457543930711,0.0341378169472256,0.0169043019997097
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-141461000.0,-52262000.0,-67490000.0,-30113000.0,97237000.0,97991000.0,86214000.0,69723000.0,47503000.0,31269000.0,13202000.0,10696000.0
,operatingIncomeRatio,-0.0765538768587698,-0.0235824345111615,-0.0322719315485028,-0.0148106433208735,0.048739886687796,0.0523228122784086,0.0633269918687243,0.0649580660248157,0.0563080603157557,0.0494748567287641,0.0293149121463037,0.0199040526407854
,totalOtherIncomeExpensesNet,203136000.0,123149000.0,48887000.0,396488000.0,20003000.0,15668000.0,8734000.0,8803000.0,5703000.0,25570000.0,12731000.0,15968000.0
,incomeBeforeTax,-344597000.0,-175411000.0,-116377000.0,-426601000.0,77234000.0,82323000.0,77480000.0,60920000.0,41800000.0,5699000.0,471000.0,-5272000.0
,incomeBeforeTaxRatio,-0.186484163860721,-0.0791515521801185,-0.0556484009159892,-0.209817529018296,0.0387134157619551,0.043956800881667,0.0569115843133222,0.0567566711448413,0.0495479637327871,0.00901714824577781,0.00104585090296236,-0.00981059887081347
,incomeTaxExpense,-3660000.0,-9814000.0,-25191000.0,-66281000.0,29234000.0,30349000.0,28484000.0,23390000.0,15929000.0,2108000.0,304000.0,-1438000.0
,netIncome,-340937000.0,-165597000.0,-91186000.0,-360320000.0,48000000.0,51974000.0,48996000.0,37530000.0,25871000.0,3591000.0,167000.0,-3834000.0
,netIncomeRatio,-0.184503496473221,-0.0747231335912291,-0.0436027315184735,-0.177218178241196,0.0240599212338329,0.0277517919539346,0.0359891582991164,0.0349651652670042,0.0306663964050463,0.00568180020189298,0.00037082187005247,-0.00713464265377444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-221.089048557792,-107.5,-59.25,-235.0,31.5,34.25,34.0,30.25,21.25,3.4824857442104,-0.249993,-5.24487
,EPSDiluted,-221.089048557792,-107.5,-59.25,-235.0,30.75,33.0,32.25,29.0,20.5,3.35269074205475,-0.249993,-5.24487
,weightedAverageShsOut,1542080.0,1542080.0,1536200.0,1532720.0,1518760.0,1514080.0,1445320.0,1241600.0,1217280.0,1031160.0,681887.0,731000.0
,weightedAverageShsOutDil,1542080.0,1542080.0,1536200.0,1532720.0,1558960.0,1570360.0,1516520.0,1297000.0,1261800.0,1071080.0,686880.0,760920.0
