date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,498830000.0,362305000.0,183866000.0,107601000.0,84248000.0,72850000.0,49722000.0,29006638.0,2474698.0,0.0
,costOfRevenue,238310000.0,168093000.0,94044000.0,63507000.0,60656000.0,46270000.0,34474000.0,22840242.0,3822950.0,0.0
,grossProfit,260520000.0,194212000.0,89822000.0,44094000.0,23592000.0,26580000.0,15248000.0,6166396.0,-1348252.0,0.0
,grossProfitRatio,0.522262093298318,0.536045596941803,0.488518812613534,0.409791730560125,0.280030386478017,0.364859299931366,0.306665057720928,0.212585684697413,-0.544814761235512,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,63574000.0,45199000.0,29227000.0,20661000.0,18809000.0,16963000.0,15791000.0,11079200.0,9009030.0,8260817.0
,GeneralAndAdministrativeExpenses,204903000.0,165735000.0,105226000.0,86377000.0,82834000.0,78621000.0,75121000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-28325000.0,-7882000.0,-77929000.0,-10081000.0,-5411000.0,-3404000.0,-3789000.0,0.0,0.0,0.0
,operatingExpenses,268477000.0,210934000.0,134453000.0,107038000.0,101643000.0,95584000.0,90912000.0,0.0,0.0,0.0
,costAndExpenses,506787000.0,379027000.0,228497000.0,170545000.0,162299000.0,141854000.0,125386000.0,78440639.0,35522857.0,24211709.0
,interestExpense,12805000.0,78000.0,7584000.0,11341000.0,5707000.0,3741000.0,3901000.0,4709779.0,2525250.0,542175.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10451000.0,6072000.0,5821000.0,6866000.0,5489000.0,4829000.0,4389000.0,3166845.0,2032197.0,1276532.0
,EBITDA,-25831000.0,-10650000.0,-38810000.0,-56078000.0,-72562000.0,-64175000.0,-71275000.0,-46267156.0,-31015962.0,-22921521.0
,EBITDARatio,-0.05178317262394,-0.0293951228936945,-0.211077632623759,-0.521166160165798,-0.861290475738296,-0.880919698009609,-1.43347009372109,-1.59505407003735,-12.5332311255757,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-36282000.0,-16722000.0,-44631000.0,-62944000.0,-78051000.0,-69004000.0,-75664000.0,-49434001.0,-33048159.0,-24211709.0
,operatingIncomeRatio,-0.0727341980233747,-0.0461544831012545,-0.242736558145606,-0.584975976059702,-0.926443357705821,-0.947206588881263,-1.52174087928885,-1.70423063162301,-13.3544210243028,0.0
,totalOtherIncomeExpensesNet,1567000.0,-11075000.0,-71807000.0,1021000.0,-5411000.0,-3404000.0,-3789000.0,-9001705.0,2555899.0,-769596.0
,incomeBeforeTax,-36282000.0,-24604000.0,-122560000.0,-73025000.0,-83462000.0,-72408000.0,-79453000.0,-63138849.0,-33015085.0,-25509824.0
,incomeBeforeTaxRatio,-0.0727341980233747,-0.0679096341480245,-0.666572395113833,-0.678664696424754,-0.990670401671256,-0.993932738503775,-1.59794457181932,-2.1767034497414,-13.3410561611962,0.0
,incomeTaxExpense,-1900000.0,149000.0,51000.0,8000.0,-15000.0,10000.0,71000.0,0.0,0.0,0.0
,netIncome,-34382000.0,-24753000.0,-122611000.0,-73033000.0,-83447000.0,-72418000.0,-79524000.0,-63138849.0,-33015085.0,-25509824.0
,netIncomeRatio,-0.0689252851672915,-0.0683208898579926,-0.666849771028902,-0.67873904517616,-0.990492355901624,-0.994070006863418,-1.59937251116206,-2.1767034497414,-13.3410561611962,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.563731759304804,-0.42,-2.55,-12.87,-27.3,-25.0,-34.2,-214.6,-59.9,-20.338772
,EPSDiluted,-0.563731759304804,-0.42,-2.55,-12.87,-27.3,-25.0,-34.2,-214.6,-59.9,-20.338772
,weightedAverageShsOut,60990000.0,58507000.0,48129000.0,5677000.0,3057000.0,2892300.0,2327200.0,294200.0,521350.0,1254246.0
,weightedAverageShsOutDil,60990000.0,58507000.0,48129000.0,5677000.0,3057000.0,2892300.0,2327200.0,294200.0,521350.0,1254246.0
