date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,44150000.0,99438000.0,-1614000.0,56359000.0,25888000.0,-10992000.0,-17533000.0,-170000.0
,depreciationAndAmortization,82411000.0,69086000.0,47470000.0,48752000.0,35643000.0,40801000.0,21645000.0,142000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5504000.0,5130000.0,4198000.0,3109000.0,825000.0,0.0,0.0,0.0
,changeInWorkingCapital,-7799000.0,-197726000.0,44365000.0,263775000.0,-295379000.0,-28094000.0,53647000.0,37000.0
,accountsReceivables,0.0,0.0,0.0,0.0,-886000.0,-971000.0,-1143000.0,-7000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,-2523000.0,2554000.0,4192000.0,32000.0
,otherWorkingCapital,0.0,-159412000.0,38314000.0,-6051000.0,-269826000.0,25553000.0,53647000.0,0.0
,otherNonCashItems,-67040000.0,75438000.0,-52676000.0,-334489000.0,266799000.0,19326000.0,-47689000.0,19000.0
,netCashProvidedByOperatingActivites,57226000.0,51366000.0,41743000.0,37506000.0,33776000.0,21041000.0,10070000.0,28000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-222092000.0,-183690000.0,-283326000.0,-599078000.0,-9117000.0
,acquisitionsNet,0.0,0.0,-7653000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,11503000.0,-553129000.0,-129301000.0,224416000.0,131786000.0,14747000.0,0.0,-2035000.0
,netCashUsedForInvestingActivites,11503000.0,-553129000.0,-136954000.0,2324000.0,-51904000.0,-268579000.0,-599078000.0,-11152000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-141914000.0,-182821000.0,-272539000.0,-673513000.0,-300571000.0,-20232000.0,-115000.0,0.0
,commonStockIssued,57718000.0,69874000.0,84782000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-44530000.0,0.0,-9672000.0,-2435000.0,-4587000.0,0.0,0.0,0.0
,dividendsPaid,-32296000.0,-28046000.0,-22265000.0,-19258000.0,-17784000.0,-13160000.0,-9952000.0,0.0
,otherFinancingActivites,78126000.0,670809000.0,314786000.0,643363000.0,333236000.0,284494000.0,657329000.0,11314000.0
,netCashUsedProvidedByFinancingActivities,-82896000.0,529816000.0,95092000.0,-51843000.0,10294000.0,251102000.0,647262000.0,11314000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-14167000.0,28053000.0,-119000.0,-12013000.0,-7834000.0,3564000.0,58254000.0,11314000.0
,cashAtEndOfPeriod,57015000.0,71182000.0,43129000.0,43248000.0,55261000.0,16226000.0,60479000.0,190000.0
,cashAtBeginningOfPeriod,71182000.0,43129000.0,43248000.0,55261000.0,63095000.0,12662000.0,2225000.0,0.0
,operatingCashFlow,57226000.0,51366000.0,41743000.0,37506000.0,33776000.0,21041000.0,10070000.0,28000.0
,capitalExpenditure,0.0,0.0,0.0,-222092000.0,-183690000.0,-283326000.0,-599078000.0,-9117000.0
,freeCashFlow,57226000.0,51366000.0,41743000.0,37506000.0,33776000.0,21041000.0,10070000.0,28000.0
