Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,4890830000.0,4441684000.0,4138338000.0,4361341000.0,4703571000.0,4609604000.0,4269656000.0,3794428000.0
Revenue Growth,0.1011,0.0733,-0.0511,-0.0728,0.0204,0.0796,0.1252,
Cost of Revenue,2774334000.0,2434912000.0,2215736000.0,2456739000.0,2728804000.0,2538401000.0,2492466000.0,2218685000.0
Gross Profit,2116496000.0,2006772000.0,1922602000.0,1904602000.0,1974767000.0,2071203000.0,1777190000.0,1575743000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,1291688000.0,1221851000.0,1207026000.0,1455054000.0,1496639000.0,1516692000.0,1374212000.0,1246853000.0
Operating Expenses,1884380000.0,1713128000.0,1664132000.0,1685786000.0,1695299000.0,1686272000.0,1496292000.0,1373360000.0
Operating Income,232116000.0,293644000.0,258470000.0,218816000.0,279468000.0,384931000.0,280898000.0,202383000.0
Interest Expense,212294000.0,183332000.0,172630000.0,169407000.0,133989000.0,113330000.0,122112000.0,90778000.0
Earnings before Tax,21356000.0,102141000.0,78276000.0,-108478000.0,178774000.0,295281000.0,102962000.0,143690000.0
Income Tax Expense,20213000.0,20109000.0,34090000.0,31028000.0,50280000.0,46460000.0,64705000.0,43814000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,1143000.0,82032000.0,44186000.0,-139506000.0,128494000.0,248821000.0,38257000.0,99876000.0
Preferred Dividends,-25.0,50.0,40.0,140.0,130.0,270.0,40.0,110.0
Net Income Com,1143000.0,82032000.0,44186000.0,-139506000.0,128494000.0,248821000.0,38257000.0,99876000.0
EPS,-0.2,0.4,0.32,-1.12,1.04,2.16,0.32,0.88
EPS Diluted,-0.2,0.4,0.32,-1.12,1.04,2.16,0.32,0.88
Weighted Average Shs Out,1001307920.0,1001307920.0,1001307920.0,996987288.0,1001207920.0,1001307920.0,1001307920.0,
Weighted Average Shs Out (Dil),1001307920.0,1001307920.0,1001307920.0,996987288.0,1001207920.0,1001307920.0,1001307920.0,
Dividend per Share,0.269,0.187,0.133,0.535,0.31,0.0,0.0,0.0
Gross Margin,0.4327,0.4518,0.4646,0.4367,0.4198,0.4493,0.4162,0.4153
EBITDA Margin,0.127,0.135,0.126,0.067,0.109,0.125,0.081,0.095
EBIT Margin,0.0478,0.0643,0.0606,0.014,0.0665,0.0886,0.0527,0.0618
Profit Margin,0.0,0.018,0.011,-0.032,0.027,0.054,0.009,0.026
Free Cash Flow margin,0.0599,0.0799,0.102,0.0174,0.005,0.0095,-0.0156,0.0119
EBITDA,623038000.0,598886000.0,520452000.0,291661000.0,511423000.0,578191000.0,347154000.0,360975000.0
EBIT,233650000.0,285473000.0,250906000.0,60929000.0,312763000.0,408611000.0,225074000.0,234468000.0
Consolidated Income,1143000.0,82032000.0,44186000.0,-139506000.0,128494000.0,248821000.0,38257000.0,99876000.0
Earnings Before Tax Margin,0.0044,0.023,0.0189,-0.0249,0.038,0.0641,0.0241,0.0379
Net Profit Margin,0.0002,0.0185,0.0107,-0.032,0.0273,0.054,0.009,0.0263
