date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,269264000.0,263098000.0,223900000.0,169579000.0,112811000.0,89700000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,269264000.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,104605000.0,111702000.0,102078000.0,79594000.0,62993000.0,57952000.0
,SellingAndMarketingExpenses,1287000.0,3398000.0,1723000.0,1035000.0,623000.0,1570000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,161648000.0,243000000.0,201000000.0,145000000.0,119000000.0,119000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,24252000.0,48529000.0,28346000.0,13891000.0,7747000.0,6631000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7624000.0,7737000.0,5629000.0,3074000.0,3003000.0,2980000.0
,EBITDA,115240000.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.427981460574009,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,107616000.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.399667241071959,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,51667000.0,77295000.0,55440000.0,40794000.0,5484000.0,-14667000.0
,incomeBeforeTaxRatio,0.191882316239824,0.293787866118329,0.24761054041983,0.240560446753431,0.0486122807173059,-0.163511705685619
,incomeTaxExpense,14200000.0,20293000.0,14247000.0,19099000.0,-61245000.0,307000.0
,netIncome,37467000.0,57002000.0,41193000.0,21695000.0,66729000.0,-14974000.0
,netIncomeRatio,0.139145968269059,0.216656911112969,0.18397945511389,0.127934473018475,0.591511466080435,-0.166934225195095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.00473348617661,1.51,1.21,0.39,2.707906,-0.607654638548768
,EPSDiluted,1.00473348617661,1.48,1.18,0.38,2.657797,-0.59641006071362
,weightedAverageShsOut,38202665.0,37290486.0,33292619.0,26963517.0,24642287.0,24642287.0
,weightedAverageShsOutDil,38202665.0,37986463.0,34186969.0,27545523.0,25106887.0,25106887.0
