date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,28673363000.0,28916847000.0,29676768000.0,26812508000.0,23825261000.0,23282020000.0,22768674000.0,21357285000.0,20405128000.0,21390264000.0,18744676000.0,14684101000.0,16761009000.0,15984992000.0,13577112000.0,11164196000.0,10646113000.0,8679313000.0,7390154000.0,10127604000.0,12959250000.0,9312600000.0,8344700000.0,7763900000.0,6534600000.0,5919400000.0,4649200000.0,2535600000.0,1621500000.0,1043700000.0,970900000.0,925200000.0,1006400000.0,562400000.0,529600000.0,534100000.0
,costOfRevenue,25482233000.0,25618466000.0,25975856000.0,23455169000.0,20681062000.0,20246770000.0,19772779000.0,18566356000.0,17667842000.0,18441661000.0,16326069000.0,12933207000.0,14478296000.0,13699715000.0,11545719000.0,9424586000.0,8922962000.0,7258360000.0,6130581000.0,8609448000.0,10925309000.0,8011400000.0,7183400000.0,6574400000.0,5492600000.0,4886800000.0,3832200000.0,2022300000.0,1277200000.0,822500000.0,763700000.0,716900000.0,781500000.0,446600000.0,410300000.0,406600000.0
,grossProfit,3191130000.0,3298381000.0,3700912000.0,3357339000.0,3144199000.0,3035250000.0,2995895000.0,2790929000.0,2737286000.0,2948603000.0,2418607000.0,1750894000.0,2282713000.0,2285277000.0,2031393000.0,1739610000.0,1723151000.0,1420953000.0,1259573000.0,1518156000.0,2033941000.0,1301200000.0,1161300000.0,1189500000.0,1042000000.0,1032600000.0,817000000.0,513300000.0,344300000.0,221200000.0,207200000.0,208300000.0,224900000.0,115800000.0,119300000.0,127500000.0
,grossProfitRatio,0.111292491222603,0.114064337650644,0.124707380534161,0.125215403199134,0.131969131418959,0.130368842566066,0.131579687073564,0.13067808010241,0.134146965409871,0.137847901269475,0.129029010690822,0.119237398326258,0.136191860525819,0.142963912650066,0.149618932214745,0.155820446004352,0.161857290073851,0.16371722047586,0.170439344024495,0.149902780558956,0.156948974670602,0.139724674097459,0.139166177334116,0.153209083063924,0.159458880421143,0.174443355745515,0.175729157704551,0.202437292948415,0.212334258402714,0.211938296445339,0.213410237923576,0.225140510159965,0.223469793322735,0.205903271692745,0.225264350453172,0.238719340947388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2089909000.0,2191612000.0,2303051000.0,2162996000.0,2052863000.0,1986249000.0,1959749000.0,1873638000.0,1849534000.0,1892592000.0,1556986000.0,1305566000.0,1607261000.0,1519908000.0,1362149000.0,1200826000.0,1213547000.0,1112192000.0,1020527000.0,1156687000.0,1159583000.0,866900000.0,756800000.0,712200000.0,604400000.0,574200000.0,488000000.0,314300000.0,225800000.0,174100000.0,162100000.0,170200000.0,178800000.0,125700000.0,125000000.0,122100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2859000.0,-24849000.0,-6870000.0,0.0,0.0,-3000000.0,0.0,-4277000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
