date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY
,revenue,1071840000.0,1154179000.0,975146000.0,922186000.0,884535000.0,809628000.0,717569000.0,702986000.0,647153000.0,619800000.0,548537000.0,524368000.0,502118000.0,425470000.0,57400000.0,161005000.0,145573000.0,137277000.0,140259000.0,139281000.0,111837000.0,87964616.0,72300000.0,58820543.0,67018507.0,56538507.0,45344879.0
,costOfRevenue,965902000.0,999692000.0,867547000.0,802377000.0,775801000.0,708289000.0,602652000.0,598655000.0,542993000.0,477828000.0,420973000.0,397753000.0,384297000.0,330550000.0,46000000.0,120342000.0,109012000.0,105828000.0,106078000.0,105473000.0,78008000.0,62014384.0,59300000.0,0.0,0.0,0.0,0.0
,grossProfit,105938000.0,154487000.0,107599000.0,119809000.0,108734000.0,101339000.0,114917000.0,104331000.0,104160000.0,141972000.0,127564000.0,126615000.0,117821000.0,94920000.0,11300000.0,40663000.0,36561000.0,31449000.0,34181000.0,33808000.0,33829000.0,25950232.0,13000000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.098837513061651,0.133850122034797,0.110341425796752,0.129918476316058,0.122927866053915,0.12516736081262,0.160147665241949,0.148411205913062,0.160951119750662,0.229060987415295,0.232553136798429,0.2414621029506,0.234648030940934,0.223094460243966,0.196864111498258,0.252557373994596,0.251152342810823,0.22909154483271,0.243699156560363,0.242732318119485,0.302484866368018,0.295007619882067,0.179806362378976,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,1821000.0,2877000.0,745000.0,1241000.0,806000.0,2736000.0,0.0,838000.0,731000.0,0.0,0.0,3900000.0,0.0,0.0,0.0,0.0,0.0,4022000.0,2581444.0,3100000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-120000.0,-1283000.0,181000.0,258000.0,2612000.0,2851000.0,2031000.0,-228000.0,3679000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
