Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,25013000.0,28167000.0,31682000.0,34454000.0,26521000.0,17736000.0,9836000.0,83634000.0,88731000.0,83227000.0
Revenue Growth,-0.112,-0.1109,-0.0805,0.2991,0.4953,0.8032,-0.8824,-0.0574,0.0661,-0.0894
Cost of Revenue,8493000.0,10262000.0,12360000.0,17499000.0,14472000.0,7334000.0,3919000.0,41613000.0,45221000.0,42894000.0
Gross Profit,16520000.0,17905000.0,19322000.0,16955000.0,12049000.0,10402000.0,5917000.0,42021000.0,43510000.0,40333000.0
R&D Expenses,7013000.0,7279000.0,8541000.0,10689000.0,9506000.0,8745000.0,7701000.0,7257000.0,6506000.0,7143000.0
SG&A Expense,15516000.0,18593000.0,21251000.0,34872000.0,30617000.0,20635000.0,17144000.0,30093000.0,25432000.0,21944000.0
Operating Expenses,23433000.0,26776000.0,30683000.0,46359000.0,40775000.0,30007000.0,55345000.0,37573000.0,31938000.0,29087000.0
Operating Income,-6913000.0,-8871000.0,-11361000.0,-29404000.0,-28726000.0,-19605000.0,-49428000.0,4448000.0,11572000.0,11246000.0
Interest Expense,1809000.0,2852000.0,287000.0,-7000.0,-60000.0,-28000.0,-69000.0,-195000.0,-507000.0,-1542000.0
Earnings before Tax,-3319000.0,-12082000.0,-11427000.0,-29538000.0,-15084000.0,-13090000.0,-43903000.0,4832000.0,12194000.0,13112000.0
Income Tax Expense,298000.0,-358000.0,-252000.0,-839000.0,-6564000.0,-3396000.0,4435000.0,1997000.0,4494000.0,4617000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163000.0,-98000.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,10000.0,-13823000.0,-6527000.0,-5452000.0,0.0,0.0,0.0
Net Income,-3617000.0,-11724000.0,-11175000.0,-28699000.0,-8520000.0,-9694000.0,-48338000.0,2835000.0,7700000.0,8495000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-3617000.0,-11724000.0,-11175000.0,-28699000.0,-8520000.0,-9694000.0,-48338000.0,2835000.0,7700000.0,8495000.0
EPS,-0.38,-1.25,-1.21,-3.11,-0.96,-1.12,-4.85,0.29,0.81,0.91
EPS Diluted,-0.39,-1.25,-1.23,-3.11,-0.96,-1.12,-4.85,0.29,0.8,0.89
Weighted Average Shs Out,9528403.0,9390250.0,9229043.0,9223664.0,9022465.0,8681314.0,10035063.0,10302519.0,9559733.0,9396685.0
Weighted Average Shs Out (Dil),9499000.0,9347000.0,9232000.0,9235000.0,8836000.0,8691000.0,9971000.0,9674000.0,9524000.0,9374000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.47,0.0,0.0
Gross Margin,0.6605,0.6357,0.6099,0.4921,0.4543,0.5865,0.6016,0.5024,0.4904,0.4846
EBITDA Margin,0.034,-0.22,-0.247,-0.767,-0.494,-0.639,-4.232,0.091,0.155,0.154
EBIT Margin,-0.0604,-0.3277,-0.3516,-0.8575,-0.571,-0.7396,-4.4705,0.0554,0.1317,0.139
Profit Margin,-0.145,-0.416,-0.353,-0.833,-0.321,-0.547,-4.914,0.034,0.087,0.102
Free Cash Flow margin,-0.1187,-0.0723,-0.3017,-0.6913,-0.8934,0.0961,-0.386,0.0704,0.0841,0.1651
EBITDA,856000.0,-6185000.0,-7837000.0,-26427000.0,-13095000.0,-11331000.0,-41623000.0,7574000.0,13795000.0,12820000.0
EBIT,-1510000.0,-9230000.0,-11140000.0,-29545000.0,-15144000.0,-13118000.0,-43972000.0,4637000.0,11687000.0,11570000.0
Consolidated Income,-3617000.0,-11724000.0,-11175000.0,-28699000.0,-8520000.0,-9694000.0,-48338000.0,2672000.0,7602000.0,8495000.0
Earnings Before Tax Margin,-0.1327,-0.4289,-0.3607,-0.8573,-0.5688,-0.738,-4.4635,0.0578,0.1374,0.1575
Net Profit Margin,-0.1446,-0.4162,-0.3527,-0.833,-0.3213,-0.5466,-4.9144,0.0339,0.0868,0.1021
