date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,192352000.0,-369833000.0,42183000.0,85687000.0,-40918000.0
,depreciationAndAmortization,119070000.0,111426000.0,106767000.0,114872000.0,112661000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8111000.0,8171000.0,8328000.0,7951000.0,7985000.0
,changeInWorkingCapital,-41638000.0,59129000.0,-12869000.0,-28291000.0,-9649000.0
,accountsReceivables,35352000.0,-4334000.0,-21535000.0,25063000.0,-7783000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4063000.0,-95000.0,81000.0,-3246000.0,2001000.0
,otherWorkingCapital,13691000.0,55329000.0,-3800000.0,9069000.0,37360000.0
,otherNonCashItems,-79306000.0,373444000.0,83520000.0,57613000.0,160416000.0
,netCashProvidedByOperatingActivites,198589000.0,182337000.0,227929000.0,237832000.0,230495000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-359431000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-359000000.0
,purchasesOfInvestments,0.0,0.0,0.0,-25513000.0,-31582000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-140569000.0,-90870000.0,-216279000.0,-123170000.0,215887000.0
,netCashUsedForInvestingActivites,-140569000.0,-90870000.0,-216279000.0,-148683000.0,-534126000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-303697000.0,-158000000.0,-84000000.0,-934500000.0,-204300000.0
,commonStockIssued,48710000.0,27392000.0,0.0,310316000.0,125233000.0
,commonStockRepurchased,-66778000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-145124000.0,-209205000.0,-181478000.0,-167504000.0
,otherFinancingActivites,242367000.0,212260000.0,284470000.0,710515000.0,535837000.0
,netCashUsedProvidedByFinancingActivities,-79398000.0,-63472000.0,-8735000.0,-95147000.0,289266000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-21378000.0,27995000.0,2915000.0,-5998000.0,-14365000.0
,cashAtEndOfPeriod,15544000.0,32340000.0,4345000.0,1430000.0,7428000.0
,cashAtBeginningOfPeriod,36922000.0,4345000.0,1430000.0,7428000.0,21793000.0
,operatingCashFlow,198589000.0,182337000.0,227929000.0,237832000.0,230495000.0
,capitalExpenditure,-43128000.0,-182291000.0,-200586000.0,-124215000.0,-502150000.0
,freeCashFlow,155461000.0,46000.0,27343000.0,113617000.0,-271655000.0
