date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1034000000.0,562000000.0,337000000.0,636000000.0,326000000.0,93000000.0,323000000.0,128000000.0,363000000.0,247000000.0,27000000.0,114000000.0,609000000.0,-172100000.0,229800000.0,-34600000.0
,depreciationAndAmortization,283000000.0,270000000.0,343000000.0,319000000.0,432000000.0,399000000.0,445000000.0,448000000.0,432000000.0,439000000.0,405000000.0,442000000.0,398000000.0,412900000.0,465700000.0,500800000.0
,deferredIncomeTax,172000000.0,-93000000.0,-116000000.0,-55000000.0,15000000.0,-25000000.0,-51000000.0,10000000.0,-38000000.0,-23000000.0,45000000.0,231000000.0,202000000.0,-202700000.0,-82400000.0,-3100000.0
,stockBasedCompensation,27000000.0,29000000.0,27000000.0,36000000.0,34000000.0,30000000.0,28000000.0,29000000.0,27000000.0,24000000.0,27000000.0,20000000.0,20000000.0,0.0,0.0,0.0
,changeInWorkingCapital,-127000000.0,400000000.0,-1367000000.0,937000000.0,-140000000.0,-790000000.0,707000000.0,62000000.0,-182000000.0,165000000.0,-374000000.0,694000000.0,515100000.0,-143600000.0,55200000.0,-5500000.0
,accountsReceivables,0.0,0.0,-13000000.0,-183000000.0,-35000000.0,121000000.0,2000000.0,-11000000.0,0.0,0.0,-254000000.0,0.0,0.0,0.0,0.0,0.0
,inventory,145000000.0,77000000.0,-86000000.0,-104000000.0,283000000.0,179000000.0,-20000000.0,77000000.0,-248000000.0,-161000000.0,-207000000.0,351000000.0,-119000000.0,-73900000.0,-58800000.0,-96900000.0
,accountsPayables,32000000.0,21000000.0,8000000.0,154000000.0,56000000.0,-157000000.0,86000000.0,-12000000.0,146000000.0,24000000.0,83000000.0,35000000.0,-186000000.0,0.0,0.0,0.0
,otherWorkingCapital,-213000000.0,1747000000.0,1347000000.0,2714000000.0,1777000000.0,1917000000.0,2707000000.0,2000000000.0,1938000000.0,2120000000.0,1955000000.0,2329000000.0,1635000000.0,1119900000.0,1263500000.0,1208300000.0
,otherNonCashItems,-678000000.0,94000000.0,-16000000.0,14000000.0,12000000.0,14000000.0,9000000.0,11000000.0,33000000.0,37000000.0,-2000000.0,19000000.0,-112000000.0,41900000.0,52400000.0,0.0
,netCashProvidedByOperatingActivites,253000000.0,897000000.0,1207000000.0,1219000000.0,1088000000.0,575000000.0,760000000.0,708000000.0,774000000.0,365000000.0,-58000000.0,1104000000.0,767000000.0,-51500000.0,893100000.0,974100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-665100000.0,-549900000.0,-338700000.0
,acquisitionsNet,1531000000.0,0.0,-366000000.0,11000000.0,199000000.0,5000000.0,-945000000.0,-64000000.0,-12000000.0,14000000.0,2000000.0,-26000000.0,-28000000.0,863000000.0,718000000.0,-101000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26000000.0,0.0,0.0,0.0,-12800000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,16000000.0,3000000.0,7000000.0,0.0,66000000.0,0.0,0.0,0.0,28000000.0,14000000.0,0.0,4000000.0,14400000.0,0.0,0.0
,otherInvestingActivites,81000000.0,57000000.0,-1000000.0,-1000000.0,41000000.0,64000000.0,48000000.0,73000000.0,80000000.0,2000000.0,34000000.0,3000000.0,-13000000.0,900000.0,6200000.0,-23900000.0
,netCashUsedForInvestingActivites,1462000000.0,-201000000.0,-677000000.0,-265000000.0,-202000000.0,-600000000.0,-1606000000.0,-566000000.0,-471000000.0,-280000000.0,-182000000.0,-205000000.0,-489000000.0,200500000.0,173900000.0,-469200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-365000000.0,-792000000.0,-106000000.0,-2141000000.0,-1160000000.0,-646000000.0,-466000000.0,-911000000.0,-799000000.0,-628000000.0,-1852000000.0,-661000000.0,-66000000.0,0.0,0.0,0.0
,commonStockIssued,3000000.0,2000000.0,61000000.0,1047000000.0,1000000.0,1000000.0,47000000.0,13000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,1491900000.0
,commonStockRepurchased,-96000000.0,-208000000.0,-277000000.0,0.0,0.0,-100000000.0,0.0,0.0,0.0,-58000000.0,-6000000.0,-2000000.0,-4000000.0,0.0,0.0,0.0
,dividendsPaid,-144000000.0,-150000000.0,-156000000.0,-120000000.0,-120000000.0,-121000000.0,-121000000.0,-120000000.0,-96000000.0,-96000000.0,-96000000.0,-96000000.0,-97000000.0,-102800000.0,-14400000.0,-10800000.0
,otherFinancingActivites,-45000000.0,-171000000.0,-74000000.0,-107000000.0,-41000000.0,-61000000.0,-96000000.0,-11000000.0,-15000000.0,-6000000.0,-27000000.0,-4000000.0,-6000000.0,-4900000.0,-33000000.0,-155800000.0
,netCashUsedProvidedByFinancingActivities,-655000000.0,-450000000.0,-424000000.0,-519000000.0,-723000000.0,-562000000.0,1197000000.0,-6000000.0,-473000000.0,-490000000.0,-543000000.0,184000000.0,230000000.0,-269900000.0,-961200000.0,-603000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7000000.0,-2000000.0,-35000000.0,18000000.0,-6000000.0,-16000000.0,-11000000.0,-3000000.0,3000000.0,-7000000.0,4000000.0,5000000.0,-5000000.0,11700000.0,14600000.0,-2300000.0
