Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,2082000.0,1791000.0,1651000.0,1640000.0,1398000.0,1019000.0,1066000.0,1358000.0,1503000.0,1606000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,20157000.0,18351000.0,5135000.0,14508000.0,12007000.0,16264000.0,6032000.0,6547000.0,9658000.0,4906000.0
Capital Expenditure,-320000.0,-3072000.0,-1237000.0,-2672000.0,-3215000.0,-3306000.0,-806000.0,-298000.0,-242000.0,-272000.0
Acquisitions and disposals,0.0,22385000.0,0.0,0.0,-11353000.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-47474000.0,-8816000.0,-50299000.0,-50059000.0,-20638000.0,-48142000.0,-6673000.0,-3335000.0,4842000.0,22284000.0
Investing Cash flow,-47794000.0,8997000.0,-51536000.0,-57981000.0,-35206000.0,-51448000.0,-7479000.0,-3633000.0,4600000.0,22012000.0
Issuance (repayment) of debt,-5267000.0,-11379000.0,-2778000.0,-1068000.0,-24825000.0,9574000.0,-7951000.0,-21112000.0,-13266000.0,-42852000.0
Issuance (buybacks) of shares,305000.0,-36000.0,-49000.0,131000.0,173000.0,119000.0,13885000.0,182000.0,101000.0,166000.0
Dividend payments,-3033000.0,-2471000.0,-2117000.0,-1833000.0,-1484000.0,-1145000.0,-605000.0,-525000.0,-522000.0,-777000.0
Financing Cash Flow,29314000.0,-18756000.0,45459000.0,43882000.0,31565000.0,30642000.0,3663000.0,-12883000.0,-8641000.0,-18441000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,1677000.0,8592000.0,-942000.0,409000.0,8366000.0,-4542000.0,2216000.0,-9969000.0,5617000.0,8477000.0
Free Cash Flow,19837000.0,15279000.0,3898000.0,11836000.0,8792000.0,12958000.0,5226000.0,6249000.0,9416000.0,4634000.0
Net Cash/Marketcap,0.1165,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554
