Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,5000000.0,3000000.0,7000000.0,6000000.0,6000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,,,,,
Inventories,,,,,
Total current assets,467000000.0,1072000000.0,1984000000.0,1856000000.0,1875000000.0
Property Plant & Equipment Net,122000000.0,636000000.0,638000000.0,595000000.0,589000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,79000000.0,154000000.0,97000000.0,75000000.0,52000000.0
Total non-current assets,-150000000.0,-77000000.0,-23000000.0,-7000000.0,44000000.0
Total assets,867000000.0,1076000000.0,1993000000.0,1864000000.0,1887000000.0
Payables,7000000.0,52000000.0,62000000.0,11000000.0,11000000.0
Short-term debt,154000000.0,191000000.0,653000000.0,550000000.0,454000000.0
Total current liabilities,192000000.0,269000000.0,817000000.0,627000000.0,508000000.0
Long-term debt,0000000.0,90000000.0,0000000.0,0000000.0,1000000.0
Total debt,0000000.0,90000000.0,0000000.0,0000000.0,1000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,-150000000.0,-77000000.0,-23000000.0,-7000000.0,44000000.0
Total liabilities,42000000.0,192000000.0,794000000.0,620000000.0,552000000.0
Other comprehensive income,-49000000.0,9000000.0,9000000.0,11000000.0,14000000.0
Retained earnings (deficit),-694000000.0,-460000000.0,-145000000.0,-102000000.0,-13000000.0
Total shareholders equity,824000000.0,883000000.0,1198000000.0,1244000000.0,1335000000.0
Investments,,,,,
Net Debt,149000000,278000000,646000000,544000000,449000000
Other Assets,659000000,282000000,1250000000,1188000000,1240000000
Other Liabilities,139000000,101000000,177000000,139000000,112000000
