date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,71498000.0,65153000.0,56580000.0,58124000.0,44675000.0,41140000.0,36092000.0,32787000.0,28863000.0,27622000.0,26056000.0,15897000.0,13607259.0,13197710.0,10506525.0,10467614.0,9428767.0,9291876.0,3729153.0,6721537.0,7489201.0,8300000.0,5300000.0,5700000.0,6900000.0,7200000.0,4500000.0
,depreciationAndAmortization,67716000.0,54652000.0,49337000.0,44721000.0,39493000.0,36950000.0,32893000.0,30088000.0,28057000.0,25269000.0,23891000.0,14377000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,24709000.0,24476000.0,21226000.0,11085000.0,31257000.0,20520000.0,22235000.0,14860000.0,13881000.0,17714000.0,13389000.0,10065000.0,11441660.0,1831030.0,-408533.0,1510776.0,4211481.0,2397594.0,264723.0,508813.0,2922815.0,400000.0,1700000.0,1400000.0,1800000.0,300000.0,-700000.0
,stockBasedCompensation,4829000.0,4279000.0,2813000.0,2490000.0,2367000.0,1937000.0,1958000.0,1631000.0,1419000.0,1450000.0,1155000.0,1306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,95897000.0,48199000.0,-102284000.0,-41513000.0,-25845000.0,-95193000.0,23671000.0,-33964000.0,-31830000.0,30674000.0,-6388000.0,-44494888.0,20074150.0,-16625512.0,741847.0,-22301369.0,331680.0,9567257.0,27271921.0,-18998300.0,5208214.0,-11900000.0,-300000.0,3200000.0,-4200000.0,1800000.0,2500000.0
,accountsReceivables,-7426000.0,36489000.0,-16311000.0,-19506000.0,-27013000.0,17097000.0,20683000.0,-21244000.0,21549000.0,14979000.0,-20467000.0,-13652000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,1709000.0,8227000.0,2107000.0,-9036000.0,-2531000.0,1527000.0,4177000.0,-4492000.0,603000.0,-2484000.0,151000.0,2597000.0,-1729641.0,1193336.0,354764.0,-5704040.0,-1741941.0,-466411.0,311668.0,1117052.0,-3307420.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,4941000.0,-62021000.0,35907000.0,15596000.0,18829000.0,-10897000.0,-8047000.0,18824000.0,-19936000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-192601000.0,-288498000.0,-336697000.0,-234413000.0,-192900000.0,-167055000.0,-71862000.0,-95533000.0,-61569000.0,-29739000.0,-60413000.0,-54025000.0,-9530112.0,-29604262.0,-12978750.0,-13720597.0,8580772.0,8249092.0,-1318165.0,-28590086.0,-9591786.0,-14800000.0,-2900000.0,-2600000.0,-5800000.0,-1600000.0,-3400000.0
,otherNonCashItems,-200000.0,0.0,0.0,-750000.0,-79000.0,47000.0,3000.0,-28000.0,-27000.0,-50000.0,-17000.0,1566000.0,334683.0,1531744.0,267766.0,0.0,0.0,15874.0,0.0,0.0,0.0,7500000.0,6900000.0,6100000.0,5800000.0,6000000.0,5700000.0
,netCashProvidedByOperatingActivites,158916000.0,102964000.0,146778000.0,110089000.0,103371000.0,105142000.0,79284000.0,72931000.0,65872000.0,71121000.0,61005000.0,45809000.0,28542389.0,25681884.0,30116998.0,13288563.0,23461016.0,21980449.0,24389101.0,15450598.0,8366631.0,16600000.0,11000000.0,12300000.0,11300000.0,13000000.0,14400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-165511000.0,-184727000.0,-269767000.0,-175329000.0,-169861000.0,-144618000.0,-97164000.0,-97120000.0,-72007000.0,-47037000.0,-45411000.0,-26603000.0,-30755845.0,-31277390.0,-48845828.0,-33008235.0,-17806950.0,-11790364.0,-14705244.0,-29185807.0,-21821006.0,-25100000.0,-12000000.0,-12400000.0,-14000000.0,-11700000.0,-10500000.0
,acquisitionsNet,-22231000.0,-1000000.0,-17000000.0,-12000000.0,0.0,-21000000.0,0.0,-20000000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,0.0,-100000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,0.0,0.0,0.0,3519000.0,0.0,0.0,0.0,0.0,178812.0,0.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,5911000.0,-743000.0,157000.0,379000.0,-176000.0,-10000.0,10564000.0,240000.0,1672000.0,937000.0,0.0,359000.0,-479799.0,-227979.0,-15549.0,240336.0,364088.0,5925967.0,644177.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,100000.0
,netCashUsedForInvestingActivites,-181631000.0,-186587000.0,-286264000.0,-186895000.0,-170037000.0,-165558000.0,-86586000.0,-114781000.0,-69829000.0,-47836000.0,-48809000.0,-23143000.0,-31235644.0,-31300487.0,-48861377.0,-32767899.0,-16848343.0,-5864397.0,-14061067.0,-29185807.0,-21821006.0,-22900000.0,-12500000.0,-12400000.0,-14100000.0,-11700000.0,-10400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
