Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,121000.0,83000.0,58000.0,17000.0,5000.0,0.0,0.0
Stock-based compensation,1009000.0,121000.0,111000.0,2623000.0,736000.0,254000.0,9000.0
Operating Cash Flow,-3161000.0,-2304000.0,-2190000.0,-13249000.0,-4409000.0,-865000.0,-149000.0
Capital Expenditure,-461000.0,-130000.0,-182000.0,-48000.0,-63000.0,-2000.0,0.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-72000.0,0.0,5006000.0,10000000.0,-22000000.0,0.0,0.0
Investing Cash flow,-533000.0,-130000.0,4824000.0,9952000.0,-22063000.0,-2000.0,0.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,0.0,27000.0,0.0,36785000.0,991000.0,295000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,5194000.0,8055000.0,27000.0,0.0,36785000.0,991000.0,295000.0
Effect of forex changes on cash,-769000.0,364000.0,97000.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,1500000.0,5621000.0,2661000.0,-3297000.0,10313000.0,124000.0,146000.0
Free Cash Flow,-3622000.0,-2434000.0,-2372000.0,-13297000.0,-4472000.0,-867000.0,-149000.0
Net Cash/Marketcap,3.7591,2.322,2.322,2.322,2.322,2.322,2.322
