date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,65652000000.0,108324000000.0,117033000000.0,93980000000.0,75659000000.0,87804000000.0,130844000000.0,138074000000.0,139250000000.0,125987000000.0,82233000000.0,68144000000.0,119114000000.0,95327000000.0,91832200000.0,82161200000.0,54617900000.0,37968600000.0,26976200000.0,14988339000.0,14671087000.0,7961200000.0,5539300000.0,5756200000.0
,costOfRevenue,124585000000.0,103546000000.0,111439000000.0,89433000000.0,69422000000.0,78894000000.0,122528000000.0,131633000000.0,131954000000.0,120202000000.0,78419000000.0,65270000000.0,111984000000.0,85661000000.0,81267000000.0,74599000000.0,49937500000.0,35243100000.0,25126600000.0,13684041000.0,13756546000.0,7684600000.0,5442400000.0,5426400000.0
,grossProfit,-58933000000.0,4778000000.0,5594000000.0,4547000000.0,6237000000.0,8910000000.0,8316000000.0,6441000000.0,7296000000.0,5785000000.0,3814000000.0,2874000000.0,7130000000.0,9666000000.0,10565200000.0,7562200000.0,4680400000.0,2725500000.0,1849600000.0,1304298000.0,914541000.0,276600000.0,96900000.0,329800000.0
,grossProfitRatio,-0.897657344787668,0.044108415494258,0.0477984841882204,0.048382634603107,0.0824356652876723,0.101476014760148,0.0635566017547614,0.046648898416791,0.052394973070018,0.0459174359259289,0.04638040689261,0.0421753932848086,0.0598586228319089,0.101398344645274,0.115048969751351,0.0920410120592202,0.0856935180590978,0.0717829996365418,0.0685641417249279,0.0870208500087968,0.0623362808768021,0.03474350600412,0.0174931850594841,0.0572947430596574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,756000000.0,868000000.0,925000000.0,835000000.0,715000000.0,710000000.0,724000000.0,758000000.0,698000000.0,571000000.0,531000000.0,572000000.0,1327000000.0,1388000000.0,1401000000.0,1229000000.0,1083500000.0,993000000.0,929400000.0,165215000.0,130506000.0,68500000.0,69500000.0,53600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3679000000.0,104000000.0,130000000.0,76000000.0,56000000.0,46000000.0,47000000.0,59000000.0,9000000.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,4435000000.0,942000000.0,1022000000.0,948000000.0,2609000000.0,2552000000.0,2414000000.0,2478000000.0,2272000000.0,2105000000.0,1936000000.0,2702000000.0,6567000000.0,2748000000.0,2555200000.0,2103200000.0,1701200000.0,1503500000.0,1378700000.0,302955000.0,303562000.0,207500000.0,148200000.0,118800000.0
,costAndExpenses,129020000000.0,104488000000.0,112461000000.0,90381000000.0,72031000000.0,81446000000.0,124942000000.0,134111000000.0,134226000000.0,122307000000.0,80355000000.0,67972000000.0,118551000000.0,88409000000.0,83822200000.0,76702200000.0,51638700000.0,36746600000.0,26505300000.0,13986996000.0,14060108000.0,7892100000.0,5590600000.0,5545200000.0
,interestExpense,563000000.0,454000000.0,470000000.0,468000000.0,446000000.0,433000000.0,397000000.0,365000000.0,313000000.0,401000000.0,484000000.0,408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2351000000.0,53000000.0,52000000.0,52000000.0,1894000000.0,1842000000.0,1690000000.0,1720000000.0,1574000000.0,1534000000.0,1405000000.0,1428000000.0,1476000000.0,1360000000.0,1155000000.0,875000000.0,618400000.0,510500000.0,449300000.0,137740000.0,173056000.0,139000000.0,78700000.0,65200000.0
,EBITDA,772000000.0,3889000000.0,4624000000.0,3651000000.0,5522000000.0,8200000000.0,7592000000.0,5683000000.0,6598000000.0,5214000000.0,3283000000.0,1600000000.0,2039000000.0,8278000000.0,9165000000.0,6334000000.0,3597600000.0,1732500000.0,920200000.0,1139083000.0,784035000.0,208100000.0,27400000.0,276200000.0
,EBITDARatio,0.0117589715469445,0.0359015545954728,0.0395102236121436,0.0388486912108959,0.0729853685615723,0.0933898227871168,0.0580232949160833,0.0411590886046613,0.0473824057450628,0.0413852222848389,0.0399231452093442,0.0234796900680911,0.0171180549725473,0.0868379367860103,0.099801594647629,0.0770923501604164,0.0658685156331532,0.0456298098955453,0.0341115501812709,0.0759979474710306,0.05344082548212,0.0261392754861076,0.00494647338111314,0.0479830443695494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1579000000.0,3836000000.0,4572000000.0,3599000000.0,3628000000.0,6358000000.0,5902000000.0,3963000000.0,5024000000.0,3680000000.0,1878000000.0,172000000.0,563000000.0,6918000000.0,8010000000.0,5459000000.0,2979200000.0,1222000000.0,470900000.0,1001343000.0,610979000.0,69100000.0,-51300000.0,211000000.0
,operatingIncomeRatio,-0.0240510570888929,0.035412281673498,0.0390659044884776,0.0382953819961694,0.0479519951360711,0.0724112796683522,0.0451071504998319,0.0287020003766096,0.0360789946140036,0.0292093628707724,0.0228375469701944,0.00252406668231979,0.00472656446765284,0.0725712547337061,0.087224306942445,0.0664425543930712,0.0545462201952107,0.0321844892885174,0.0174561279943061,0.0668081366454282,0.041645107823299,0.00867959604079787,-0.00926109797266803,0.036656127306209
,totalOtherIncomeExpensesNet,132000000.0,104000000.0,130000000.0,76000000.0,0.0,46000000.0,47000000.0,384000000.0,-1005000000.0,43000000.0,104000000.0,-213000000.0,-3651000000.0,167000000.0,396000000.0,94000000.0,-9400000.0,71400000.0,8600000.0,-4613000.0,282000.0,6500000.0,600000.0,7000000.0
