date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2003-12-31_FY
,revenue,909990000.0,1106603000.0,764865000.0,617736000.0,384402000.0,254216000.0,167350000.0,139240000.0,77443000.0,54617000.0,198181000.0,216775000.0,228572000.0,346378000.0,476478000.0,421355000.0,55795000.0
,costOfRevenue,54494000.0,68379000.0,36399000.0,17223000.0,13764000.0,9370000.0,7903000.0,6542000.0,4295000.0,4133000.0,58064000.0,74760000.0,64393000.0,73114000.0,73217000.0,0.0,0.0
,grossProfit,855496000.0,1038224000.0,728466000.0,600513000.0,370638000.0,244846000.0,159447000.0,132698000.0,73148000.0,50484000.0,140117000.0,142015000.0,164179000.0,273264000.0,403261000.0,0.0,0.0
,grossProfitRatio,0.940115825448631,0.938208192097798,0.952411209821341,0.972119157698434,0.964193734684003,0.963141580388331,0.952775619958172,0.953016374604999,0.944539855119249,0.924327590310709,0.707015304191623,0.65512628301234,0.718281329296677,0.788918464798573,0.846337081670088,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,39953000.0,26958000.0,17925000.0,13761000.0,10485000.0,7457000.0,5264000.0,3529000.0,3203000.0,4155000.0,5962000.0,6687000.0,14991000.0,15168000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,129101000.0,116847000.0,101219000.0,71541000.0,37227000.0,30030000.0,25883000.0,24658000.0,22231000.0,19751000.0,56790000.0,78109000.0,75205000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,617404000.0,735180000.0,500291000.0,432784000.0,261100000.0,172849000.0,112704000.0,91121000.0,48934000.0,46662000.0,74074000.0,61957000.0,109253000.0,0.0,0.0,0.0,0.0
,otherExpenses,376000.0,524000.0,-10000.0,-396000.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,746505000.0,958219000.0,659321000.0,542327000.0,318275000.0,216521000.0,149425000.0,124691000.0,79157000.0,75530000.0,143895000.0,157541000.0,242548000.0,790837000.0,389090000.0,0.0,0.0
,costAndExpenses,916593000.0,1026598000.0,695720000.0,559550000.0,332039000.0,225891000.0,157328000.0,131233000.0,83452000.0,79663000.0,201959000.0,232301000.0,306941000.0,863951000.0,462307000.0,0.0,73863000.0
,interestExpense,36300000.0,20271000.0,12437000.0,7028000.0,561000.0,171000.0,2000.0,19000.0,881000.0,368000.0,473000.0,617000.0,650000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
