date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY,1988-06-30_FY,1987-06-30_FY,1986-06-30_FY
,revenue,34099000000.0,33754000000.0,30821000000.0,30186000000.0,27889000000.0,23923000000.0,23006000000.0,26505000000.0,26431000000.0,27387000000.0,28392000000.0,28368000000.0,24352000000.0,22738649500.0,23217530080.0,21655183920.0,20349723520.0,21413280000.0,21212000000.0,20534030280.0,18079000000.0,8490000000.0,7983000000.0,7980000000.0,8341000000.0,10490000000.0,6480089624.0,5656000000.0,4930000000.0,4096000000.0,3397000000.0,3179000000.0,2570000000.0,2059000000.0,1741000000.0,1429000000.0
,costOfRevenue,11704000000.0,11863000000.0,10241000000.0,10342000000.0,9290000000.0,8853000000.0,7323000000.0,8585000000.0,7894000000.0,7332000000.0,7592000000.0,7380000000.0,6415000000.0,5210919500.0,5008653330.0,4763187360.0,4306954960.0,4538240000.0,4609000000.0,4439771730.0,3962000000.0,4334000000.0,1545000000.0,0.0,0.0,0.0,904108012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,22395000000.0,21891000000.0,20580000000.0,19844000000.0,18599000000.0,15070000000.0,15683000000.0,17920000000.0,18537000000.0,20055000000.0,20800000000.0,20988000000.0,17937000000.0,17527730000.0,18208876750.0,16891996560.0,16042768560.0,16875040000.0,16603000000.0,16094258550.0,14117000000.0,4156000000.0,6438000000.0,0.0,0.0,0.0,5575981612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.656764127980293,0.648545357587249,0.667726550079491,0.657390843437355,0.666893757395389,0.629937716841533,0.681691732591498,0.676098849273722,0.701335552949188,0.732281739511447,0.732600732600733,0.739847715736041,0.736571944809461,0.770834257329135,0.784272775237425,0.78004401266706,0.788353146136503,0.788064229300696,0.782717329813313,0.78378468963668,0.780850710769401,0.489517078916372,0.806463735437805,0.0,0.0,0.0,0.860479088336757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5098000000.0,4568000000.0,3893000000.0,4476000000.0,3628000000.0,3560000000.0,3450000000.0,3923000000.0,3968000000.0,4009000000.0,4457000000.0,4106000000.0,3681000000.0,3240310500.0,3455986110.0,3135358200.0,2837762480.0,2787120000.0,2900000000.0,2560903830.0,2526000000.0,1269000000.0,1163000000.0,1148000000.0,1161000000.0,1540000000.0,0.0,858000000.0,739000000.0,595000000.0,475000000.0,420000000.0,323000000.0,230000000.0,149000000.0,113000000.0
,GeneralAndAdministrativeExpenses,11456000000.0,11402000000.0,9915000000.0,9672000000.0,9366000000.0,9232000000.0,8246000000.0,8480000000.0,8739000000.0,8826000000.0,13053000000.0,9592000000.0,7656000000.0,6511000.0,-2032260.0,7248227520.0,7057650320.0,7571200000.0,8041000000.0,7467295500.0,0.0,0.0,0.0,0.0,0.0,0.0,3791752896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6817000000.0,7257000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124000000.0,1256000000.0,0.0,0.0,0.0,0.0,-100000000.0,-112000000.0,-104000000.0,-120000000.0,-25000000.0,-9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,34212000000.0,33821000000.0,33636000000.0,34277000000.0,20796000000.0,32499000000.0,31083000000.0,30179000000.0,31414000000.0,38053000000.0,31229000000.0,32930000000.0,31212000000.0,28979000000.0,27588000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,27875000000.0,27462000000.0,23757000000.0,24125000000.0,21863000000.0,21295000000.0,18700000000.0,20601000000.0,20265000000.0,20167000000.0,24609000000.0,19943000000.0,17211000000.0,14538031750.0,15412340360.0,21291377760.0,14202367760.0,15029840000.0,14518000000.0,14430806640.0,14658000000.0,5691000000.0,5329000000.0,5083000000.0,5214000000.0,6920000000.0,5026282936.0,3843000000.0,3410000000.0,2803000000.0,3397000000.0,3179000000.0,2570000000.0,2059000000.0,1741000000.0,1429000000.0
,interestExpense,856000000.0,885000000.0,771000000.0,736000000.0,717000000.0,735000000.0,703000000.0,740000000.0,760000000.0,799000000.0,831000000.0,783000000.0,843000000.0,453000000.0,352000000.0,451000000.0,362000000.0,161000000.0,206000000.0,0.0,317000000.0,206000000.0,202000000.0,227000000.0,276000000.0,337000000.0,0.0,44000000.0,56000000.0,63000000.0,75000000.0,44000000.0,26000000.0,21000000.0,11000000.0,7000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2351000000.0,2334000000.0,1856000000.0,1922000000.0,1774000000.0,1630000000.0,1484000000.0,1414000000.0,1445000000.0,1423000000.0,1679000000.0,1562000000.0,1231000000.0,1023123250.0,958039570.0,903703800.0,890482880.0,859040000.0,824000000.0,812799630.0,762000000.0,360000000.0,358000000.0,373000000.0,410000000.0,533000000.0,330422028.0,282000000.0,225000000.0,191000000.0,151000000.0,122000000.0,93000000.0,73000000.0,55000000.0,42000000.0
,EBITDA,8575000000.0,8626000000.0,8920000000.0,7983000000.0,7800000000.0,4258000000.0,5790000000.0,7318000000.0,7611000000.0,8643000000.0,5462000000.0,9987000000.0,8372000000.0,9223741000.0,8763229290.0,1267509960.0,7037838640.0,7242480000.0,7518000000.0,6916023270.0,4183000000.0,3159000000.0,3012000000.0,3270000000.0,3537000000.0,4103000000.0,1784228716.0,2095000000.0,1745000000.0,1484000000.0,1509000000.0,1348000000.0,1125000000.0,926000000.0,812000000.0,661000000.0
,EBITDARatio,0.251473650253673,0.255554897197369,0.289413062522306,0.264460345855695,0.27968016063681,0.177987710571417,0.251673476484395,0.276098849273722,0.287957322840604,0.315587687589002,0.192378134685827,0.352051607445008,0.343791064388962,0.405641548764802,0.377440204009849,0.0585314797917449,0.34584443533511,0.338223756472619,0.354422025268716,0.336807883094249,0.231373416671276,0.37208480565371,0.377301766253288,0.409774436090226,0.424049874115813,0.391134413727359,0.275340129462382,0.370403111739745,0.35395537525355,0.3623046875,0.44421548425081,0.424032714690154,0.437743190661479,0.449732880038854,0.466398621481907,0.462561231630511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,6224000000.0,6292000000.0,7064000000.0,6061000000.0,6026000000.0,2628000000.0,4306000000.0,5904000000.0,6166000000.0,7220000000.0,3783000000.0,8425000000.0,7141000000.0,8200617750.0,7805189720.0,363806160.0,6147355760.0,6383440000.0,6694000000.0,6103223640.0,3421000000.0,2799000000.0,2654000000.0,2897000000.0,3127000000.0,3570000000.0,1453806688.0,1813000000.0,1520000000.0,1293000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.182527346843016,0.186407536884517,0.229194380454885,0.200788444974491,0.216070852307361,0.109852443255445,0.187168564722246,0.222750424448217,0.233286670954561,0.263628728958995,0.133241758241758,0.29698956570784,0.293240801576873,0.360646649221626,0.336176574041505,0.0167999570608126,0.302085468333675,0.298106595533239,0.315576089006223,0.297224829065558,0.189225067758172,0.329681978798587,0.332456469998747,0.363032581453634,0.37489509651121,0.340324118207817,0.224349780999264,0.320544554455446,0.308316430020284,0.315673828125,0.377686193700324,0.371815036174898,0.391439688715953,0.404079650315687,0.428489373923033,0.428271518544437
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,6968000000.0,6221000000.0,4800000000.0,3525000000.0,1939000000.0,10526000000.0,2968000000.0,6647000000.0,6692000000.0,7698000000.0,3157000000.0,7891000000.0,6659000000.0,7536520500.0,7796512750.0,6730413960.0,6116074160.0,6320720000.0,5506000000.0,6085329660.0,6029000000.0,2575000000.0,2671000000.0,2686000000.0,2964000000.0,2387000000.0,1515909954.0,1835000000.0,1675000000.0,1427000000.0,1283000000.0,1182000000.0,1006000000.0,832000000.0,746000000.0,612000000.0
,incomeBeforeTaxRatio,0.20434616850934,0.184304082479114,0.155737970864021,0.116775988869012,0.0695256194198429,0.439994983906701,0.129009823524298,0.250782871156386,0.253187544928304,0.281082265308358,0.111193293885602,0.278165538635082,0.27344776609724,0.331440989932142,0.33580284910306,0.310799205625034,0.300548268087723,0.295177572048747,0.259570054686027,0.296353398578898,0.333480834116931,0.303297997644287,0.334585995239885,0.336591478696742,0.355353075170843,0.227550047664442,0.233933485794023,0.324434229137199,0.339756592292089,0.348388671875,0.377686193700324,0.371815036174898,0.391439688715953,0.404079650315687,0.428489373923033,0.428271518544437
,incomeTaxExpense,580000000.0,953000000.0,754000000.0,1356000000.0,877000000.0,2154000000.0,137000000.0,1019000000.0,1948000000.0,2240000000.0,1304000000.0,2222000000.0,1947000000.0,2221221250.0,2300417870.0,1915503360.0,1700154960.0,1736560000.0,1461000000.0,1650375540.0,1747000000.0,746000000.0,815000000.0,819000000.0,933000000.0,867000000.0,476606460.0,524000000.0,461000000.0,386000000.0,359000000.0,357000000.0,316000000.0,256000000.0,245000000.0,209000000.0
