date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-96889000.0,-567057000.0,-374080000.0,-59400000.0,-81978000.0,-119353000.0,174365000.0,129539000.0,151456000.0,93342000.0,23938000.0,19336000.0
,depreciationAndAmortization,51000000.0,63241000.0,74508000.0,65129000.0,61760000.0,65683000.0,65072000.0,60579000.0,51804000.0,40775000.0,33216000.0,38438000.0
,deferredIncomeTax,-149000.0,-12985000.0,-13552000.0,149000.0,-24418000.0,-23246000.0,-3270000.0,15622000.0,-6349000.0,-1482000.0,-1178000.0,-8123000.0
,stockBasedCompensation,9784000.0,15846000.0,19927000.0,20310000.0,20535000.0,21675000.0,18770000.0,19038000.0,8179000.0,5156000.0,5136000.0,3016000.0
,changeInWorkingCapital,57340000.0,-60020000.0,-44989000.0,-33795000.0,41612000.0,-46709000.0,23483000.0,95483000.0,-58797000.0,-115167000.0,-4322000.0,41122000.0
,accountsReceivables,65541000.0,49732000.0,-4833000.0,-64844000.0,29450000.0,145753000.0,-44727000.0,1188000.0,12872000.0,-62350000.0,-13132000.0,38443000.0
,inventory,51621000.0,54265000.0,-60903000.0,-66646000.0,57294000.0,344000.0,-25880000.0,33135000.0,-100268000.0,-90634000.0,-5745000.0,60428000.0
,accountsPayables,0.0,-48056000.0,-4192000.0,52142000.0,3799000.0,-111264000.0,62772000.0,-1475000.0,-4781000.0,56256000.0,14167000.0,-61846000.0
,otherWorkingCapital,-3900000.0,469067000.0,529087000.0,574076000.0,607871000.0,566259000.0,612968000.0,589485000.0,494002000.0,-7962000.0,-1890000.0,3569000.0
,otherNonCashItems,3703000.0,-589000.0,1086000.0,3886000.0,4389000.0,3867000.0,6601000.0,1083000.0,-9587000.0,11711000.0,6523000.0,2465000.0
,netCashProvidedByOperatingActivites,3883000.0,104144000.0,2407000.0,-40033000.0,64742000.0,155913000.0,269966000.0,211393000.0,137941000.0,39275000.0,65981000.0,107751000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,43000000.0,-51000000.0,-160000000.0,6000000.0,-59000000.0,-38000000.0,-181000000.0,-140000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,108250000.0,28135000.0,-75407000.0,-187968000.0,-11137000.0,-91306000.0,-70691000.0,-289030000.0,-184523000.0,-550114000.0,-19216000.0,-10914000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-210645000.0,-258097000.0,-212930000.0,-1187000.0,-92000.0,-120750000.0,-99646000.0,-716055000.0,-454483000.0,-62283000.0,-407987000.0,-102524000.0
,commonStockIssued,0.0,0.0,249000.0,1491000.0,87676000.0,5275000.0,11101000.0,5458000.0,270813000.0,57046000.0,64928000.0,76000.0
,commonStockRepurchased,-195000.0,-1094000.0,-2777000.0,-4742000.0,-623000.0,-6438000.0,-96632000.0,-4316000.0,-56000.0,-54000.0,-28489000.0,-251000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-13247000.0,0.0,0.0,-2430000.0,-766000.0,-8000.0,7736000.0,-16236000.0,46222000.0,-4908000.0,-6633000.0,-47000.0
,netCashUsedProvidedByFinancingActivities,-41765000.0,-122191000.0,6522000.0,100563000.0,86195000.0,-26937000.0,-162018000.0,77054000.0,65782000.0,510148000.0,-54265000.0,-94532000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,338000.0,582000.0,-1497000.0,8232000.0,-14627000.0,-5000000.0,-260000.0,-898000.0,1315000.0,891000.0,954000.0,4648000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,70706000.0,10670000.0,-67975000.0,-119206000.0,125173000.0,32670000.0,36997000.0,-1481000.0,20515000.0,200000.0,-6546000.0,6953000.0
,cashAtEndOfPeriod,128617000.0,57911000.0,47241000.0,115216000.0,234422000.0,109249000.0,76579000.0,39582000.0,41063000.0,20548000.0,20348000.0,26894000.0
,cashAtBeginningOfPeriod,57911000.0,47241000.0,115216000.0,234422000.0,109249000.0,76579000.0,39582000.0,41063000.0,20548000.0,20348000.0,26894000.0,19941000.0
,operatingCashFlow,3883000.0,104144000.0,2407000.0,-40033000.0,64742000.0,155913000.0,269966000.0,211393000.0,137941000.0,39275000.0,65981000.0,107751000.0
,capitalExpenditure,-2246000.0,-15102000.0,-24043000.0,-26709000.0,-16828000.0,-32291000.0,-53792000.0,-60263000.0,-49860000.0,-41319000.0,-19886000.0,-15278000.0
,freeCashFlow,1637000.0,89042000.0,-21636000.0,-66742000.0,47914000.0,123622000.0,216174000.0,151130000.0,88081000.0,-2044000.0,46095000.0,92473000.0
