Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30
Revenue,9458200000.0,9319100000.0,9101000000.0,9421300000.0
Revenue Growth,0.0,0.0239643995165366,-0.0339974313523611,
Cost of Revenue,7659100000.0,7462300000.0,7189200000.0,7438100000.0
Gross Profit,1799100000.0,1856800000.0,1911800000.0,1983200000.0
R&D Expenses,64000000.0,72700000.0,69100000.0,69700000.0
SG&A Expense,999000000.0,793200000.0,850200000.0,962900000.0
Operating Expenses,1063000000.0,862900000.0,995700000.0,1502600000.0
Operating Income,791700000.0,993900000.0,916100000.0,480600000.0
Interest Expense,207900000.0,210000000.0,190900000.0,194200000.0
Earnings before Tax,604100000.0,694000000.0,712900000.0,474200000.0
Income Tax Expense,171500000.0,118800000.0,148900000.0,164900000.0
Net Income - Non-Controlling int,0.0,11400000.0,17000000.0,-4300000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,430200000.0,575200000.0,564000000.0,309300000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,430200000.0,575200000.0,564000000.0,309300000.0
EPS,0.36,0.5,0.49,0.27
EPS Diluted,0.36,0.49,0.48,0.26
Weighted Average Shs Out,1180300000.0,,,
Weighted Average Shs Out (Dil),1183800000.0,1154400000.0,1153700000.0,1155100000.0
Dividend per Share,0.574167933773,0.0,0.0,0.0
Gross Margin,0.190215897317,0.1992,0.2101,0.2105
EBITDA Margin,0.131473219006,0.135,0.14,0.111
EBIT Margin,0.0837051447421,0.097,0.0993,0.0709
Profit Margin,0.0454843416295,0.062,0.062,0.033
Free Cash Flow margin,0.0469328201983,0.069,0.0673,0.0733
EBITDA,1243500000.0,1261100000.0,1278000000.0,1047300000.0
EBIT,791700000.0,904000000.0,903800000.0,668400000.0
Consolidated Income,430200000.0,586600000.0,581000000.0,305000000.0
Earnings Before Tax Margin,0.0638705039014,0.0745,0.0783,0.0503
Net Profit Margin,0.0454843416295,0.0617,0.062,0.0328
