date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-6818317.0,-7388812.0,-7524368.0,-7431645.0,-5186793.0
,depreciationAndAmortization,22205.0,42937.0,256470.0,881285.0,573150.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,790915.0,550349.0,183888.0,409021.0,651413.0
,changeInWorkingCapital,1066995.0,-1812001.0,1806338.0,1768792.0,2575212.0
,accountsReceivables,137384.0,630009.0,367791.0,-635483.0,256021.0
,inventory,878666.0,-799670.0,300542.0,914613.0,1003676.0
,accountsPayables,297456.0,-896453.0,16893.0,905944.0,-612958.0
,otherWorkingCapital,15836431.0,11755.0,-50000.0,1283.0,234020.0
,otherNonCashItems,920621.0,1622599.0,3498384.0,2744441.0,157584.0
,netCashProvidedByOperatingActivites,-4017581.0,-6984928.0,-1779288.0,-1628106.0,-1229434.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-21438.0,-9916.0,-7401.0,-6008.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-15189.0,0.0,0.0,-8020.0,-193167.0
,netCashUsedForInvestingActivites,-15189.0,-21438.0,-9916.0,-15421.0,-199175.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-24731.0,-7622.0,0.0,0.0,0.0
,commonStockIssued,1381886.0,384146.0,2224547.0,0.0,400836.0
,commonStockRepurchased,0.0,0.0,0.0,-250000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,3216044.0,19337487.0,337500.0,0.0,62500.0
,netCashUsedProvidedByFinancingActivities,4573199.0,19714011.0,2562047.0,-250000.0,463336.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,540429.0,12707645.0,772843.0,-1893527.0,-965273.0
,cashAtEndOfPeriod,14764346.0,14223917.0,1516272.0,743429.0,2636956.0
,cashAtBeginningOfPeriod,14223917.0,1516272.0,743429.0,2636956.0,3602229.0
,operatingCashFlow,-4017581.0,-6984928.0,-1779288.0,-1628106.0,-1229434.0
,capitalExpenditure,0.0,-21438.0,-9916.0,-7401.0,-199175.0
,freeCashFlow,-4017581.0,-7006366.0,-1789204.0,-1635507.0,-1428609.0
