date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,784459000.0,761608000.0,1875425000.0,1805909000.0,1808376000.0
,costOfRevenue,538877000.0,520803000.0,1325388000.0,1258437000.0,1259284000.0
,grossProfit,245582000.0,240805000.0,550037000.0,547472000.0,549092000.0
,grossProfitRatio,0.313059063634938,0.316179714498797,0.293286588373302,0.303155917601607,0.303638181440143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,177187000.0,444904000.0,430892000.0,443158000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,199906000.0,177187000.0,444904000.0,430892000.0,443158000.0
,costAndExpenses,738783000.0,697990000.0,1770292000.0,1689329000.0,1702442000.0
,interestExpense,19270000.0,17202000.0,20097000.0,20581000.0,15747000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,43899000.0,25854000.0,42029000.0,42471000.0,44929000.0
,EBITDA,-14303000.0,237026000.0,137363000.0,157430000.0,150380000.0
,EBITDARatio,-0.0182329478022433,0.311217844350374,0.073243664769319,0.087174935171152,0.0831574849478206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,45676000.0,63618000.0,105133000.0,116580000.0,105934000.0
,operatingIncomeRatio,-0.0996406440617037,0.0835311603869707,0.0560582268019249,0.0645547477752201,0.0585796316695201
,totalOtherIncomeExpensesNet,123840000.0,23031000.0,29896000.0,22202000.0,16230000.0
,incomeBeforeTax,-78164000.0,40587000.0,75237000.0,94378000.0,89704000.0
,incomeBeforeTaxRatio,-0.0996406440617037,0.0532911944202267,0.0401173067438047,0.0522606620820872,0.0496047282202374
,incomeTaxExpense,-7730000.0,-15859000.0,21068000.0,44552000.0,30850000.0
,netIncome,-69742000.0,209829000.0,54169000.0,49826000.0,58854000.0
,netIncomeRatio,-0.0889045826486789,0.275507872816462,0.0288835863870856,0.0275905375077039,0.0325452228961234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.52,7.51,1.94,1.8,2.17
,EPSDiluted,-2.52,7.47,1.92,1.75,2.1
,weightedAverageShsOut,27723000.0,27936000.0,27945000.0,27611000.0,27107000.0
,weightedAverageShsOutDil,27723000.0,28092000.0,28223000.0,28418000.0,28072000.0
