date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-21610000.0,-23330000.0,-26615000.0,-35458000.0,-38023000.0
,depreciationAndAmortization,-41000.0,-70000.0,9000.0,9000.0,11000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1324000.0,1749000.0,2637000.0,3033000.0,4791000.0
,changeInWorkingCapital,-8072000.0,23029000.0,-16378000.0,-12037000.0,4303000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-312000.0,-602000.0,-304000.0,-174000.0,-582000.0
,otherWorkingCapital,18834000.0,26906000.0,3877000.0,20255000.0,32292000.0
,otherNonCashItems,6960000.0,-23563000.0,15943000.0,8311000.0,-8044000.0
,netCashProvidedByOperatingActivites,-21439000.0,-22185000.0,-24404000.0,-36142000.0,-36962000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,-26000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-747000.0,-20035000.0,0.0,0.0,-35530000.0
,salesMaturitiesOfInvestments,17154000.0,3750000.0,4780000.0,29774000.0,20531000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,16407000.0,-16285000.0,4780000.0,29748000.0,-14999000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5500000.0,-7500000.0,0.0,-7615000.0,-7983000.0
,commonStockIssued,12633000.0,32486000.0,6040000.0,28056000.0,20636000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,48000.0,18049000.0,303000.0,4874000.0,20478000.0
,netCashUsedProvidedByFinancingActivities,7181000.0,43035000.0,6343000.0,25315000.0,33131000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2149000.0,4565000.0,-13281000.0,18921000.0,-18830000.0
,cashAtEndOfPeriod,20410000.0,18261000.0,13696000.0,26977000.0,8056000.0
,cashAtBeginningOfPeriod,18261000.0,13696000.0,26977000.0,8056000.0,26886000.0
,operatingCashFlow,-21439000.0,-22185000.0,-24404000.0,-36142000.0,-36962000.0
,capitalExpenditure,0.0,0.0,0.0,-26000.0,0.0
,freeCashFlow,-21439000.0,-22185000.0,-24404000.0,-36168000.0,-36962000.0
