date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,71241000.0,83699000.0,68126000.0,36542000.0,20734000.0,38106000.0,44733000.0,35171000.0,10447000.0
,costOfRevenue,32302000.0,33012000.0,26822000.0,14171000.0,6880000.0,10654000.0,11500000.0,8592000.0,2352000.0
,grossProfit,38939000.0,50687000.0,41304000.0,22371000.0,13854000.0,27452000.0,33233000.0,26579000.0,8095000.0
,grossProfitRatio,0.546581322553024,0.605586685623484,0.606288348060946,0.612199660664441,0.668177872094145,0.720411483755839,0.742919097757807,0.755707827471496,0.774863597204939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,10311000.0,13537000.0,10945000.0,9813000.0,9704000.0,7199000.0,4707000.0,4479000.0,3670000.0
,GeneralAndAdministrativeExpenses,38191000.0,46771000.0,42418000.0,41537000.0,23577000.0,18738000.0,10712000.0,18078000.0,9938000.0
,SellingAndMarketingExpenses,52553000.0,80189000.0,67715000.0,33911000.0,20607000.0,25762000.0,23599000.0,22229000.0,17919000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,101055000.0,140497000.0,121078000.0,85261000.0,53888000.0,51699000.0,39018000.0,44786000.0,31527000.0
,costAndExpenses,133357000.0,173509000.0,147900000.0,99432000.0,60768000.0,62353000.0,50518000.0,53378000.0,33879000.0
,interestExpense,9451000.0,4568000.0,3428000.0,1232000.0,98000.0,3097000.0,2172000.0,872000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4094000.0,3524000.0,3321000.0,3034000.0,1177000.0,318000.0,275000.0,280000.0,288000.0
,EBITDA,-76369000.0,-98692000.0,-75882000.0,-59779000.0,-38830000.0,-23929000.0,-5510000.0,-17927000.0,-23144000.0
,EBITDARatio,-1.0719810221642,-1.17912997765804,-1.11384787012301,-1.63589841825844,-1.87276936432912,-0.627958851624416,-0.123175284465607,-0.509709704017514,-2.2153728343065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-62116000.0,-89810000.0,-79774000.0,-62890000.0,-40034000.0,-24247000.0,-5785000.0,-18207000.0,-23432000.0
,operatingIncomeRatio,-0.87191364523238,-1.07301162498955,-1.17097730675513,-1.72103333150895,-1.93083823671265,-0.636303994121661,-0.129322871258355,-0.517670808336414,-2.24294055709773
,totalOtherIncomeExpensesNet,27798000.0,16974000.0,2857000.0,1155000.0,71000.0,16983000.0,26000.0,918000.0,1000.0
,incomeBeforeTax,-89914000.0,-106784000.0,-82631000.0,-64045000.0,-40105000.0,-41230000.0,-5811000.0,-19125000.0,-23433000.0
,incomeBeforeTaxRatio,-1.26211030165214,-1.27580974683091,-1.21291430584505,-1.75264079689125,-1.9342625639047,-1.08198184013016,-0.129904097646033,-0.543771857496233,-2.24303627835742
,incomeTaxExpense,33000.0,34000.0,-4000.0,-17000.0,61000.0,0.0,0.0,0.0,0.0
,netIncome,-89947000.0,-106818000.0,-82627000.0,-64028000.0,-40166000.0,-41230000.0,-5811000.0,-19125000.0,-23433000.0
,netIncomeRatio,-1.26257351805842,-1.27621596434844,-1.21285559111059,-1.75217557878605,-1.93720459149223,-1.08198184013016,-0.129904097646033,-0.543771857496233,-2.24303627835742
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.79,-2.63,-3.25,-3.34,-2.2,-2.61,-2.28,-2.08,-2.560641
,EPSDiluted,-1.79,-2.63,-3.25,-3.34,-2.2,-2.61,-2.28,-2.08,-2.560641
,weightedAverageShsOut,50233175.0,40654272.0,25402241.0,19159057.0,18233177.0,15770972.0,2545371.0,9175442.0,9151224.0
,weightedAverageShsOutDil,50233175.0,40654272.0,25402241.0,19159057.0,18233177.0,15770972.0,2545371.0,9175442.0,9151224.0
