Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,38294000.0,47824000.0,6574000.0,932000.0,628000.0,406000.0,0.0,150000.0
Revenue Growth,-0.199272331883573,6.27471858837846,6.05364806866953,0.484076433121019,0.54679802955665,0.0,-1,0.0
Cost of Revenue,4285000.0,-6286000.0,7217000.0,7865000.0,4414000.0,8553000.0,0.0,50000.0
Gross Profit,34009000.0,54110000.0,-643000.0,-6933000.0,-3786000.0,-8147000.0,0.0,100000.0
R&D Expenses,7873000.0,9799000.0,6106000.0,4658000.0,7597000.0,5468000.0,4806000.0,5249000.0
SG&A Expense,21817000.0,27015000.0,9534000.0,6259000.0,7618000.0,5501000.0,5543000.0,5505000.0
Operating Expenses,48436000.0,77499000.0,22217000.0,12928000.0,15453000.0,5684000.0,12966000.0,13580000.0
Operating Income,-14427000.0,-23389000.0,-22860000.0,-19861000.0,-19239000.0,-13831000.0,-12966000.0,-13480000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,535000.0,1847000.0
Earnings before Tax,-14873000.0,-10546000.0,-20902000.0,-17857000.0,-18978000.0,-27450000.0,-13787000.0,-15668000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-14873000.0,-10546000.0,-20902000.0,-17857000.0,-18978000.0,-27450000.0,-13787000.0,-15668000.0
Preferred Dividends,0.0,0.0,1808000.0,3079000.0,0.0,0.0,0.0,0.0
Net Income Com,-14873000.0,-10546000.0,-20902000.0,-17857000.0,-18978000.0,-27450000.0,-13787000.0,-15668000.0
EPS,-0.9,-0.87,-36.87,-2.76,-0.83,-2.86,-27480.011,-36600.015
EPS Diluted,-0.9,-0.87,-36.87,-2.76,-0.83,-2.86,-27480.011,-36600.015
Weighted Average Shs Out,16489000.0,12138.0,616000.0,7599000.0,22847000.0,9598000.0,738.0,
Weighted Average Shs Out (Dil),16489000.0,12138.0,616000.0,7599000.0,22847000.0,9598000.0,503.0,429.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.888102574816,1.13144028103,-0.0978095527837,-7.43884120172,-6.02866242038,-20.0665024631,0.0,0.6667
EBITDA Margin,-0.239541442524,-0.397101873536,-2.62382111348,-15.4635193133,-24.4713375796,-28.2290640394,-80.1,
EBIT Margin,-0.376743092913,-0.48906406825,-3.47733495589,-21.3100858369,-30.6353503185,-34.0665024631,0.0,-92.14
Profit Margin,-0.388389826082,-0.220516895283,-3.17949498023,-19.1598712446,-30.2197452229,-67.6108374384,-104.453,
Free Cash Flow margin,-0.168381469682,-0.101601706256,-1.23030118649,-8.29077253219,-23.4920382166,-36.1798029557,0.0,-90.8667
EBITDA,-9173000.0,-18991000.0,-17249000.0,-14412000.0,-15368000.0,-11461000.0,-11189000.0,-12015000.0
EBIT,-14427000.0,-23389000.0,-22860000.0,-19861000.0,-19239000.0,-13831000.0,-13252000.0,-13821000.0
Consolidated Income,-14873000.0,-10546000.0,-20902000.0,-17857000.0,-18978000.0,-27450000.0,-13787000.0,-15668000.0
Earnings Before Tax Margin,-0.388389826082,-0.220516895283,-3.17949498023,-19.1598712446,-30.2197452229,-67.6108374384,0.0,-104.4533
Net Profit Margin,-0.388389826082,-0.220516895283,-3.17949498023,-19.1598712446,-30.2197452229,-67.6108374384,0.0,-104.4533
