date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,460454000.0,354205000.0,344900000.0,336508000.0,317914670.0,292376296.0,272096571.0,249278665.0,211142526.0,180899171.0,161533859.0,132885729.0,100575503.0,85754934.0,71375846.0,59242613.0,55761754.0,50831209.0,47545410.0,39228679.0,26971276.0,57000000.0,28600000.0
,costOfRevenue,294734000.0,217126000.0,204032000.0,200462000.0,186244677.0,173597978.0,160968941.0,147410882.0,128580278.0,108760853.0,99532481.0,79232676.0,55815450.0,45531960.0,37845637.0,34796529.0,30449394.0,30028761.0,33542616.0,35159707.0,8979284.0,42200000.0,21200000.0
,grossProfit,165720000.0,137079000.0,140868000.0,136046000.0,131669993.0,118778318.0,111127630.0,101867783.0,82562248.0,72138318.0,62001378.0,53653053.0,44760053.0,40222974.0,33530209.0,24446084.0,25312360.0,20802448.0,14002794.0,4068972.0,17991992.0,14800000.0,7400000.0
,grossProfitRatio,0.359905658328519,0.387004700667692,0.408431429399826,0.404287565228761,0.414167716765005,0.406251531416897,0.408412460295209,0.408650226845526,0.391026145059949,0.398776387980241,0.383828990304751,0.403753310485282,0.445039315388758,0.469045594507717,0.469769689314786,0.412643581403136,0.453937657699935,0.4092455876861,0.294514107670961,0.103724420595453,0.667079748099422,0.259649122807018,0.258741258741259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,26850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24589473.0,42238760.0,18300000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,2514000.0,616000.0,0.0,0.0,0.0,0.0,-51301.0,-16211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,78287000.0,74660000.0,65808000.0,57709000.0,53812004.0,51483736.0,48113559.0,49257731.0,39370478.0,33630246.0,32603264.0,33816464.0,26150839.0,24096008.0,17382175.0,14254827.0,13512828.0,13464550.0,21933287.0,102036570.0,70198396.0,29300000.0,0.0
,costAndExpenses,373021000.0,291786000.0,269840000.0,258171000.0,240056681.0,225081714.0,209082500.0,196668613.0,167950756.0,142391099.0,132135745.0,113049140.0,81966289.0,69627968.0,55227812.0,49051356.0,43962222.0,43493311.0,55475903.0,137196277.0,79177680.0,71500000.0,35800000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14245000.0,12610000.0,9117000.0,6929000.0,6749133.0,8385413.0,9177018.0,8333089.0,6518532.0,4898488.0,4676824.0,8165666.0,3633201.0,2501615.0,2040398.0,1602879.0,1495252.0,1783164.0,2988389.0,27953007.0,27959636.0,11000000.0,5900000.0
,EBITDA,101678000.0,75029000.0,84177000.0,85266000.0,84607122.0,75679995.0,72191089.0,60943141.0,49710302.0,43406560.0,34074938.0,28002255.0,22242415.0,18628581.0,18188432.0,11794136.0,13294784.0,9121062.0,-4942104.0,-70014591.0,-24246768.0,-3500000.0,-1300000.0
,EBITDARatio,0.220821189521646,0.211823661438997,0.244062046970136,0.253384763512309,0.266131544039789,0.258844496066808,0.265314218164109,0.244477966054576,0.235434817143374,0.239948916073253,0.210946102637219,0.210724320893781,0.221151416960848,0.217230427814218,0.254826149451174,0.199081968244716,0.238421194570027,0.179438226621759,-0.103944923390081,-1.78478074675928,-0.89898483112182,-0.0614035087719298,-0.0454545454545455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,87433000.0,62419000.0,75060000.0,78337000.0,77857989.0,67294582.0,63014071.0,52610052.0,43191770.0,38508072.0,29398114.0,19836589.0,18609214.0,16126966.0,16148034.0,10191257.0,11799532.0,7337898.0,-7930493.0,-97967598.0,-52206404.0,-14500000.0,-7200000.0
,operatingIncomeRatio,0.189884331551034,0.176222808825398,0.217628298057408,0.232793871170968,0.24490215880884,0.230164288010544,0.23158715587048,0.211049156573428,0.20456215438097,0.212870361910061,0.181993510103662,0.149275540340378,0.185027302324305,0.188058753563964,0.226239476026666,0.172025784885619,0.211606184410914,0.144358124552969,-0.166798288204897,-2.49734634194539,-1.93562974180384,-0.254385964912281,-0.251748251748252
,totalOtherIncomeExpensesNet,0.0,2514000.0,616000.0,0.0,0.0,0.0,0.0,-51301.0,-16211.0,-34820.0,-12690.0,2187127.0,-49155.0,492199.0,-132141.0,-2971.0,-95155.0,95874.0,-5622943.0,-52999155.0,-2864784.0,2500000.0,100000.0
,incomeBeforeTax,87822000.0,64933000.0,75676000.0,78337000.0,77857989.0,67294582.0,63014071.0,52558751.0,43175559.0,38473252.0,29388557.0,22072549.0,19255426.0,18360272.0,18417397.0,10892900.0,11809562.0,7513060.0,-9106570.0,-100069123.0,-54869971.0,-12100000.0,-7200000.0
,incomeBeforeTaxRatio,0.190729149925943,0.183320393557403,0.219414322992172,0.232793871170968,0.24490215880884,0.230164288010544,0.23158715587048,0.210843358776813,0.204485376858663,0.212677878993707,0.181934346037013,0.16610172639381,0.19145244543296,0.214101639912638,0.258034027365504,0.183869337431149,0.211786056801585,0.147804078396011,-0.191534156504277,-2.55091748055039,-2.03438543285827,-0.212280701754386,-0.251748251748252
,incomeTaxExpense,19228000.0,14503000.0,17407000.0,26723000.0,22024490.0,25316059.0,23955852.0,20520660.0,16836811.0,15530770.0,11025510.0,8126556.0,7334349.0,6405052.0,7678396.0,4529824.0,4704901.0,1185153.0,-3532040.0,-22624850.0,-14592021.0,-1400000.0,700000.0
,netIncome,68594000.0,50430000.0,58269000.0,51614000.0,55833499.0,41978523.0,39058219.0,32038091.0,26338748.0,22942482.0,18363047.0,13945993.0,11921077.0,11955220.0,10739001.0,6363076.0,7104661.0,6327907.0,-7609993.0,-77444273.0,-40277950.0,-10700000.0,-7900000.0
,netIncomeRatio,0.148970364032021,0.142375178216005,0.168944621629458,0.153381197475246,0.175624166698567,0.143577039501178,0.14354542894993,0.128523197121583,0.124743927710707,0.126824693961699,0.113679244176294,0.104947258858775,0.118528634154581,0.139411453573039,0.150457074792501,0.107407078752586,0.127411002889185,0.12448861879323,-0.160057364107282,-1.97417488873383,-1.49336464466865,-0.187719298245614,-0.276223776223776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.02556665271216,0.75,0.876238740432187,0.779561691008775,0.847078709814452,0.640355777591336,0.598832009689685,0.493736858327297,0.408352682170543,0.35837548814396,0.289131756703563,0.221357941017745,0.190643673236072,0.193335880910523,0.174877938825198,0.11,0.12,0.11,-0.13,-1.38,-0.74,-0.23,-0.21
,EPSDiluted,1.02556665271216,0.75,0.875435697115385,0.778891135725712,0.846398129339357,0.63952655393053,0.598336637151874,0.493242771807741,0.407941578254472,0.35759904609006,0.288686302252826,0.221084226379201,0.189700133780616,0.191206275723908,0.17387408043182,0.1,0.116705,0.106765,-0.13,-1.38,-0.74,-0.23,-0.21
,weightedAverageShsOut,66884000.0,66884000.0,66499000.0,66209000.0,65913000.0,65555000.0,65224000.0,64889000.0,64500000.0,64018000.0,63511000.0,63002000.0,62530672.0,61836530.0,61408552.0,60078841.0,58988456.0,58330793.0,56875327.0,56109730.0,54795280.0,47278461.0,37619048.0
,weightedAverageShsOutDil,66884000.0,66884000.0,66560000.0,66266000.0,65966000.0,65640000.0,65278000.0,64954000.0,64565000.0,64157000.0,63609000.0,63080000.0,62841690.0,62525249.0,61763093.0,61093788.0,60877294.0,59269291.0,56875327.0,56109730.0,54795280.0,47278461.0,37619048.0
